sample_id,subject,subject_category,question,option_a,option_b,option_c,option_d,answer,required_knowledge,time_sensitive,reference,culture,region,country,cultural_sensitivity_label,is_annotated,gpt4o-mini_rawtext,gpt4o-mini
astronomy/test/58,astronomy,STEM,Unapotembea kaskazini kutoka Marekani kwenda Canada utaona Nyota ya Kaskazini (kaskazini) inavyoongezeka _______________.,Mwangaza zaid,Kidogo chenyewe,Juukwa zaidi angani,Chini zaidi angani,C,"['regional', 'regional', 'regional', 'regional']","['No', 'No', 'No', 'No']","[{'end': 55, 'label': 'Geographic', 'score': None, 'start': 5}, {'end': 43, 'label': 'Geographic', 'score': None, 'start': 30}, {'end': 55, 'label': 'Geographic', 'score': None, 'start': 5}, {'end': 43, 'label': 'Geographic', 'score': None, 'start': 30}]",[],"['North America', 'North America', 'North America', 'North America']","['United States of America (USA)', 'United States of America (USA)', 'United States of America (USA)', 'United States of America (USA)']",CS,True,"Kwanza,🙂ninahitaji🙂kuelewa🙂mwelekeo🙂wa🙂Nyota🙂ya🙂Kaskazini.🙂Nyota🙂hii🙂iko🙂katika🙂mwelekeo🙂wa🙂kaskazini,🙂na🙂inajulikana🙂kwa🙂kuonekana🙂katika🙂juu🙂zaidi🙂angani🙂wakati🙂unapokuwa🙂katika🙂mikoa🙂ya🙂kaskazini. 

Pili,🙂kama🙂unavyotembea🙂kaskazini,🙂Nyota🙂ya🙂Kaskazini🙂itaonekana🙂kuinuka🙂zaidi🙂katika🙂anga. 

Hatimaye,🙂kwa🙂hivyo,🙂jibu🙂sahihi🙂ni🙂{'sol':🙂'c'}.",c
astronomy/test/107,astronomy,STEM,Nini kingepata uzito zaidi kwenye Mwezi?,Kilogramu moja ya manyoya,Pound tano za matofali kama ilivyopimwa Duniani,Kilogramu tano za manyoya,Kilogramu moja ya matofali,C,"['none', 'none', 'none', 'none']","['No', 'No', 'No', 'No']","['-', '-', '-', '-']",[],[],[],CA,True,"Kwanza,🙂ninahitaji🙂kuangalia🙂uzito🙂wa🙂kila🙂chaguo🙂katika🙂muktadha🙂wa🙂Mwezi.🙂Uzito🙂unategemea🙂mvutano,🙂na🙂mvutano🙂wa🙂Mwezi🙂ni🙂nusu🙂ya🙂ule🙂ulioko🙂Duniani. 

Pili,🙂nitaangalia🙂uzito🙂wa🙂kilogramu🙂moja🙂ya🙂manyoya.🙂Katika🙂Mwezi,🙂uzito🙂wake🙂utakuwa🙂kilogramu🙂moja🙂*🙂0.165🙂(mvutano)🙂=🙂0.165🙂kilogramu.

Tatu,🙂nitaangalia🙂pound🙂tano🙂za🙂matofali.🙂Pound🙂moja🙂ni🙂takriban🙂0.4536🙂kilogramu,🙂hivyo🙂pound🙂tano🙂ni🙂5🙂*🙂0.4536🙂=🙂2.268🙂kilogramu. Katika🙂Mwezi,🙂uzito🙂wake🙂utakuwa🙂2.268🙂*🙂0.165🙂=🙂0.374🙂kilogramu.

Nne,🙂nitaangalia🙂kilogramu🙂tano🙂za🙂manyoya. Katika🙂Mwezi,🙂uzito🙂wake🙂utakuwa🙂5🙂*🙂0.165🙂=🙂0.825🙂kilogramu.

Tano,🙂nitaangalia🙂kilogramu🙂moja🙂ya🙂matofali. Katika🙂Mwezi,🙂uzito🙂wake🙂utakuwa🙂1🙂*🙂0.165🙂=🙂0.165🙂kilogramu.

Sasa,🙂nimepata🙂uzito🙂wa🙂kila🙂chaguo:
a) 0.165 kg
b) 0.374 kg
c) 0.825 kg
d) 0.165 kg

Kwa hivyo,🙂kilogramu🙂tano🙂za🙂manyoya🙂ndiyo🙂zitaweza🙂kuwa🙂na🙂uzito🙂zaidi🙂katika🙂Mwezi. Jibu sahihi ni {'sol': 'c'}.",c
business_ethics/test/10,business_ethics,Business,"Vipi, kwa mujibu wa Schnackenberg na Tomlinson (2014), ni vigezo vitatu vinavyoweza kutumika kutathmini ubora wa uwazi wa shirika?","Upana, Uwazi, Usahihi","Ufichuzi, Maelezo, Usahihi","Ufichuzi, Uwazi, Usahihi","Ufichuzi, Uwazi, Ufanisi",C,"['none', 'none', 'none', 'none']","['No', 'No', 'No', 'No']","['-', '-', '-', '-']",[],[],[],CA,True,"Kwanza,🙂ninahitaji🙂kumbuka🙂vigezo🙂vitatu🙂vinavyohusiana🙂na🙂ubora🙂wa🙂uwazi🙂wa🙂shirika.🙂Kulingana🙂na🙂Schnackenberg🙂na🙂Tomlinson,🙂vigezo🙂hivi🙂ni:🙂ufichuzi,🙂uwazi,🙂na🙂usahihi. 

Pili,🙂ninahitaji🙂kuangalia🙂chaguzi🙂zote🙂ili🙂kuona🙂ni🙂nani🙂anayeendana🙂na🙂vigezo🙂hivi. 

Tatu,🙂ninaona🙂kwamba🙂chaguo🙂c)🙂Ufichuzi,🙂Uwazi,🙂Usahihi🙂linakidhi🙂vigezo🙂hivi🙂vilivyotajwa. 

Kwa🙂hivyo,🙂jibu🙂sahihi🙂ni🙂{'sol':🙂'c'}.",c
business_ethics/test/14,business_ethics,Business,"Je, ni aina gani tatu ya kutofautiana za nadharia ya mshikadau kulingana na Donaldson na Preston (1995)?","Kikanuni, Maelezo na Kiuchumi","Kikanuni, Maadili na Muhimu","Kisiasa, Maelezo na Muhimu","Kikanuni, Maelezo na Muhimu",D,"['regional', 'cultural', 'cultural', 'none']","['Yes', 'No', 'No', 'No']","[{'end': 91, 'label': 'Geographic', 'score': None, 'start': 70}, {'end': 91, 'label': 'Cultural', 'score': None, 'start': 38}, '-', '-']","['Western Culture', 'Western Culture']",['North America'],['United States of America (USA)'],CS,True,"Kwanza,🙂ninahitaji🙂kumbuka🙂aina🙂za🙂kutosha🙂za🙂nadharia🙂ya🙂mshikadau🙂kulingana🙂na🙂Donaldson🙂na🙂Preston.🙂Wanaelezea🙂aina🙂tatu🙂za🙂kutosha🙂kama🙂kikanuni,🙂maelezo,🙂na🙂kiuchumi. 

Pili,🙂ninahitaji🙂kuangalia🙂chaguzi🙂zilizotolewa.🙂Chaguo🙂a)🙂kikanuni,🙂maelezo🙂na🙂kiuchumi🙂ndiyo🙂inayoonekana🙂kuhifadhi🙂aina🙂hizi. 

Tatu,🙂ninaweza🙂kuangalia🙂mchango🙂wa🙂chaguzi🙂zingine,🙂lakini🙂sina🙂ushahidi🙂wa🙂aina🙂zingine🙂za🙂kutosha🙂katika🙂nadharia🙂hii. 

Kwa hivyo,🙂jibu🙂sahihi🙂ni🙂{'sol':🙂'a'}.",a
business_ethics/test/25,business_ethics,Business,"_______ ni neno linalotumiwa kuelezea uidhinishaji na ukubaliaji unaoendelea wa shughuli za kampuni na jamii, hasa miongoni mwa jumuiya za mitaa na jamii za kiraia.",Maslahi ya binafsi ulioelimika,Leseni ya kijamii ya kufanya kazi,Idhini ya jumuiya,Wajibu wa mnyororo wa ugavi,B,"['regional', 'none', 'none', 'regional']","['No', 'No', 'No', 'Yes']","['-', '-', '-', '-']",[],['North America'],['United States of America (USA)'],CS,True,"Kwanza,🙂ninahitaji🙂kuelewa🙂muktadha🙂wa🙂swali.🙂Swali🙂linahusiana🙂na🙂uidhinishaji🙂na🙂ukubaliaji🙂katika🙂shughuli🙂za🙂kampuni🙂na🙂jamii. 

Pili,🙂ninaangalia🙂chaguzi🙂zilizotolewa.🙂Chaguo🙂b)🙂""Leseni🙂ya🙂kijamii🙂ya🙂kufanya🙂kazi""🙂linatoa🙂maana🙂ya🙂uidhinishaji🙂na🙂ukubaliaji🙂katika🙂muktadha🙂wa🙂jamii🙂na🙂kampuni. 

Tatu,🙂ninaweza🙂kuangalia🙂mifano🙂ya🙂matumizi🙂ya🙂neno🙂hili.🙂Leseni🙂ya🙂kijamii🙂ya🙂kufanya🙂kazi🙂inaweza🙂kuhusishwa🙂na🙂kuheshimu🙂maoni🙂na🙂mahitaji🙂ya🙂jamii. 

Kwa hivyo,🙂jibu🙂sahihi🙂ni🙂{'sol':🙂'b'}.",b
business_ethics/test/27,business_ethics,Business,"_________, kama vile _______ na _______ ni michakato ambayo mashirika hutekeleza malengo ya mazingira, sera na majukumu na kuhakikisha ukaguzi wa mara kwa mara na ripoti, ambayo huenda zaidi ya kufuata sheria.","Mifumo ya usimamizi wa mazingira, SA8000, EMAS","Viwango vya uwajibikaji kwa jamii, ISO14001, SA8000","Mifumo ya usimamizi wa mazingira, ISO14001, EMAS","Viwango vya uwajibikaji kwa jamii, EMAS, SA8000",C,"['regional', 'none', 'none', 'regional']","['No', 'No', 'No', 'No']","['-', '-', '-', '-', '-']",['Western Culture'],[],[],CS,True,"Kwanza,🙂ninahitaji🙂kuangalia🙂mifumo🙂na🙂viwango🙂ambavyo🙂vinahusiana🙂na🙂malengo🙂ya🙂mazingira🙂na🙂uwajibikaji🙂kwa🙂jamii.🙂Mifumo🙂ya🙂usimamizi🙂wa🙂mazingira,🙂kama🙂ISO14001🙂na🙂EMAS,🙂ni🙂mifumo🙂ambayo🙂inaweza🙂kuhusishwa🙂na🙂malengo🙂ya🙂mazingira. 

Pili,🙂ninahitaji🙂kuangalia🙂mifumo🙂ya🙂uwajibikaji🙂kwa🙂jamii,🙂kama🙂SA8000,🙂ambayo🙂inaweza🙂kuhusishwa🙂na🙂mifumo🙂ya🙂kijamii. 

Hatimaye,🙂ninahitaji🙂kuangalia🙂mchanganyiko🙂wa🙂mifumo🙂na🙂viwango🙂katika🙂chaguzi🙂zilizotolewa.🙂Chaguo🙂c)🙂Mifumo🙂ya🙂usimamizi🙂wa🙂mazingira,🙂ISO14001,🙂EMAS🙂ni🙂mchanganyiko🙂sahihi🙂kwa🙂sababu🙂hizi🙂ni🙂mifumo🙂na🙂viwango🙂ambavyo🙂hufanya🙂kazi🙂pamoja🙂katika🙂kuimarisha🙂malengo🙂ya🙂mazingira. 

Kwa hivyo, jibu sahihi ni {'sol': 'c'}.",c
business_ethics/test/44,business_ethics,Business,"________ ni matumizi ya lugha ya kuficha au kufichua asili ya maadili ya maamuzi, vitendo na tabia.",Upangaji upya wa kimaadili,Kuweka wazi maadili,Maadili ya kuwekwa tu,Maadili uliopangwa upya,B,"['none', 'none', 'cultural', 'cultural']","['No', 'No', 'No', 'No']","['-', '-', {'end': 108, 'label': 'Cultural', 'score': None, 'start': 53}, {'end': 71, 'label': 'Cultural', 'score': None, 'start': 57}]",['Western Culture'],[],[],CS,True,"Kwanza,🙂ninahitaji🙂kuelewa🙂maana🙂ya🙂maneno🙂katika🙂maswali.🙂Ninatazama🙂chaguzi🙂zote🙂ili🙂kuona🙂ni🙂nini🙂kinachofaa. 

Chaguo🙂a)🙂""Upangaji🙂upya🙂wa🙂kimaadili""🙂kinaweza🙂kuashiria🙂mabadiliko🙂katika🙂maadili,🙂lakini🙂siyo🙂kuficha🙂au🙂kufichua. 

Chaguo🙂b)🙂""Kuweka🙂wazi🙂maadili""🙂kimejikita🙂katika🙂kuonyesha🙂maadili,🙂hivyo🙂siyo🙂sahihi. 

Chaguo🙂c)🙂""Maadili🙂ya🙂kuwekwa🙂tu""🙂haina🙂maana🙂ya🙂kuficha🙂au🙂kufichua. 

Chaguo🙂d)🙂""Maadili🙂uliopangwa🙂upya""🙂hii🙂inaweza🙂kuashiria🙂mabadiliko,🙂lakini🙂siyo🙂kuficha. 

Kwa hivyo,🙂ninaona🙂chaguo🙂b)🙂""Kuweka🙂wazi🙂maadili""🙂ndiyo🙂jibu🙂sahihi. 

Hivyo,🙂jibu🙂sahihi🙂ni🙂{'sol':🙂'b'}.",b
business_ethics/test/52,business_ethics,Business,"Je, hali ya kutoweza kufanya uamuzi kwa kujua, uliofikiriwa kuhusu ununuzi wa bidhaa inajulikana kama?",Ujumuishaji wa mtumiaji,Uwezo wa mtumiaji,Kutengwa kwa mtumiaji,Ugumu wa mazingira ya mtumiaji,D,"['none', 'none', 'none', 'none']","['No', 'No', 'No', 'No']","['-', '-', '-', '-']",[],[],[],CA,True,"Kwanza,🙂ninahitaji🙂kuelewa🙂maswali🙂yote🙂yanayohusiana🙂na🙂hali🙂ya🙂kutoweza🙂kufanya🙂uamuzi.🙂Hali🙂hii🙂inaweza🙂kuhusishwa🙂na🙂mambo🙂kama🙂vichocheo,🙂mchango,🙂na🙂maamuzi🙂yanayohusiana🙂na🙂ununuzi. 

Pili,🙂katika🙂chaguzi🙂zilizotolewa,🙂ninahitaji🙂kuangalia🙂maneno🙂yanayohusiana🙂na🙂ugumu🙂wa🙂kufanya🙂maamuzi.🙂Ninaweza🙂kuona🙂kwamba🙂""ugumu""🙂unarejelea🙂hali🙂ya🙂kutojua🙂au🙂kushindwa🙂kufanya🙂maamuzi. 

Mwisho,🙂ninaweza🙂kufikia🙂hitimisho🙂kwamba🙂jibu🙂sahihi🙂ni🙂""ugumu""🙂wa🙂kufanya🙂maamuzi,🙂ambayo🙂inaweza🙂kuhusishwa🙂na🙂""ugumu🙂wa🙂mazingira""🙂ya🙂mtumiaji. 

Kwa hivyo,🙂jibu🙂sahihi🙂ni🙂{'sol':🙂'd'}.",d
business_ethics/test/54,business_ethics,Business,_______ na _______ zote ni mifano ya nadharia egemezi kwa _______ ambazo zimeegemezwa kwenye kanuni za kimsingi za jumla za mema na mabaya.,"Maadili ya wajibu, Maadili ya haki na haki, Kanuni","Utumishi, Ubinafsi, Kanuni","Maadili ya wajibu, Utumishi, Mfuata Maadili tegemezi katika matokeo","Ubinafsi, Maadili za haki na haki, Mfuata Maadili tegemezi katika matokeo",A,"['none', 'cultural', 'none', 'cultural']","['No', 'No', 'No', 'No']","['-', '-', '-', '-']","['Western Culture', 'Western Culture']",[],[],CS,True,"Kwanza,🙂ninahitaji🙂kuangalia🙂mifano🙂ya🙂nadharia🙂egemezi.🙂Nadharia🙂hizi🙂zinahusiana🙂na🙂kanuni🙂za🙂maadili.🙂Katika🙂mifano🙂iliyotolewa,🙂maadili🙂ya🙂wajibu🙂na🙂maadili🙂ya🙂haki🙂na🙂haki🙂ni🙂mifano🙂muhimu. 

Pili,🙂ninahitaji🙂kuangalia🙂kanuni🙂zinazohusiana.🙂Kanuni🙂za🙂kimsingi🙂za🙂jumla🙂za🙂mema🙂na🙂mabaya🙂zinahusiana🙂na🙂maadili. 

Hatimaye,🙂ninaweza🙂kuangalia🙂chaguzi🙂zote🙂ili🙂kuona🙂ni🙂nani🙂anayeweza🙂kuunganishwa🙂na🙂maadili🙂ya🙂wajibu,🙂maadili🙂ya🙂haki🙂na🙂haki,🙂na🙂kanuni. 

Kwa hivyo, jibu sahihi ni {'sol': 'a'}.",a
business_ethics/test/57,business_ethics,Business,_________ kama vile ________ Marekani ni jambo muhimu katika kuendesha mazoea ya kimaadili ya biashara.,"Udhibiti wa Kisheria, Sheria ya Sarbanes-Oxley","Sera ya ndani ya kampuni, Sheria ya mazoea yasiyo ya kimaadili ya kampuni","Sera ya ndani ya kampuni, Sheria ya Sarbanes-Oxley","Udhibiti wa Kisheria, Sera ya ndani ya kampuni",A,"['regional', 'regional', 'regional', 'regional']","['No', 'No', 'No', 'No']","[{'end': 51, 'label': 'Geographic', 'score': None, 'start': 38}, {'end': 51, 'label': 'Geographic', 'score': None, 'start': 34}, {'end': 51, 'label': 'Geographic', 'score': None, 'start': 38}, {'end': 51, 'label': 'Geographic', 'score': None, 'start': 38}]","['Western Culture', 'Western Culture']",['North America'],"['United States of America (USA)', 'United States of America (USA)', 'United States of America (USA)', 'United States of America (USA)']",CS,True,"Kwanza,🙂ninahitaji🙂kuangalia🙂muktadha🙂wa🙂swali.🙂Swali🙂linazungumzia🙂kuendesha🙂mazoea🙂ya🙂kimaadili🙂ya🙂biashara,🙂hivyo,🙂ni muhimu🙂kuangalia🙂mifano🙂ambayo🙂inaweza🙂kuhusishwa🙂na🙂hili. 

Pili,🙂Sheria🙂ya🙂Sarbanes-Oxley🙂ni🙂sheria🙂iliyowekwa🙂katika🙂Marekani🙂ili🙂kuimarisha🙂udhibiti🙂na🙂uwazi🙂katika🙂biashara,🙂hivyo,🙂inaweza🙂kuwa🙂na🙂muhimu🙂katika🙂kuendesha🙂mazoea🙂ya🙂kimaadili. 

Tatu,🙂udhibiti🙂wa🙂kisheria🙂ni🙂muhimu🙂katika🙂kuhakikisha🙂kuwa🙂biashara🙂zinafuata🙂sheria🙂na🙂kanuni,🙂hivyo,🙂inaweza🙂kuunganishwa🙂na🙂Sheria🙂ya🙂Sarbanes-Oxley. 

Kwa hivyo,🙂jibu🙂sahihi🙂ni🙂{'sol':🙂'a'}.",a
