sample_id,subject,subject_category,question,option_a,option_b,option_c,option_d,answer,required_knowledge,time_sensitive,reference,culture,region,country,cultural_sensitivity_label,is_annotated,gpt4o-mini_rawtext,gpt4o-mini
astronomy/test/58,astronomy,STEM,عند السفر شمالًا من الولايات المتحدة إلى كندا، سترى نجم الشمال (بولاريس) _________.,أكثر سطوعًا,باهت,أعلى في السماء,أكثر انخفاضًا في السماء,C,"['regional', 'regional', 'regional', 'regional']","['No', 'No', 'No', 'No']","[{'end': 55, 'label': 'Geographic', 'score': None, 'start': 5}, {'end': 43, 'label': 'Geographic', 'score': None, 'start': 30}, {'end': 55, 'label': 'Geographic', 'score': None, 'start': 5}, {'end': 43, 'label': 'Geographic', 'score': None, 'start': 30}]",[],"['North America', 'North America', 'North America', 'North America']","['United States of America (USA)', 'United States of America (USA)', 'United States of America (USA)', 'United States of America (USA)']",CS,True,"أولاً،  عند  السفر  شمالًا  من  الولايات  المتحدة  إلى  كندا،  نجم  الشمال  (بولاريس)  هو  نجم  يقع  بالقرب  من  القطب  الشمالي  السماوي.  هذا  يعني  أنه  يظهر  في  السماء  بشكل  أعلى  كلما  اقتربنا  من  القطب  الشمالي.

ثانيًا،  كلما  اقتربنا  من  القطب  الشمالي،  سيظهر  نجم  الشمال  في  موقع  أعلى  في  السماء  بالنسبة  لنا.  لذلك،  الخيار  ""أعلى  في  السماء""  هو  الأكثر  دقة.

ثالثًا،  الخيارات  الأخرى  مثل  ""أكثر  سطوعًا""  أو  ""باهت""  لا  تعكس  التغير  في  موقع  النجم  في  السماء  عند  السفر  شمالًا.  بينما  الخيار  ""أكثر  انخفاضًا  في  السماء""  هو  عكس  ما  يحدث  فعليًا.

لذا،  الإجابة  الصحيحة  هي  {'sol':  'c'}.",c
astronomy/test/107,astronomy,STEM,ما الذي سيكون وزنه أكبر على القمر؟,كيلوغرام من الريش,خمسة أرطال من الطوب كما يقاس على الأرض,خمسة كيلوغرامات من الريش,كيلوغرام من الطوب,C,"['none', 'none', 'none', 'none']","['No', 'No', 'No', 'No']","['-', '-', '-', '-']",[],[],[],CA,True,"أولاً،  يجب  أن  نفهم  أن  الوزن  يعتمد  على  الجاذبية.  الجاذبية  على  القمر  أقل  من  الجاذبية  على  الأرض،  لذا  فإن  الأجسام  ستزن  أقل  على  القمر  مقارنة  بالأرض.

ثانيًا،  لنحسب  الأوزان  لكل  خيار  كما  سيقاس  على  القمر.  الوزن  على  القمر  هو  الوزن  على  الأرض  مضروبًا  في  نسبة  الجاذبية  على  القمر  (حوالي  1/6  من  وزنها  على  الأرض).

أ)  كيلوغرام  من  الريش  سيزن  1  كيلوغرام  على  الأرض،  وبالتالي  على  القمر  سيكون  وزنه  حوالي  1/6  كيلوغرام.

ب)  خمسة  أرطال  من  الطوب  تعادل  حوالي  2.27  كيلوغرام  (لأن  1  رطل  =  0.453592  كيلوغرام)،  وبالتالي  على  القمر  سيكون  وزنه  حوالي  2.27/6  كيلوغرام.

ج)  خمسة  كيلوغرامات  من  الريش  ستزن  5  كيلوغرامات  على  الأرض،  وبالتالي  على  القمر  سيكون  وزنه  حوالي  5/6  كيلوغرام.

د)  كيلوغرام  من  الطوب  سيزن  1  كيلوغرام  على  الأرض،  وبالتالي  على  القمر  سيكون  وزنه  حوالي  1/6  كيلوغرام.

الآن،  لنقارن  الأوزان  على  القمر:
- أ)  1/6  كيلوغرام
- ب)  2.27/6  كيلوغرام
- ج)  5/6  كيلوغرام
- د)  1/6  كيلوغرام

من  المقارنة،  نجد  أن  الخيار  (ج)  خمسة  كيلوغرامات  من  الريش  هو  الأثقل  على  القمر.

وبالتالي  فإن  الإجابة  الصحيحة  هي  {'sol':  'c'}.",c
business_ethics/test/10,business_ethics,Business, ما هي المعايير الثلاثة التي يمكن استخدامها لتقييم جودة شفافية الشركات، وفقًا لشناكينبرج وتوملينسون (2014)؟,اتساع، وضوح، دقة,الإفصاح والتفاصيل والدقة,الإفصاح، الوضوح، الدقة,الإفصاح والوضوح والكفاءة,C,"['none', 'none', 'none', 'none']","['No', 'No', 'No', 'No']","['-', '-', '-', '-']",[],[],[],CA,True,"أولاً،  سأقوم  بمراجعة  المعايير  التي  تم  ذكرها  في  الدراسة  التي  أجراها  شناكينبرج  وتوملينسون  (2014)  حول  تقييم  جودة  شفافية  الشركات.  المعايير  التي  يتم  استخدامها  عادةً  تشمل  الإفصاح،  الوضوح،  والدقة.

ثانيًا،  سأقوم  بمقارنة  الخيارات  المتاحة  مع  المعايير  المعروفة.  الخيار  (a)  يتحدث  عن  اتساع،  وضوح،  ودقة،  ولكن  لا  يتضمن  الإفصاح.  الخيار  (b)  يتحدث  عن  الإفصاح  والتفاصيل  والدقة،  ولكن  التفاصيل  ليست  معيارًا  رئيسيًا.  الخيار  (c)  يتضمن  الإفصاح،  الوضوح،  والدقة،  وهو  يتماشى  مع  المعايير  المعروفة.  الخيار  (d)  يتحدث  عن  الإفصاح  والوضوح  والكفاءة،  ولكن  الكفاءة  ليست  معيارًا  رئيسيًا  في  هذا  السياق.

ثالثًا،  بعد  مراجعة  الخيارات  المتاحة،  أستنتج  أن  الخيار  (c)  هو  الأكثر  دقة  لأنه  يتضمن  المعايير  الثلاثة  المعروفة  لتقييم  جودة  شفافية  الشركات.

وبالتالي  فإن  الإجابة  الصحيحة  هي  {'sol':  'c'}.",c
business_ethics/test/14,business_ethics,Business,ما الأنواع الثلاثة المُختلفة لنظرية أصحاب المصلحة المعنيين وفقًا لدونالدسون وبريستون (1995)؟,المعياري، الوصفي، الاقتصادي,المعياري، الأخلاقي، الفعال,السياسي، الوصفي، الفعال,المعياري، الوصفي، الفعال,D,"['regional', 'cultural', 'cultural', 'none']","['Yes', 'No', 'No', 'No']","[{'end': 91, 'label': 'Geographic', 'score': None, 'start': 70}, {'end': 91, 'label': 'Cultural', 'score': None, 'start': 38}, '-', '-']","['Western Culture', 'Western Culture']",['North America'],['United States of America (USA)'],CS,True,"أولاً،  سأقوم  بمراجعة  الأنواع  الثلاثة  لنظرية  أصحاب  المصلحة  المعنيين  وفقًا  لدونالدسون  وبريستون  (1995).  وفقًا  لهم،  هناك  ثلاثة  أنواع  رئيسية  من  النظريات  المتعلقة  بأصحاب  المصلحة.

ثانيًا،  النوع  الأول  هو  ""المعياري""،  والذي  يتعامل  مع  كيفية  وجوب  تصرف  الشركات  تجاه  أصحاب  المصلحة  بناءً  على  مبادئ  أخلاقية  أو  معايير  معينة.

ثالثًا،  النوع  الثاني  هو  ""الوصفي""،  الذي  يركز  على  كيفية  تصرف  الشركات  بالفعل  تجاه  أصحاب  المصلحة  في  الواقع.

وأخيرًا،  النوع  الثالث  هو  ""الفعال""،  الذي  يتناول  العلاقة  بين  إدارة  أصحاب  المصلحة  وأداء  الشركة  بشكل  عام.

لذا،  الأنواع  الثلاثة  هي  المعياري،  الوصفي،  والفعال.  وبالتالي،  فإن  الإجابة  الصحيحة  هي  {'sol':  'd'}.",d
business_ethics/test/25,business_ethics,Business,_______ هو المصطلح المُستخدم لوصف الموافقة والقبول المستمرين لأنشطة الشركة من قِبَل المجتمع، خاصةً بين المجتمعات المحلية والمجتمعات المدنية.,المصلحة الشخصية المستنيرة,الترخيص الاجتماعي للعمل,موافقة المجتمع,مسؤولية سلسلة التوريد,B,"['regional', 'none', 'none', 'regional']","['No', 'No', 'No', 'Yes']","['-', '-', '-', '-']",[],['North America'],['United States of America (USA)'],CS,True,"أولاً،  أحتاج  إلى  فهم  المصطلحات  المعطاة  في  الخيارات.  الخيار  (a)  ""المصلحة  الشخصية  المستنيرة""  يشير  إلى  الفهم  الواعي  للمصالح  الشخصية  وتأثيرها.  الخيار  (b)  ""الترخيص  الاجتماعي  للعمل""  يعني  الموافقة  المستمرة  من  المجتمع  على  أنشطة  الشركة.  الخيار  (c)  ""موافقة  المجتمع""  هو  مصطلح  عام  قد  يشير  إلى  دعم  المجتمع  ولكن  ليس  بالضرورة  مستمرًا.  الخيار  (d)  ""مسؤولية  سلسلة  التوريد""  يتعلق  بإدارة  سلسلة  التوريد  بشكل  مسؤول.

ثانيًا،  من  خلال  تحليل  الخيارات،  يبدو  أن  الخيار  (b)  ""الترخيص  الاجتماعي  للعمل""  هو  الأكثر  دقة  لوصف  الموافقة  المستمرة  من  المجتمع  على  أنشطة  الشركة.

ثالثًا،  بناءً  على  ذلك،  فإن  المصطلح  المستخدم  لوصف  الموافقة  والقبول  المستمرين  لأنشطة  الشركة  من  قِبَل  المجتمع  هو  ""الترخيص  الاجتماعي  للعمل"".

وبالتالي  فإن  الإجابة  الصحيحة  هي  {'sol':  'b'}.",b
business_ethics/test/27,business_ethics,Business,_________، مثل _______ و_______ هي عمليات تستخدمها المؤسسات لتنفيذ الأهداف والسياسات والمسؤوليات البيئية وضمان التدقيق والإبلاغ المنتظمين، وهو ما يتجاوز الامتثال القانوني.,أنظمة الإدارة البيئية، SA8000، خطة الإدارة البيئية والتدقيق,معايير المساءلة الاجتماعية، ISO14001، SA8000,أنظمة الإدارة البيئية، ISO14001، خطة الإدارة البيئية والتدقيق,معايير المساءلة الاجتماعية، خطة الإدارة البيئية والتدقيق، SA8000,C,"['regional', 'none', 'none', 'regional']","['No', 'No', 'No', 'No']","['-', '-', '-', '-', '-']",['Western Culture'],[],[],CS,True,"أولاً،  أحتاج  إلى  تحديد  المصطلحات  الصحيحة  التي  تتعلق  بالعمليات  التي  تستخدمها  المؤسسات  لتحقيق  الأهداف  والسياسات  والمسؤوليات  البيئية.  من  المعروف  أن  ""أنظمة  الإدارة  البيئية""  و""ISO14001""  هما  جزءان  أساسيان  في  هذا  السياق.

ثانيًا،  أحتاج  إلى  النظر  في  الخيارات  المتاحة  لتحديد  الخيار  الذي  يتضمن  المصطلحات  الصحيحة.  الخيار  (c)  يتضمن  ""أنظمة  الإدارة  البيئية""  و""ISO14001""  و""خطة  الإدارة  البيئية  والتدقيق""،  وهو  ما  يتماشى  مع  ما  نبحث  عنه.

ثالثًا،  أحتاج  إلى  التأكد  من  أن  الخيارات  الأخرى  لا  تتضمن  المصطلحات  الصحيحة  أو  لا  تتماشى  مع  السياق.  الخيارات  الأخرى  إما  تحتوي  على  مصطلحات  غير  صحيحة  أو  لا  تتعلق  بالمسؤوليات  البيئية  بشكل  مباشر.

لذا،  فإن  الإجابة  الصحيحة  هي  {'sol':  'c'}.",c
business_ethics/test/44,business_ethics,Business,________ هو استخدام لغة لإخفاء الطبيعة الأخلاقية للقرارات والإجراءات والسلوكيات أو لكشفها.,الربط الأخلاقي,التأطير الأخلاقي,تحريف الحقائق الأخلاقية,الربط الأخلاقي,B,"['none', 'none', 'cultural', 'cultural']","['No', 'No', 'No', 'No']","['-', '-', {'end': 108, 'label': 'Cultural', 'score': None, 'start': 53}, {'end': 71, 'label': 'Cultural', 'score': None, 'start': 57}]",['Western Culture'],[],[],CS,True,"أولاً،  أحتاج  إلى  فهم  الخيارات  المتاحة  وما  تعنيه  كل  منها.  الخيار  (a)  ""الربط  الأخلاقي""  يشير  إلى  ربط  القيم  الأخلاقية  بسياقات  معينة.  الخيار  (b)  ""التأطير  الأخلاقي""  يعني  وضع  إطار  معين  لفهم  القضايا  الأخلاقية.  الخيار  (c)  ""تحريف  الحقائق  الأخلاقية""  يعني  تغيير  أو  تشويه  الحقائق  المتعلقة  بالأخلاق.  الخيار  (d)  هو  نفس  الخيار  (a)  ""الربط  الأخلاقي"".

ثانياً،  من  خلال  تحليل  الخيارات،  يبدو  أن  ""التأطير  الأخلاقي""  هو  الأكثر  ملاءمة  لوصف  استخدام  اللغة  لإخفاء  أو  كشف  الطبيعة  الأخلاقية  للقرارات  والإجراءات  والسلوكيات.

ثالثاً،  بناءً  على  ذلك،  فإن  الإجابة  الصحيحة  هي  الخيار  (b)  ""التأطير  الأخلاقي"".

وبالتالي  فإن  الإجابة  الصحيحة  هي  {'sol':  'b'}.",b
business_ethics/test/52,business_ethics,Business,تُعرف حالة عدم القدرة على اتخاذ قرار مستنير ومعلل بشأن شراء المنتج باسم؟,إدماج المستهلك,كفاءة المستهلك,استبعاد المستهلك,ضعف المستهلك,D,"['none', 'none', 'none', 'none']","['No', 'No', 'No', 'No']","['-', '-', '-', '-']",[],[],[],CA,True,"أولاً،  أحتاج  إلى  فهم  المصطلحات  المذكورة  في  الخيارات.  ""إدماج  المستهلك""  يشير  إلى  عملية  دمج  المستهلكين  في  اتخاذ  القرارات  الشرائية.  ""كفاءة  المستهلك""  تعني  قدرة  المستهلك  على  اتخاذ  قرارات  مستنيرة  وفعالة.  ""استبعاد  المستهلك""  يعني  عدم  قدرة  المستهلك  على  الوصول  إلى  المعلومات  أو  الخيارات.  أما  ""ضعف  المستهلك""  فيشير  إلى  حالة  عدم  القدرة  على  اتخاذ  قرار  مستنير  بسبب  نقص  المعلومات  أو  الوعي.

ثانياً،  الحالة  التي  تشير  إلى  عدم  القدرة  على  اتخاذ  قرار  مستنير  ومعلل  بشأن  شراء  المنتج  تتعلق  بنقص  المعلومات  أو  الوعي  لدى  المستهلك.

ثالثاً،  بناءً  على  ذلك،  فإن  الخيار  الأكثر  ملاءمة  هو  ""ضعف  المستهلك""،  حيث  يشير  إلى  عدم  القدرة  على  اتخاذ  قرار  مستنير  بسبب  نقص  المعلومات.

وبالتالي  فإن  الإجابة  الصحيحة  هي  {'sol':  'd'}.",d
business_ethics/test/54,business_ethics,Business,_______ و_______ مثالان على النظريات القائمة على _______ والتي تستند إلى المبادئ العالمية الأساسية القائمة على الصواب والخطأ.,أخلاقيات الواجب، أخلاقيات الحقوق والعدالة، المبدأ,النفعية، الأنانية، المبدأ,أخلاقيات الواجب، النفعية، التبعية,الأنانية، أخلاقيات الحقوق والعدالة، التبعية,A,"['none', 'cultural', 'none', 'cultural']","['No', 'No', 'No', 'No']","['-', '-', '-', '-']","['Western Culture', 'Western Culture']",[],[],CS,True,"أولاً،  أحتاج  إلى  تحديد  النظريات  المذكورة  في  الخيارات.  أخلاقيات  الواجب  وأخلاقيات  الحقوق  والعدالة  هما  نظريتان  أخلاقيتان  تركزان  على  المبادئ  العالمية  الأساسية  التي  تحدد  ما  هو  صحيح  وما  هو  خاطئ. 

ثانيًا،  ألاحظ  أن  النفعية  تركز  على  النتائج  وتقييم  الأفعال  بناءً  على  ما  إذا  كانت  تعزز  السعادة  أو  المنفعة،  بينما  الأنانية  تركز  على  مصلحة  الفرد.  لذلك،  لا  تتناسب  النفعية  والأنانية  مع  المبادئ  العالمية  الأساسية  للصواب  والخطأ.

ثالثًا،  الخيار  (a)  هو  الأكثر  توافقًا  مع  الوصف  المعطى  لأنه  يتضمن  أخلاقيات  الواجب  وأخلاقيات  الحقوق  والعدالة  كمثالين  على  النظريات  القائمة  على  المبدأ.

لذا،  فإن  الإجابة  الصحيحة  هي  {'sol':  'a'}.",a
business_ethics/test/57,business_ethics,Business,_________ مثل _________ في الولايات المتحدة عامل رئيسي لتوجيه الممارسات التجارية الأخلاقية.,التشريع، قانون ساربانيس-أوكسلي,السياسة الداخلية للشركة، قانون الممارسات غير الأخلاقية للشركات,السياسة الداخلية للشركة، قانون ساربانيس-أوكسلي,التشريع، قانون الممارسات غير الأخلاقية للشركات,A,"['regional', 'regional', 'regional', 'regional']","['No', 'No', 'No', 'No']","[{'end': 51, 'label': 'Geographic', 'score': None, 'start': 38}, {'end': 51, 'label': 'Geographic', 'score': None, 'start': 34}, {'end': 51, 'label': 'Geographic', 'score': None, 'start': 38}, {'end': 51, 'label': 'Geographic', 'score': None, 'start': 38}]","['Western Culture', 'Western Culture']",['North America'],"['United States of America (USA)', 'United States of America (USA)', 'United States of America (USA)', 'United States of America (USA)']",CS,True,"أولاً،  أحتاج  إلى  فهم  العلاقة  بين  الخيارات  المقدمة  والممارسات  التجارية  الأخلاقية  في  الولايات  المتحدة.  يبدو  أن  الخيارات  تتعلق  بالتشريعات  والسياسات  الداخلية  للشركات  التي  تؤثر  على  الأخلاقيات  في  الأعمال.

ثانيًا،  يجب  أن  أبحث  عن  التشريعات  المعروفة  التي  لها  تأثير  كبير  على  الممارسات  التجارية  الأخلاقية.  قانون  ساربانيس-أوكسلي  هو  تشريع  تم  تمريره  في  عام  2002  لتحسين  دقة  وشفافية  التقارير  المالية  للشركات،  وبالتالي  له  تأثير  كبير  على  الأخلاقيات  في  الأعمال.

ثالثًا،  أحتاج  إلى  مقارنة  الخيارات  المتاحة.  الخيار  (a)  يشير  إلى  التشريع  وقانون  ساربانيس-أوكسلي،  وهو  يبدو  الأكثر  منطقية  لأنه  يربط  بين  التشريع  وأحد  القوانين  الرئيسية  التي  تؤثر  على  الممارسات  التجارية  الأخلاقية.

لذا،  فإن  الإجابة  الصحيحة  هي  {'sol':  'a'}.",a
