sample_id,subject,subject_category,question,option_a,option_b,option_c,option_d,answer,required_knowledge,time_sensitive,reference,culture,region,country,cultural_sensitivity_label,is_annotated,gpt4o-mini_rawtext,gpt4o-mini
astronomy/test/58,astronomy,STEM,미국에서 캐나다로 북쪽을 향해 여행할 때 북극성이 _________을(를) 보게 됩니다.,더 밝아짐,더 흐려짐,하늘에서 더 높아짐,하늘에서 더 낮아짐,C,"['regional', 'regional', 'regional', 'regional']","['No', 'No', 'No', 'No']","[{'end': 55, 'label': 'Geographic', 'score': None, 'start': 5}, {'end': 43, 'label': 'Geographic', 'score': None, 'start': 30}, {'end': 55, 'label': 'Geographic', 'score': None, 'start': 5}, {'end': 43, 'label': 'Geographic', 'score': None, 'start': 30}]",[],"['North America', 'North America', 'North America', 'North America']","['United States of America (USA)', 'United States of America (USA)', 'United States of America (USA)', 'United States of America (USA)']",CS,True,"먼저,  북극성은  북쪽  하늘의  고정된  별로  알려져  있습니다.  북극성을  관찰할  때  위치에  따라  그  높이가  달라집니다.  미국에서  캐나다로  북쪽으로  이동하면  북극성이  하늘에서  더  높아지게  됩니다.  이는  북극성이  북극에  가까워질수록  더  높은  위치에  나타나기  때문입니다. 

따라서  정답은  {'sol':  'c'}입니다.",c
astronomy/test/107,astronomy,STEM,달에서 무게가 가장 많이 나가는 것은 무엇이겠습니까?,깃털 1킬로그램,지구 측정치로 벽돌 5파운드,깃털 5킬로그램,벽돌 1킬로그램,C,"['none', 'none', 'none', 'none']","['No', 'No', 'No', 'No']","['-', '-', '-', '-']",[],[],[],CA,True,"먼저,  달에서  물체의  무게는  중력의  영향을  받습니다.  달의  중력은  지구의  약  1/6이므로,  물체의  질량이  같더라도  달에서의  무게는  지구에서의  무게보다  작습니다.

각  선택지의  질량을  지구에서의  무게로  변환해  보겠습니다.  
a)  깃털  1킬로그램:  1kg의  무게는  약  9.81N입니다.  
b)  벽돌  5파운드:  5파운드는  약  2.27kg이며,  무게는  약  22.27N입니다.  
c)  깃털  5킬로그램:  5kg의  무게는  약  49.05N입니다.  
d)  벽돌  1킬로그램:  1kg의  무게는  약  9.81N입니다.  

이제  달에서의  무게를  계산해  보겠습니다.  
a)  1kg의  무게는  약  1.63N입니다.  
b)  2.27kg의  무게는  약  3.77N입니다.  
c)  5kg의  무게는  약  8.17N입니다.  
d)  1kg의  무게는  약  1.63N입니다.  

따라서,  달에서  가장  무게가  많이 나가는  것은  깃털  5킬로그램입니다.  
정답은  {'sol':  'c'}입니다.",c
business_ethics/test/10,business_ethics,Business,Schnackenberg와 Tomlinson(2014)에 따르면 기업 투명성의 질을 평가하는 데 사용할 수 있는 세 가지 기준은 무엇인가요?,"폭, 명확성, 정확성","공개, 세부정보, 정확성","공개, 명확성, 정확성","공개, 명확성, 효율성",C,"['none', 'none', 'none', 'none']","['No', 'No', 'No', 'No']","['-', '-', '-', '-']",[],[],[],CA,True,"먼저,  Schnackenberg와  Tomlinson(2014)의  연구를  바탕으로  기업  투명성의  질을  평가하는  기준을  확인해야  합니다.  이  연구에서는  기업  투명성을  평가하기  위해  세 가지  기준을  제시하고  있습니다.

첫째,  '공개'는  기업이  정보를  얼마나  잘  공개하는지를  나타냅니다.  둘째,  '명확성'은  제공된  정보가  얼마나  이해하기  쉬운지를  평가합니다.  셋째,  '정확성'은  정보의  진실성과  신뢰성을  의미합니다.

이  세 가지  기준을  종합적으로  고려할  때,  올바른  선택지는  '공개,  명확성,  정확성'입니다. 

따라서  정답은  {'sol':  'c'}입니다.",c
business_ethics/test/14,business_ethics,Business,Donaldson과 Preston(1995)에 따르면 이해관계자 이론의 세 가지 다른 유형은 무엇인가요?,"규범적, 기술적, 경제적","규범적, 도덕적, 도구적","정치적, 기술적, 도구적","규범적, 기술적, 도구적",D,"['regional', 'cultural', 'cultural', 'none']","['Yes', 'No', 'No', 'No']","[{'end': 91, 'label': 'Geographic', 'score': None, 'start': 70}, {'end': 91, 'label': 'Cultural', 'score': None, 'start': 38}, '-', '-']","['Western Culture', 'Western Culture']",['North America'],['United States of America (USA)'],CS,True,"이해관계자 이론의 세 가지 다른 유형을 이해하기 위해 먼저 각 유형의 정의를 살펴보겠습니다. 

1. **규범적**: 이해관계자의 권리와 의무에 대한 윤리적 또는 도덕적 기준을 다룹니다.
2. **기술적**: 이해관계자와의 관계를 관리하는 방법과 관련된 실용적인 접근 방식을 포함합니다.
3. **경제적**: 이해관계자의 이익과 기업의 경제적 성과 간의 관계를 분석합니다.

이 세 가지 유형은 Donaldson과 Preston(1995)의 연구에서 제시된 이해관계자 이론의 핵심 요소입니다. 

따라서 정답은 a) 규범적, 기술적, 경제적입니다. 

결론적으로, 정답은 {'sol': 'a'}입니다.",a
business_ethics/test/25,business_ethics,Business,"________은(는) 사회, 특히 지역사회와 시민사회 내에서 동의하는 기업 활동에 대한 지속적인 승인과 수용을 설명하는 데 사용되는 용어입니다.",도덕적 공감에 기반한 자기이익,운영에 대한 사회적 허가,지역사회 승인,공급망 책임성,B,"['regional', 'none', 'none', 'regional']","['No', 'No', 'No', 'Yes']","['-', '-', '-', '-']",[],['North America'],['United States of America (USA)'],CS,True,"먼저,  질문에서  요구하는  개념을  이해해야  합니다.  주어진  선택지들은  기업의  사회적  책임과  관련된  다양한  측면을  다루고  있습니다. 

다음으로,  각  선택지를  분석해  보겠습니다. 
a)  도덕적  공감에  기반한  자기이익:  이는  기업이  도덕적  이유로  행동하는  것을  설명하지만,  지속적인  승인과  수용을  설명하는  데는  적합하지  않습니다. 
b)  운영에  대한  사회적  허가:  이는  기업이  지역사회와  시민사회로부터  지속적으로  승인받는  과정을  설명하는  데  적합합니다. 
c)  지역사회  승인:  이는  비슷한  개념이지만,  보다  구체적이고  제한적인  의미를  가질 수 있습니다. 
d)  공급망  책임성:  이는  기업의  공급망에서의  책임을  다루지만,  사회적  승인과는  직접적인  관련이  없습니다. 

마지막으로,  가장  적합한  선택지는  b)  운영에  대한  사회적  허가입니다.  이는  기업이  지역사회와  시민사회로부터  지속적으로  승인받고  수용되는  과정을  잘  설명합니다. 

따라서  정답은  {'sol':  'b'}입니다.",b
business_ethics/test/27,business_ethics,Business,"________ 및 _______와(과) 같은 __________은(는) 조직이 환경적 목표, 정책 및 책임을 구현하고 법적 준수를 넘어서 정기적인 감사 및 보고를 보장하는 프로세스입니다.","환경 관리 시스템, SA8000, EMAS","사회적 책임 표준, ISO14001, SA8000","환경 관리 시스템, ISO14001, EMAS","사회적 책임 표준, ISO14001, EMAS",C,"['regional', 'none', 'none', 'regional']","['No', 'No', 'No', 'No']","['-', '-', '-', '-', '-']",['Western Culture'],[],[],CS,True,"먼저,  주어진  선택지에서  각  용어의  의미를  분석해야  합니다.  '환경  관리  시스템'은  조직이  환경적  목표를  설정하고  관리하는  체계입니다.  'ISO14001'은  환경  관리  시스템에  대한  국제  표준입니다.  'EMAS'는  유럽  연합의  환경  관리  및  감사  제도입니다.  'SA8000'은  사회적  책임에  관한  표준입니다.

다음으로,  문장에서  요구하는  내용은  환경적  목표와  관련된  프로세스이므로  '환경  관리  시스템',  'ISO14001',  'EMAS'가  적합합니다.  따라서  선택지  c)  '환경  관리  시스템,  ISO14001,  EMAS'가  올바른  답변입니다.

결론적으로,  정답은  {'sol':  'c'}입니다.",c
business_ethics/test/44,business_ethics,Business,"________은(는) 결정, 행동 및 행위의 윤리적 성격을 감추거나 노출시키기 위해 언어를 사용하는 것입니다.",윤리적 접합,도덕적 프레이밍,윤리적 진열창 장식(Ethical window dressing),도덕적 접합,B,"['none', 'none', 'cultural', 'cultural']","['No', 'No', 'No', 'No']","['-', '-', {'end': 108, 'label': 'Cultural', 'score': None, 'start': 53}, {'end': 71, 'label': 'Cultural', 'score': None, 'start': 57}]",['Western Culture'],[],[],CS,True,"먼저,  주어진  선택지들을  분석해  보겠습니다.  
a)  윤리적  접합은  특정한  윤리적  기준이나  원칙을  따르는  것을  의미할  수 있습니다.  
b)  도덕적  프레이밍은  특정한  상황이나  행동을  특정한  방식으로  해석하거나  제시하는  것을  의미합니다.  
c)  윤리적  진열창  장식은  외부적으로  윤리적  이미지를  만들어내기  위해  실제  행동과는  다른  방식으로  보이게  하는  것을  의미합니다.  
d)  도덕적  접합은  도덕적  기준을  따르는  것과  관련이  있을  수  있습니다.  

이제  질문의  내용에  맞는  답을  찾기  위해  ""결정, 행동 및 행위의 윤리적 성격을 감추거나 노출시키기 위해 언어를 사용하는 것""이라는  설명을  고려해  보겠습니다.  
이  설명은  주로  외부적으로  윤리적  이미지를  만들어내기  위해  실제  행동과는  다른  방식으로  보이게  하는  '윤리적  진열창  장식'에  가장  잘  맞습니다.  

따라서  정답은  {'sol':  'c'}입니다.",c
business_ethics/test/52,business_ethics,Business,제품 구매에서 정보에 근거하여 합리적인 결정을 내릴 수 없는 상태를 무엇이라고 하나요?,소비자 포용,소비자 역량,소비자 배제,소비자 취약성,D,"['none', 'none', 'none', 'none']","['No', 'No', 'No', 'No']","['-', '-', '-', '-']",[],[],[],CA,True,"먼저,  주어진  선택지를  분석해  보겠습니다.  
a)  소비자  포용은  소비자가  정보에  접근하고  이를  활용할  수  있는  상태를  의미합니다.  
b)  소비자  역량은  소비자가  정보에  기반하여  결정을  내릴  수  있는  능력을  나타냅니다.  
c)  소비자  배제는  특정  소비자가  시장에서  제외되는  상황을  의미합니다.  
d)  소비자  취약성은  소비자가  정보의  부족이나  불완전한  정보로  인해  합리적인  결정을  내리지  못하는  상태를  나타냅니다.  

이  분석을  바탕으로,  정보에  근거하여  합리적인  결정을  내릴  수  없는  상태는  소비자  취약성에  해당합니다.  
따라서  정답은  {'sol':  'd'}입니다.",d
business_ethics/test/54,business_ethics,Business,________ 및 _______은(는) 둘 다 옳고 그름에 대한 보편적인 기본 원칙에 기초한 _______ 기반 이론의 예입니다.,"의무 윤리, 권리와 정의의 윤리, 원칙","공리주의, 이기주의, 원칙","의무 윤리, 공리주의, 결과론","이기주의, 권리와 정의의 윤리, 결과론",A,"['none', 'cultural', 'none', 'cultural']","['No', 'No', 'No', 'No']","['-', '-', '-', '-']","['Western Culture', 'Western Culture']",[],[],CS,True,"먼저,  주어진  선택지에서  각  이론의  정의를  고려해야  합니다.  의무  윤리는  행동의  도덕성을  그  결과가  아닌  의무에  따라  평가하는  이론입니다.  권리와  정의의  윤리는  개인의  권리와  정의를  중시하는  접근법입니다.  공리주의는  최대한의  행복을  추구하는  결과론적  이론입니다.  이기주의는  개인의  이익을  우선시하는  관점입니다.

이제  각  선택지를  분석해  보겠습니다.

a)  의무  윤리,  권리와  정의의  윤리,  원칙:  이  조합은  보편적인  기본  원칙에  기초한  이론을  포함하고  있습니다.

b)  공리주의,  이기주의,  원칙:  이  조합은  이기주의가  포함되어  있어  보편적인  원칙에  기초한  이론이  아닙니다.

c)  의무  윤리,  공리주의,  결과론:  이  조합은  의무  윤리와  공리주의를  포함하지만  결과론의  정의가  명확하지  않습니다.

d)  이기주의,  권리와  정의의  윤리,  결과론:  이  조합은  이기주의가  포함되어  있어  보편적인  원칙에  기초한  이론이  아닙니다.

따라서  올바른  선택지는  a)  의무  윤리,  권리와  정의의  윤리,  원칙입니다. 

정답은  {'sol':  'a'}입니다.",a
business_ethics/test/57,business_ethics,Business,미국의 ________와(과) 같은 __________은(는) 윤리적인 비즈니스 관행을 추진하는 핵심 요소입니다.,"법령, 사베인스-옥슬리법(Sarbanes-Oxley Act)","사내규정, 기업비윤리행위법","사내규정, 사베인스-옥슬리법","법령, 기업비윤리행위법",A,"['regional', 'regional', 'regional', 'regional']","['No', 'No', 'No', 'No']","[{'end': 51, 'label': 'Geographic', 'score': None, 'start': 38}, {'end': 51, 'label': 'Geographic', 'score': None, 'start': 34}, {'end': 51, 'label': 'Geographic', 'score': None, 'start': 38}, {'end': 51, 'label': 'Geographic', 'score': None, 'start': 38}]","['Western Culture', 'Western Culture']",['North America'],"['United States of America (USA)', 'United States of America (USA)', 'United States of America (USA)', 'United States of America (USA)']",CS,True,"먼저,  주어진  선택지에서  윤리적인  비즈니스  관행을  추진하는  핵심  요소에  적합한  조합을  찾아야  합니다.  '사베인스-옥슬리법(Sarbanes-Oxley Act)'은  기업의  회계  투명성을  높이고  비윤리적인  행위를  방지하기  위한  법령입니다.  따라서  '법령'과  '사베인스-옥슬리법'의  조합이  적합합니다.

다음으로,  '사내규정'은  기업 내부에서  설정하는  규칙으로,  윤리적인  비즈니스  관행을  촉진하는  데  기여할  수  있지만,  법령과  같은  공식적인  법적  근거는  아닙니다.  따라서  '법령'과  '사베인스-옥슬리법'의  조합이  가장  적합합니다.

결론적으로,  정답은  {'sol':  'a'}입니다.",a
