sample_id,subject,subject_category,question,option_a,option_b,option_c,option_d,answer,required_knowledge,time_sensitive,reference,culture,region,country,cultural_sensitivity_label,is_annotated,gpt4o-mini_rawtext,gpt4o-mini
astronomy/test/58,astronomy,STEM,미국에서 캐나다로 북쪽을 향해 여행할 때 북극성이 _________을(를) 보게 됩니다.,더 밝아짐,더 흐려짐,하늘에서 더 높아짐,하늘에서 더 낮아짐,C,"['regional', 'regional', 'regional', 'regional']","['No', 'No', 'No', 'No']","[{'end': 55, 'label': 'Geographic', 'score': None, 'start': 5}, {'end': 43, 'label': 'Geographic', 'score': None, 'start': 30}, {'end': 55, 'label': 'Geographic', 'score': None, 'start': 5}, {'end': 43, 'label': 'Geographic', 'score': None, 'start': 30}]",[],"['North America', 'North America', 'North America', 'North America']","['United States of America (USA)', 'United States of America (USA)', 'United States of America (USA)', 'United States of America (USA)']",CS,True,"먼저, 북극성은 북반구에서 북쪽을 향해 여행할 때 항상 북쪽 하늘에 위치해 있습니다. 

1. 미국에서 캐나다로 북쪽으로 이동하면 북극성의 위치가 어떻게 변하는지 고려해야 합니다.
2. 북극성은 북쪽 하늘의 고정된 별로, 북쪽으로 이동할수록 하늘에서의 위치가 더 높아집니다.
3. 따라서, 북극성을 볼 때 하늘에서 더 높아지는 것을 관찰할 수 있습니다.

결론적으로, 정답은 {'sol': 'c'}입니다.",c
astronomy/test/107,astronomy,STEM,달에서 무게가 가장 많이 나가는 것은 무엇이겠습니까?,깃털 1킬로그램,지구 측정치로 벽돌 5파운드,깃털 5킬로그램,벽돌 1킬로그램,C,"['none', 'none', 'none', 'none']","['No', 'No', 'No', 'No']","['-', '-', '-', '-']",[],[],[],CA,True,"먼저, 달에서의 중량은 중력의 영향을 받기 때문에 지구에서의 무게와는 다르게 계산됩니다. 달의 중력은 지구의 약 1/6입니다. 따라서 각 항목의 무게를 달에서의 중량으로 변환해야 합니다.

1. 깃털 1킬로그램: 달에서의 무게는 1kg * (1/6) = 약 0.167kg
2. 벽돌 5파운드: 5파운드는 약 2.27킬로그램입니다. 달에서의 무게는 2.27kg * (1/6) = 약 0.378kg
3. 깃털 5킬로그램: 달에서의 무게는 5kg * (1/6) = 약 0.833kg
4. 벽돌 1킬로그램: 달에서의 무게는 1kg * (1/6) = 약 0.167kg

이제 각 항목의 달에서의 중량을 비교해보면:
- 깃털 1킬로그램: 약 0.167kg
- 벽돌 5파운드: 약 0.378kg
- 깃털 5킬로그램: 약 0.833kg
- 벽돌 1킬로그램: 약 0.167kg

따라서 달에서 가장 무게가 많이 나가는 것은 깃털 5킬로그램입니다. 

결론적으로, 정답은 {'sol': 'c'}입니다.",c
business_ethics/test/10,business_ethics,Business,Schnackenberg와 Tomlinson(2014)에 따르면 기업 투명성의 질을 평가하는 데 사용할 수 있는 세 가지 기준은 무엇인가요?,"폭, 명확성, 정확성","공개, 세부정보, 정확성","공개, 명확성, 정확성","공개, 명확성, 효율성",C,"['none', 'none', 'none', 'none']","['No', 'No', 'No', 'No']","['-', '-', '-', '-']",[],[],[],CA,True,"먼저, Schnackenberg와 Tomlinson(2014)의 연구를 바탕으로 기업 투명성의 질을 평가하는 기준을 이해해야 합니다. 이 기준들은 기업이 정보를 얼마나 잘 제공하는지를 평가하는 데 중요한 요소입니다.

1. **폭**: 정보의 범위와 다양성을 나타내며, 기업이 제공하는 정보의 양과 종류를 평가합니다.
2. **명확성**: 정보가 얼마나 이해하기 쉽게 제공되는지를 나타내며, 정보의 전달 방식이 중요합니다.
3. **정확성**: 제공된 정보가 사실에 기반하고 신뢰할 수 있는지를 평가합니다.

이 세 가지 기준을 바탕으로 선택지를 분석해보면:

- a) 폭, 명확성, 정확성
- b) 공개, 세부정보, 정확성
- c) 공개, 명확성, 정확성
- d) 공개, 명확성, 효율성

여기서 '폭'과 '정확성'이 포함된 선택지는 a)입니다. 따라서 Schnackenberg와 Tomlinson(2014)에 따르면 기업 투명성의 질을 평가하는 데 사용할 수 있는 세 가지 기준은 '폭, 명확성, 정확성'입니다.

따라서 정답은 {'sol': 'a'}입니다.",a
business_ethics/test/14,business_ethics,Business,Donaldson과 Preston(1995)에 따르면 이해관계자 이론의 세 가지 다른 유형은 무엇인가요?,"규범적, 기술적, 경제적","규범적, 도덕적, 도구적","정치적, 기술적, 도구적","규범적, 기술적, 도구적",D,"['regional', 'cultural', 'cultural', 'none']","['Yes', 'No', 'No', 'No']","[{'end': 91, 'label': 'Geographic', 'score': None, 'start': 70}, {'end': 91, 'label': 'Cultural', 'score': None, 'start': 38}, '-', '-']","['Western Culture', 'Western Culture']",['North America'],['United States of America (USA)'],CS,True,"이해관계자 이론의 세 가지 다른 유형을 이해하기 위해 각 선택지를 분석해 보겠습니다.

1. **규범적, 기술적, 경제적**: 이 조합은 이해관계자 이론의 일반적인 분류와는 일치하지 않습니다.
2. **규범적, 도덕적, 도구적**: 이 조합은 이해관계자 이론의 세 가지 유형으로 자주 언급됩니다. 규범적은 윤리적 책임, 도덕적은 이해관계자의 권리와 의무, 도구적은 기업의 성과와 관련된 측면을 강조합니다.
3. **정치적, 기술적, 도구적**: 이 조합은 이해관계자 이론의 분류와는 관련이 없습니다.
4. **규범적, 기술적, 도구적**: 이 조합은 이해관계자 이론의 세 가지 유형으로 자주 언급되지만, 도구적이라는 용어는 일반적으로 사용되지 않습니다.

따라서, Donaldson과 Preston(1995)에 따르면 이해관계자 이론의 세 가지 다른 유형은 '규범적, 도덕적, 도구적'입니다. 

결론적으로, 정답은 {'sol': 'b'}입니다.",b
business_ethics/test/25,business_ethics,Business,"________은(는) 사회, 특히 지역사회와 시민사회 내에서 동의하는 기업 활동에 대한 지속적인 승인과 수용을 설명하는 데 사용되는 용어입니다.",도덕적 공감에 기반한 자기이익,운영에 대한 사회적 허가,지역사회 승인,공급망 책임성,B,"['regional', 'none', 'none', 'regional']","['No', 'No', 'No', 'Yes']","['-', '-', '-', '-']",[],['North America'],['United States of America (USA)'],CS,True,"이 문제를 해결하기 위해 각 선택지를 분석해 보겠습니다.

1. **a) 도덕적 공감에 기반한 자기이익**: 이는 기업이 도덕적 공감을 통해 이익을 추구하는 것을 의미하지만, 지속적인 승인과 수용을 설명하는 데 적합하지 않습니다.

2. **b) 운영에 대한 사회적 허가**: 이 용어는 기업이 지역사회와 시민사회로부터 지속적으로 승인받고 수용되는 과정을 설명하는 데 적합합니다. 이는 기업의 활동이 사회적으로 받아들여지는지를 나타냅니다.

3. **c) 지역사회 승인**: 이 용어도 비슷한 의미를 가질 수 있지만, '사회적 허가'라는 표현이 더 포괄적이고 일반적으로 사용됩니다.

4. **d) 공급망 책임성**: 이는 기업의 공급망에서의 책임을 강조하는 개념으로, 사회적 승인과는 직접적인 관련이 없습니다.

따라서, '운영에 대한 사회적 허가'가 가장 적합한 선택지입니다. 

결론적으로, 정답은 {'sol': 'b'}입니다.",b
business_ethics/test/27,business_ethics,Business,"________ 및 _______와(과) 같은 __________은(는) 조직이 환경적 목표, 정책 및 책임을 구현하고 법적 준수를 넘어서 정기적인 감사 및 보고를 보장하는 프로세스입니다.","환경 관리 시스템, SA8000, EMAS","사회적 책임 표준, ISO14001, SA8000","환경 관리 시스템, ISO14001, EMAS","사회적 책임 표준, ISO14001, EMAS",C,"['regional', 'none', 'none', 'regional']","['No', 'No', 'No', 'No']","['-', '-', '-', '-', '-']",['Western Culture'],[],[],CS,True,"먼저, 주어진 문장에서 빈칸에 들어갈 적절한 용어를 찾아야 합니다. 문맥상 환경적 목표와 관련된 시스템 및 표준을 언급하고 있습니다.

1. 첫 번째 빈칸은 '환경 관리 시스템'이 적합합니다. 이는 조직이 환경적 목표를 설정하고 관리하는 데 필요한 시스템을 의미합니다.
2. 두 번째 빈칸은 'ISO14001'이 적합합니다. 이는 환경 관리 시스템의 국제 표준으로, 조직이 환경적 책임을 다하도록 돕습니다.
3. 세 번째 빈칸은 'EMAS'가 적합합니다. 이는 유럽 연합의 환경 관리 및 감사 제도로, 조직이 환경적 성과를 개선하고 보고하는 데 도움을 줍니다.

따라서, 올바른 조합은 '환경 관리 시스템', 'ISO14001', 'EMAS'입니다. 

이 조합은 선택지 c) 환경 관리 시스템, ISO14001, EMAS와 일치합니다. 

결론적으로, 정답은 {'sol': 'c'}입니다.",c
business_ethics/test/44,business_ethics,Business,"________은(는) 결정, 행동 및 행위의 윤리적 성격을 감추거나 노출시키기 위해 언어를 사용하는 것입니다.",윤리적 접합,도덕적 프레이밍,윤리적 진열창 장식(Ethical window dressing),도덕적 접합,B,"['none', 'none', 'cultural', 'cultural']","['No', 'No', 'No', 'No']","['-', '-', {'end': 108, 'label': 'Cultural', 'score': None, 'start': 53}, {'end': 71, 'label': 'Cultural', 'score': None, 'start': 57}]",['Western Culture'],[],[],CS,True,"이 문제를 해결하기 위해 각 선택지를 분석해 보겠습니다.

1. **윤리적 접합 (Ethical alignment)**: 이는 일반적으로 윤리적 원칙이나 가치에 맞추어 행동하는 것을 의미합니다. 하지만 결정이나 행동의 윤리적 성격을 감추거나 노출시키는 것과는 관련이 없습니다.

2. **도덕적 프레이밍 (Moral framing)**: 이는 특정한 방식으로 사건이나 행동을 설명하여 사람들의 인식을 조작하는 것을 의미합니다. 이는 윤리적 성격을 감추거나 드러내는 데 사용될 수 있습니다.

3. **윤리적 진열창 장식 (Ethical window dressing)**: 이는 실제로는 윤리적이지 않은 행동을 윤리적으로 보이게 하려는 시도를 의미합니다. 즉, 윤리적 성격을 감추는 데 초점을 맞추고 있습니다.

4. **도덕적 접합 (Moral alignment)**: 이는 윤리적 접합과 유사하게, 도덕적 원칙에 맞추어 행동하는 것을 의미합니다. 역시 윤리적 성격을 감추거나 드러내는 것과는 관련이 없습니다.

이 분석을 바탕으로, 결정, 행동 및 행위의 윤리적 성격을 감추거나 노출시키기 위해 언어를 사용하는 것과 가장 관련이 깊은 선택지는 **c) 윤리적 진열창 장식**입니다.

따라서 정답은 {'sol': 'c'}입니다.",c
business_ethics/test/52,business_ethics,Business,제품 구매에서 정보에 근거하여 합리적인 결정을 내릴 수 없는 상태를 무엇이라고 하나요?,소비자 포용,소비자 역량,소비자 배제,소비자 취약성,D,"['none', 'none', 'none', 'none']","['No', 'No', 'No', 'No']","['-', '-', '-', '-']",[],[],[],CA,True,"이 문제를 해결하기 위해 각 선택지를 분석해 보겠습니다.

1. **소비자 포용**: 이는 소비자가 시장에서 다양한 제품과 서비스를 이용할 수 있는 상태를 의미합니다. 따라서 정보 부족과는 관련이 없습니다.

2. **소비자 역량**: 이는 소비자가 정보에 기반하여 합리적인 결정을 내릴 수 있는 능력을 의미합니다. 정보가 부족한 상태와는 반대의 개념입니다.

3. **소비자 배제**: 이는 소비자가 시장에서 제품이나 서비스에 접근하지 못하는 상태를 의미합니다. 정보 부족과는 직접적인 연관이 없습니다.

4. **소비자 취약성**: 이는 소비자가 정보 부족, 이해 부족 등으로 인해 합리적인 결정을 내리기 어려운 상태를 의미합니다. 따라서 정보에 근거하여 합리적인 결정을 내릴 수 없는 상태를 잘 설명합니다.

따라서 정답은 {'sol': 'd'}입니다.",d
business_ethics/test/54,business_ethics,Business,________ 및 _______은(는) 둘 다 옳고 그름에 대한 보편적인 기본 원칙에 기초한 _______ 기반 이론의 예입니다.,"의무 윤리, 권리와 정의의 윤리, 원칙","공리주의, 이기주의, 원칙","의무 윤리, 공리주의, 결과론","이기주의, 권리와 정의의 윤리, 결과론",A,"['none', 'cultural', 'none', 'cultural']","['No', 'No', 'No', 'No']","['-', '-', '-', '-']","['Western Culture', 'Western Culture']",[],[],CS,True,"먼저, 각 선택지를 분석해 보겠습니다.

a) 의무 윤리, 권리와 정의의 윤리, 원칙: 의무 윤리는 행동의 도덕성을 그 행동의 결과가 아니라 그 행동 자체의 성격에 따라 평가하는 이론입니다. 권리와 정의의 윤리는 개인의 권리와 정의를 중시하는 접근입니다. 이 두 가지는 보편적인 기본 원칙에 기초한 이론으로 볼 수 있습니다.

b) 공리주의, 이기주의, 원칙: 공리주의는 결과에 따라 행동의 도덕성을 평가하는 이론입니다. 이기주의는 개인의 이익을 우선시하는 접근으로, 보편적인 원칙에 기초한 이론이라고 보기 어렵습니다.

c) 의무 윤리, 공리주의, 결과론: 의무 윤리와 공리주의는 서로 다른 접근 방식입니다. 의무 윤리는 결과가 아닌 행동 자체를 중시하고, 공리주의는 결과를 중시합니다. 따라서 이 조합은 적절하지 않습니다.

d) 이기주의, 권리와 정의의 윤리, 결과론: 이기주의는 보편적인 원칙에 기초한 이론이 아니며, 권리와 정의의 윤리와 결과론은 서로 다른 접근 방식입니다.

이 분석을 바탕으로, a) 의무 윤리, 권리와 정의의 윤리, 원칙이 가장 적합한 선택입니다. 따라서 정답은 {'sol': 'a'}입니다.",a
business_ethics/test/57,business_ethics,Business,미국의 ________와(과) 같은 __________은(는) 윤리적인 비즈니스 관행을 추진하는 핵심 요소입니다.,"법령, 사베인스-옥슬리법(Sarbanes-Oxley Act)","사내규정, 기업비윤리행위법","사내규정, 사베인스-옥슬리법","법령, 기업비윤리행위법",A,"['regional', 'regional', 'regional', 'regional']","['No', 'No', 'No', 'No']","[{'end': 51, 'label': 'Geographic', 'score': None, 'start': 38}, {'end': 51, 'label': 'Geographic', 'score': None, 'start': 34}, {'end': 51, 'label': 'Geographic', 'score': None, 'start': 38}, {'end': 51, 'label': 'Geographic', 'score': None, 'start': 38}]","['Western Culture', 'Western Culture']",['North America'],"['United States of America (USA)', 'United States of America (USA)', 'United States of America (USA)', 'United States of America (USA)']",CS,True,"먼저, 문장의 구조를 살펴보면 첫 번째 빈칸에는 '미국의'와 관련된 법적 또는 규제적 요소가 들어가야 하고, 두 번째 빈칸에는 윤리적인 비즈니스 관행을 추진하는 데 기여하는 요소가 들어가야 합니다.

1. 선택지 a) '법령, 사베인스-옥슬리법(Sarbanes-Oxley Act)'은 법령이 윤리적인 비즈니스 관행을 추진하는 데 중요한 역할을 할 수 있습니다. 사베인스-옥슬리법은 기업의 회계 투명성을 높이고 비윤리적인 행위를 방지하기 위한 법입니다.
   
2. 선택지 b) '사내규정, 기업비윤리행위법'은 사내규정이 윤리적인 비즈니스 관행을 추진하는 데 기여할 수 있지만, 기업비윤리행위법은 특정한 법적 규제의 예로 적합하지 않을 수 있습니다.

3. 선택지 c) '사내규정, 사베인스-옥슬리법'은 사내규정이 윤리적인 비즈니스 관행을 추진하는 데 기여할 수 있지만, 사베인스-옥슬리법은 법령으로서 더 적합합니다.

4. 선택지 d) '법령, 기업비윤리행위법'은 법령이 윤리적인 비즈니스 관행을 추진하는 데 기여할 수 있지만, 기업비윤리행위법이 구체적으로 어떤 법인지 명확하지 않습니다.

따라서, 가장 적합한 선택지는 a) '법령, 사베인스-옥슬리법(Sarbanes-Oxley Act)'입니다. 이는 법령이 윤리적인 비즈니스 관행을 추진하는 데 중요한 역할을 하며, 사베인스-옥슬리법은 그 예시로 적합합니다.

결론적으로, 정답은 {'sol': 'a'}입니다.",a
