sample_id,subject,subject_category,question,option_a,option_b,option_c,option_d,answer,required_knowledge,time_sensitive,reference,culture,region,country,cultural_sensitivity_label,is_annotated,gpt4o-mini_rawtext,gpt4o-mini
astronomy/test/58,astronomy,STEM,মার্কিন যুক্তরাষ্ট্র থেকে উত্তরে কানাডায় যাওয়ার সময় আপনি দেখবেন ধ্রুবতারা (পোলারিস)  _________ ।,উজ্জ্বল হয়ে যাচ্ছে,ম্লান হয়ে যাচ্ছে,আকাশে উঁচুতে উঠে যাচ্ছে,আকাশে নীচে নেমে যাচ্ছে,C,"['regional', 'regional', 'regional', 'regional']","['No', 'No', 'No', 'No']","[{'end': 55, 'label': 'Geographic', 'score': None, 'start': 5}, {'end': 43, 'label': 'Geographic', 'score': None, 'start': 30}, {'end': 55, 'label': 'Geographic', 'score': None, 'start': 5}, {'end': 43, 'label': 'Geographic', 'score': None, 'start': 30}]",[],"['North America', 'North America', 'North America', 'North America']","['United States of America (USA)', 'United States of America (USA)', 'United States of America (USA)', 'United States of America (USA)']",CS,True,"প্রথমে, আমি ধ্রুবতারা (পোলারিস) সম্পর্কে কিছু তথ্য সংগ্রহ করব। পোলারিস উত্তর মেরুর কাছাকাছি অবস্থিত এবং এটি উত্তর গোলার্ধের জন্য একটি গুরুত্বপূর্ণ নক্ষত্র। 

দ্বিতীয়ত, যখন আমি মার্কিন যুক্তরাষ্ট্র থেকে কানাডার দিকে যাই, তখন আমি উত্তর দিকে চলেছি। এর ফলে, পোলারিসের অবস্থান আমার দৃষ্টিতে পরিবর্তিত হবে। 

তৃতীয়ত, উত্তর দিকে যাওয়ার সময় পোলারিসের অবস্থান আকাশে উঁচুতে উঠবে, কারণ আমি উত্তর মেরুর দিকে এগোচ্ছি। 

অতএব, সঠিক উত্তর হল {'SOL': 'C'}।",c
astronomy/test/107,astronomy,STEM,চাঁদে কোনটির ওজন সবচেয়ে বেশি হবে?,এক কেজি পালক,পৃথিবীতে পরিমাপ করা পাঁচ পাউন্ড ইট,পাঁচ কেজি পালক,এক কেজি ইট,C,"['none', 'none', 'none', 'none']","['No', 'No', 'No', 'No']","['-', '-', '-', '-']",[],[],[],CA,True,"প্রথমে, আমি বুঝতে পারি যে চাঁদে ওজন পৃথিবীর তুলনায় কম হবে কারণ চাঁদের মাধ্যাকর্ষণ পৃথিবীর মাধ্যাকর্ষণের প্রায় ১/৬ অংশ। 

দ্বিতীয়ত, আমি প্রতিটি বিকল্পের ওজন চাঁদে কেমন হবে তা বিশ্লেষণ করব। 
- A) এক কেজি পালক: চাঁদে এর ওজন হবে 1 কেজি × (1/6) = 0.167 কেজি।
- B) পাঁচ পাউন্ড ইট: ৫ পাউন্ড = ২.২৬৮ কেজি, চাঁদে এর ওজন হবে 2.268 কেজি × (1/6) = 0.378 কেজি।
- C) পাঁচ কেজি পালক: চাঁদে এর ওজন হবে 5 কেজি × (1/6) = 0.833 কেজি।
- D) এক কেজি ইট: চাঁদে এর ওজন হবে 1 কেজি × (1/6) = 0.167 কেজি।

তৃতীয়ত, আমি এখন প্রতিটি বিকল্পের চাঁদে ওজন তুলনা করব:
- A) 0.167 কেজি
- B) 0.378 কেজি
- C) 0.833 কেজি
- D) 0.167 কেজি

এখন, আমি দেখতে পাচ্ছি যে C) পাঁচ কেজি পালক চাঁদে সবচেয়ে বেশি ওজন হবে।

অতএব, সঠিক উত্তর হল {'sol': 'C'}.",c
business_ethics/test/10,business_ethics,Business,স্নাকেনবার্গ এবং টমলিনসন (2014)-এর মতানুসারে সংস্থাগত স্বচ্ছতার গুণমান মূল্যায়নের জন্য কোন তিনটি মানদণ্ড ব্যবহার করা যেতে পারে?,"প্রস্থ, স্পষ্টতা, নির্ভুলতা","প্রকাশ, বিস্তারিত তথ্য, নির্ভুলতা","প্রকাশ, স্পষ্টতা, নির্ভুলতা","প্রকাশ, স্পষ্টতা, দক্ষতা",C,"['none', 'none', 'none', 'none']","['No', 'No', 'No', 'No']","['-', '-', '-', '-']",[],[],[],CA,True,"প্রথমে, আমি স্নাকেনবার্গ এবং টমলিনসন (2014) এর গবেষণার মূল বিষয়গুলি বুঝতে চেষ্টা করব। তারা সংস্থাগত স্বচ্ছতার গুণমান মূল্যায়নের জন্য কিছু নির্দিষ্ট মানদণ্ড উল্লেখ করেছেন।

দ্বিতীয়ত, আমি প্রতিটি বিকল্পের মানদণ্ডগুলি বিশ্লেষণ করব এবং দেখব কোনটি তাদের গবেষণার সাথে সবচেয়ে বেশি সম্পর্কিত।

তৃতীয়ত, আমি সঠিক মানদণ্ডগুলি চিহ্নিত করে সঠিক উত্তরটি নির্বাচন করব।

এখন, বিকল্পগুলি বিশ্লেষণ করলে দেখা যায়:
A) প্রস্থ, স্পষ্টতা, নির্ভুলতা - এখানে 'প্রস্থ' শব্দটি সংস্থাগত স্বচ্ছতার জন্য সাধারণত ব্যবহৃত হয় না।
B) প্রকাশ, বিস্তারিত তথ্য, নির্ভুলতা - 'বিস্তারিত তথ্য' একটি গুরুত্বপূর্ণ দিক, তবে এটি সঠিকভাবে মানদণ্ড নয়।
C) প্রকাশ, স্পষ্টতা, নির্ভুলতা - এই তিনটি মানদণ্ড সংস্থাগত স্বচ্ছতার জন্য যথার্থ এবং প্রাসঙ্গিক।
D) প্রকাশ, স্পষ্টতা, দক্ষতা - 'দক্ষতা' এখানে প্রাসঙ্গিক নয়।

অতএব, সঠিক উত্তর হল C) প্রকাশ, স্পষ্টতা, নির্ভুলতা। 

সুতরাং, সঠিক উত্তর হল {'sol': 'C'}।",c
business_ethics/test/14,business_ethics,Business,ডোনাল্ডসন এবং প্রেস্টন (1995)-এর মতানুসারে স্টেকহোল্ডার তত্ত্বের কী কী তিনটি ভিন্ন ধরন আছে?,"মান-নির্ণায়ক, বর্ণনামূলক এবং অর্থনৈতিক","মান-নির্ণায়ক, নৈতিক এবং উপায়মূলক","রাজনৈতিক, বর্ণনামূলক এবং উপায়মূলক","মান-নির্ণায়ক, বর্ণনামূলক এবং উপায়মূলক",D,"['regional', 'cultural', 'cultural', 'none']","['Yes', 'No', 'No', 'No']","[{'end': 91, 'label': 'Geographic', 'score': None, 'start': 70}, {'end': 91, 'label': 'Cultural', 'score': None, 'start': 38}, '-', '-']","['Western Culture', 'Western Culture']",['North America'],['United States of America (USA)'],CS,True,"প্রথমে, আমি ডোনাল্ডসন এবং প্রেস্টনের (1995) স্টেকহোল্ডার তত্ত্বের তিনটি ভিন্ন ধরন সম্পর্কে তথ্য সংগ্রহ করব। 

প্রথম ধাপে, আমি তাদের উল্লেখিত তিনটি ধরন চিহ্নিত করব। তারা সাধারণত স্টেকহোল্ডার তত্ত্বকে তিনটি ভিন্ন দৃষ্টিকোণ থেকে বিশ্লেষণ করেন: মান-নির্ণায়ক, বর্ণনামূলক এবং উপায়মূলক।

দ্বিতীয় ধাপে, আমি প্রতিটি ধরনের সংজ্ঞা এবং তাদের প্রভাব সম্পর্কে চিন্তা করব। মান-নির্ণায়ক দৃষ্টিকোণ স্টেকহোল্ডারদের মূল্যায়ন করে, বর্ণনামূলক দৃষ্টিকোণ তাদের আচরণ এবং সম্পর্ক বিশ্লেষণ করে, এবং উপায়মূলক দৃষ্টিকোণ স্টেকহোল্ডারদের সাথে সম্পর্ক স্থাপনের উপায় নিয়ে আলোচনা করে।

তৃতীয় ধাপে, আমি বিকল্পগুলির সাথে তুলনা করব। বিকল্প A) মান-নির্ণায়ক, বর্ণনামূলক এবং অর্থনৈতিক, B) মান-নির্ণায়ক, নৈতিক এবং উপায়মূলক, C) রাজনৈতিক, বর্ণনামূলক এবং উপায়মূলক, D) মান-নির্ণায়ক, বর্ণনামূলক এবং উপায়মূলক। 

এখন, আমি দেখতে পাচ্ছি যে সঠিক উত্তর হল D) মান-নির্ণায়ক, বর্ণনামূলক এবং উপায়মূলক।

অতএব, সঠিক উত্তর হল {'sol': 'D'}।",d
business_ethics/test/25,business_ethics,Business,"_______ হল এমন একটি পরিভাষা যা বিশেষ করে স্থানীয় সম্প্রদায় এবং নাগরিক সমাজের মধ্যে, সমাজের দ্বারা একটি সংস্থার কাজকর্মের অনুমোদন এবং গ্রহণযোগ্যতা বর্ণনা করতে ব্যবহার করা হয়।",জ্ঞানদীপ্ত নিজ স্বার্থ,পরিচালনা করার জন্য সামাজিক লাইসেন্স,সম্প্রদায়ের অনুমোদন,সরবরাহ শৃঙ্খলের দায়িত্ব,B,"['regional', 'none', 'none', 'regional']","['No', 'No', 'No', 'Yes']","['-', '-', '-', '-']",[],['North America'],['United States of America (USA)'],CS,True,"প্রথমে, আমি প্রশ্নের মূল বিষয়টি বুঝতে চেষ্টা করব। এখানে ""স্থানীয় সম্প্রদায় এবং নাগরিক সমাজের মধ্যে"" একটি সংস্থার কাজের অনুমোদন এবং গ্রহণযোগ্যতা বোঝানো হয়েছে।

দ্বিতীয়ত, আমি বিকল্পগুলির মধ্যে প্রতিটি পরিভাষার অর্থ বিশ্লেষণ করব:
A) ""জ্ঞানদীপ্ত নিজ স্বার্থ"" - এটি একটি সাধারণ ধারণা, কিন্তু এটি প্রশ্নের সাথে সম্পর্কিত নয়।
B) ""পরিচালনা করার জন্য সামাজিক লাইসেন্স"" - এটি একটি প্রতিষ্ঠানের কাজের জন্য সমাজের অনুমোদন বোঝাতে পারে, যা প্রশ্নের সাথে সম্পর্কিত।
C) ""সম্প্রদায়ের অনুমোদন"" - এটি একটি সাধারণ ধারণা, কিন্তু এটি বিশেষভাবে সামাজিক লাইসেন্সের ধারণাকে বোঝায় না।
D) ""সরবরাহ শৃঙ্খলের দায়িত্ব"" - এটি একটি ভিন্ন ধারণা, যা প্রশ্নের সাথে সম্পর্কিত নয়।

তৃতীয়ত, আমি বিকল্প B এবং C এর মধ্যে তুলনা করব। ""পরিচালনা করার জন্য সামাজিক লাইসেন্স"" শব্দটি বিশেষভাবে একটি সংস্থার কাজের জন্য সমাজের অনুমোদন বোঝায়, যা প্রশ্নের মূল বক্তব্যের সাথে সবচেয়ে বেশি সম্পর্কিত।

অতএব, সঠিক উত্তর হল {'sol': 'B'}।",b
business_ethics/test/27,business_ethics,Business,"_________, যেমন _______ এবং _______ হল এমন প্রক্রিয়া যার মাধ্যমে প্রতিষ্ঠানগুলি পরিবেশগত লক্ষ্য, নীতি এবং দায়িত্বগুলিকে কার্যে পরিণত করে এবং নিয়মিত অডিট ও রিপোর্ট করা হয় নিশ্চিত করে, যা আইনি মান্যতার ছাপিয়ে যায়।","পরিবেশগত পরিচালন ব্যবস্থা, SA8000, EMAS","সামাজি দায়বদ্ধতার মানদণ্ড, ISO14001, SA8000","পরিবেশগত পরিচালন ব্যবস্থা, ISO14001, EMAS","সামাজিক দায়বদ্ধতার মানদণ্ড, EMAS, SA8000",C,"['regional', 'none', 'none', 'regional']","['No', 'No', 'No', 'No']","['-', '-', '-', '-', '-']",['Western Culture'],[],[],CS,True,"প্রথমে, আমি প্রশ্নের মূল বিষয়বস্তু বুঝতে চেষ্টা করব। এখানে ""প্রক্রিয়া"" এবং ""পরিবেশগত লক্ষ্য, নীতি এবং দায়িত্ব"" উল্লেখ করা হয়েছে, যা পরিবেশগত পরিচালন ব্যবস্থার সাথে সম্পর্কিত।

দ্বিতীয়ত, আমি প্রতিটি বিকল্পের মধ্যে উল্লেখিত শব্দগুলির অর্থ বিশ্লেষণ করব:
- A) পরিবেশগত পরিচালন ব্যবস্থা, SA8000, EMAS: SA8000 সামাজিক দায়বদ্ধতার মানদণ্ড, যা পরিবেশগত নয়।
- B) সামাজি দায়বদ্ধতার মানদণ্ড, ISO14001, SA8000: ISO14001 পরিবেশগত ব্যবস্থাপনা, কিন্তু SA8000 সামাজিক দায়বদ্ধতার মানদণ্ড।
- C) পরিবেশগত পরিচালন ব্যবস্থা, ISO14001, EMAS: ISO14001 এবং EMAS উভয়ই পরিবেশগত ব্যবস্থাপনার সাথে সম্পর্কিত।
- D) সামাজিক দায়বদ্ধতার মানদণ্ড, EMAS, SA8000: EMAS পরিবেশগত ব্যবস্থাপনা, কিন্তু SA8000 সামাজিক দায়বদ্ধতার মানদণ্ড।

তৃতীয়ত, আমি বুঝতে পারি যে সঠিক উত্তরটি C বিকল্প, কারণ এটি পরিবেশগত পরিচালন ব্যবস্থা এবং ISO14001 ও EMAS উভয়কেই অন্তর্ভুক্ত করে, যা পরিবেশগত লক্ষ্য এবং নীতির সাথে সম্পর্কিত।

অতএব, সঠিক উত্তর হল {'sol': 'C'}।",c
business_ethics/test/44,business_ethics,Business,"সিদ্ধান্ত, কাজ এবং আচরণের নৈতিক প্রকৃতিকে ঢেকে দেওয়ার বা প্রকাশ করার জন্য ________ হল ভাষার ব্যবহার।",এথিকাল স্প্লাইসিং,মরাল ফ্রেমিং,এথিকাল উইন্ডো ড্রেসিং,মরাল স্প্লাইসিং,B,"['none', 'none', 'cultural', 'cultural']","['No', 'No', 'No', 'No']","['-', '-', {'end': 108, 'label': 'Cultural', 'score': None, 'start': 53}, {'end': 71, 'label': 'Cultural', 'score': None, 'start': 57}]",['Western Culture'],[],[],CS,True,"প্রথমে, প্রশ্নের মূল বিষয়টি বুঝতে হবে। এখানে ""সিদ্ধান্ত, কাজ এবং আচরণের নৈতিক প্রকৃতিকে ঢেকে দেওয়ার বা প্রকাশ করার জন্য ভাষার ব্যবহার"" সম্পর্কে আলোচনা করা হচ্ছে। 

দ্বিতীয়ত, বিকল্পগুলির মধ্যে প্রতিটি শব্দের অর্থ বিশ্লেষণ করতে হবে:
A) এথিকাল স্প্লাইসিং - নৈতিক বিষয়বস্তু মিশ্রিত করা।
B) মরাল ফ্রেমিং - নৈতিক বিষয়বস্তু একটি নির্দিষ্ট ফ্রেমে উপস্থাপন করা।
C) এথিকাল উইন্ডো ড্রেসিং - নৈতিক বিষয়বস্তু সাজানো বা ঢেকে দেওয়া।
D) মরাল স্প্লাইসিং - নৈতিক বিষয়বস্তু মিশ্রিত করা (এটি A এর মতোই)।

তৃতীয়ত, ""ঢেকে দেওয়ার বা প্রকাশ করার"" ধারণাটি সবচেয়ে বেশি উপযুক্ত হবে ""মরাল ফ্রেমিং"" এর জন্য, কারণ এটি নৈতিক বিষয়বস্তু একটি নির্দিষ্ট দৃষ্টিকোণ থেকে উপস্থাপন করার প্রক্রিয়া বোঝায়।

অতএব, সঠিক উত্তর হল {'sol': 'B'}।",b
business_ethics/test/52,business_ethics,Business,"একটি পণ্য কেনার ব্যাপারে একটি অবহিত, যুক্তিযুক্ত সিদ্ধান্ত নিতে অক্ষম হওয়ার অবস্থাকে কী বলা হয়?",উপভোক্তা অন্তর্ভুক্তি,উপভোক্তা দক্ষতা,উপভোক্তা বর্জন,উপভোক্তা দুর্বলতা,D,"['none', 'none', 'none', 'none']","['No', 'No', 'No', 'No']","['-', '-', '-', '-']",[],[],[],CA,True,"প্রথমে, আমি প্রশ্নের মূল বিষয়টি বুঝতে চেষ্টা করব। এখানে একটি পণ্য কেনার সময় অবহিত এবং যুক্তিযুক্ত সিদ্ধান্ত নিতে অক্ষম হওয়ার অবস্থার কথা বলা হয়েছে।

দ্বিতীয়ত, আমি প্রতিটি বিকল্পের অর্থ বিশ্লেষণ করব:
A) উপভোক্তা অন্তর্ভুক্তি - এটি সাধারণত উপভোক্তাদের অংশগ্রহণ বা অন্তর্ভুক্তির সাথে সম্পর্কিত।
B) উপভোক্তা দক্ষতা - এটি উপভোক্তাদের সিদ্ধান্ত নেওয়ার ক্ষমতা বা দক্ষতার সাথে সম্পর্কিত।
C) উপভোক্তা বর্জন - এটি সাধারণত পণ্য বা পরিষেবা বর্জনের সাথে সম্পর্কিত।
D) উপভোক্তা দুর্বলতা - এটি উপভোক্তাদের সিদ্ধান্ত নেওয়ার ক্ষেত্রে দুর্বলতা বা অক্ষমতার সাথে সম্পর্কিত।

তৃতীয়ত, আমি বুঝতে পারি যে প্রশ্নে উল্লেখিত অবস্থা হল যখন একজন উপভোক্তা সিদ্ধান্ত নিতে অক্ষম হয়, যা ""উপভোক্তা দুর্বলতা"" এর সাথে সবচেয়ে বেশি সম্পর্কিত।

অতএব, সঠিক উত্তর হল {'sol': 'D'}.",d
business_ethics/test/54,business_ethics,Business,_______ এবং _______ উভয়ই হল ______-ভিত্তিক তত্ত্বের উদাহরণ যা ঠিক এবং ভুলের মৌলিক সর্বজনীন মূলনীতির উপর ভিত্তি করে।,"কর্তব্যের নৈতিকতা, অধিকার এবং ন্যায়বিচারের নৈতিকতা, মূলনীতি","উপযোগিতাবাদ, অহংবোধ, মূলনীতি","কর্তব্যের নৈতিকতা, উপযোগিতাবাদ, পরিণতিবাদী","অহংবোধ, অধিকার এবং ন্যায়বিচারের নৈতিকতা, পরিণতিবাদী",A,"['none', 'cultural', 'none', 'cultural']","['No', 'No', 'No', 'No']","['-', '-', '-', '-']","['Western Culture', 'Western Culture']",[],[],CS,True,"প্রথমে, আমি প্রশ্নের মধ্যে উল্লেখিত তত্ত্বগুলির মধ্যে সম্পর্ক এবং তাদের ভিত্তি বিশ্লেষণ করব। 

প্রথমে, ""কর্তব্যের নৈতিকতা"" এবং ""অধিকার ও ন্যায়বিচারের নৈতিকতা"" উভয়ই মৌলিক নৈতিক মূলনীতির উপর ভিত্তি করে কাজ করে, যেখানে তারা সঠিক এবং ভুলের মধ্যে পার্থক্য করতে চায়। 

দ্বিতীয়ত, ""উপযোগিতাবাদ"" একটি পরিণতিবাদী তত্ত্ব, যা ফলাফলের ভিত্তিতে নৈতিকতা নির্ধারণ করে, তাই এটি সঠিক উত্তর হবে না। 

তৃতীয়ত, ""অহংবোধ"" সাধারণত নৈতিক তত্ত্বের মধ্যে অন্তর্ভুক্ত নয়, তাই এটি সঠিক উত্তর হতে পারে না। 

এখন, আমি প্রতিটি বিকল্পের বিশ্লেষণ করব:
A) কর্তব্যের নৈতিকতা, অধিকার এবং ন্যায়বিচারের নৈতিকতা, মূলনীতি - এটি সঠিক মনে হচ্ছে।
B) উপযোগিতাবাদ, অহংবোধ, মূলনীতি - এটি সঠিক নয়।
C) কর্তব্যের নৈতিকতা, উপযোগিতাবাদ, পরিণতিবাদী - এটি সঠিক নয়।
D) অহংবোধ, অধিকার এবং ন্যায়বিচারের নৈতিকতা, পরিণতিবাদী - এটি সঠিক নয়।

অতএব, সঠিক উত্তর হল A) কর্তব্যের নৈতিকতা, অধিকার এবং ন্যায়বিচারের নৈতিকতা, মূলনীতি। 

সুতরাং, সঠিক উত্তর হল {'sol': 'A'}।",a
business_ethics/test/57,business_ethics,Business,_________ -এর মতো মার্কিন যুক্তরাষ্ট্রের ________ হল নৈতিক ব্যবসায়িক অনুশীলন চালিত করার একটি প্রধান কারণ।,"আইন, সারবেনস-অক্সলে আইন","অভ্যন্তরীণ কোম্পানি নীতি, অনৈতিক সংস্থাগত অনুশীলন আইন","অভ্যন্তরীণ কোম্পানি নীতি, সারবেনস-অক্সলে আইন","আইন, অনৈতিক সংস্থাগত অনুশীলন আইন",A,"['regional', 'regional', 'regional', 'regional']","['No', 'No', 'No', 'No']","[{'end': 51, 'label': 'Geographic', 'score': None, 'start': 38}, {'end': 51, 'label': 'Geographic', 'score': None, 'start': 34}, {'end': 51, 'label': 'Geographic', 'score': None, 'start': 38}, {'end': 51, 'label': 'Geographic', 'score': None, 'start': 38}]","['Western Culture', 'Western Culture']",['North America'],"['United States of America (USA)', 'United States of America (USA)', 'United States of America (USA)', 'United States of America (USA)']",CS,True,"প্রথমে, আমি প্রশ্নের মধ্যে উল্লেখিত বিষয়গুলি বিশ্লেষণ করব। এখানে ""মার্কিন যুক্তরাষ্ট্রের"" এবং ""নৈতিক ব্যবসায়িক অনুশীলন"" এর মধ্যে সম্পর্ক রয়েছে। 

দ্বিতীয়ত, আমি প্রতিটি বিকল্পের মধ্যে উল্লেখিত আইন এবং নীতিগুলির প্রাসঙ্গিকতা যাচাই করব। সারবেনস-অক্সলে আইন একটি গুরুত্বপূর্ণ আইন যা কোম্পানির আর্থিক রিপোর্টিং এবং নৈতিকতার উপর নজরদারি বাড়ানোর জন্য তৈরি করা হয়েছে। 

তৃতীয়ত, আমি দেখব কোন বিকল্পটি সবচেয়ে বেশি যুক্তিযুক্ত। ""অভ্যন্তরীণ কোম্পানি নীতি"" এবং ""সারবেনস-অক্সলে আইন"" একসাথে নৈতিক ব্যবসায়িক অনুশীলনকে সমর্থন করে।

অতএব, সঠিক উত্তর হল {'sol': 'C'}।",c
