sample_id,subject,subject_category,question,option_a,option_b,option_c,option_d,answer,required_knowledge,time_sensitive,reference,culture,region,country,cultural_sensitivity_label,is_annotated,gpt4o-mini_rawtext,gpt4o-mini
astronomy/test/58,astronomy,STEM,アメリカからカナダへ北へ旅行すると、北極星が _________ なっていくのが見える。,より明るく,より薄暗く,空により高く,空により低く,C,"['regional', 'regional', 'regional', 'regional']","['No', 'No', 'No', 'No']","[{'end': 55, 'label': 'Geographic', 'score': None, 'start': 5}, {'end': 43, 'label': 'Geographic', 'score': None, 'start': 30}, {'end': 55, 'label': 'Geographic', 'score': None, 'start': 5}, {'end': 43, 'label': 'Geographic', 'score': None, 'start': 30}]",[],"['North America', 'North America', 'North America', 'North America']","['United States of America (USA)', 'United States of America (USA)', 'United States of America (USA)', 'United States of America (USA)']",CS,True,"まず、北極星は北半球の星座の一部であり、北極に近づくにつれてその位置が変わります。次に、アメリカからカナダへ北へ旅行すると、北極星は観測者の視点から見て空の中での位置が変わります。北へ行くほど、北極星は地平線に対して高くなります。

したがって、北極星は空により高くなっていくことがわかります。これに基づいて、正解は C) 空により高く です。

したがって、正解は {'SOL': 'C'} です。",c
astronomy/test/107,astronomy,STEM,月の上で最も重いのは何ですか？,1キログラムの羽毛,地球上で測定された5ポンドのレンガ,5キログラムの羽毛,1キログラムのレンガ,C,"['none', 'none', 'none', 'none']","['No', 'No', 'No', 'No']","['-', '-', '-', '-']",[],[],[],CA,True,"まず、月の重力は地球の約1/6です。したがって、物体の重さは月の重力の影響を受けます。物体の質量は変わりませんが、重さは重力によって変わります。

次に、各選択肢の地球上での重さを考慮します。

A) 1キログラムの羽毛は、月では約1/6キログラムの重さになります。
B) 地球上で測定された5ポンドのレンガは、約2.27キログラムで、月では約2.27/6キログラムの重さになります。
C) 5キログラムの羽毛は、月では約5/6キログラムの重さになります。
D) 1キログラムのレンガは、月では約1/6キログラムの重さになります。

次に、月での重さを比較します。

- A) 1キログラムの羽毛: 約0.167キログラム
- B) 5ポンドのレンガ: 約0.378キログラム
- C) 5キログラムの羽毛: 約0.833キログラム
- D) 1キログラムのレンガ: 約0.167キログラム

したがって、月の上で最も重いのはC) 5キログラムの羽毛です。したがって、正解は {'SOL': 'C'} です。",c
business_ethics/test/10,business_ethics,Business,シュナッケンバーグとトムリンソン（2014年）が提唱した、企業の透明性の質を評価するために使用できる3つの基準とは何ですか？,広範性、明瞭性、正確性,開示、詳細さ、正確性,開示、明瞭性、正確性,開示、明瞭性、効率,C,"['none', 'none', 'none', 'none']","['No', 'No', 'No', 'No']","['-', '-', '-', '-']",[],[],[],CA,True,"まず、シュナッケンバーグとトムリンソン（2014年）が提唱した基準について考えます。企業の透明性の質を評価するためには、情報がどれだけ開示されているか、どれだけ明確であるか、そしてその情報がどれだけ正確であるかが重要です。

次に、選択肢を見てみましょう。
A) 広範性、明瞭性、正確性
B) 開示、詳細さ、正確性
C) 開示、明瞭性、正確性
D) 開示、明瞭性、効率

ここで、基準に関連する用語を確認します。「開示」は情報の提供を指し、「明瞭性」は情報がどれだけ分かりやすいかを示し、「正確性」は情報の正しさを評価します。

最後に、これらの基準を考慮すると、最も適切な選択肢はC) 開示、明瞭性、正確性です。

したがって、正解は {'sol': 'C'} です。",c
business_ethics/test/14,business_ethics,Business,ドナルドソンとプレストン（1995年）が提唱した、3つの異なるタイプのステークホルダー理論とは何ですか？,規範的、記述的、経済的,規範的、道徳的、手段的,政治的、記述的、手段的,規範的、記述的、手段的,D,"['regional', 'cultural', 'cultural', 'none']","['Yes', 'No', 'No', 'No']","[{'end': 91, 'label': 'Geographic', 'score': None, 'start': 70}, {'end': 91, 'label': 'Cultural', 'score': None, 'start': 38}, '-', '-']","['Western Culture', 'Western Culture']",['North America'],['United States of America (USA)'],CS,True,"まず、ドナルドソンとプレストンが提唱したステークホルダー理論の基本的な枠組みを理解する必要があります。彼らは、ステークホルダー理論を3つの異なる視点から分類しました。

次に、各タイプのステークホルダー理論の特徴を考えます。規範的理論は、倫理や道徳に基づいてステークホルダーの権利を考慮します。記述的理論は、実際のビジネスの状況を説明し、ステークホルダーの関係を分析します。手段的理論は、企業の成功におけるステークホルダーの役割を強調します。

最後に、選択肢を確認します。選択肢Dの「規範的、記述的、手段的」が、ドナルドソンとプレストンの提唱した3つの異なるタイプのステークホルダー理論に該当します。

したがって、正解は {'sol': 'D'} です。",d
business_ethics/test/25,business_ethics,Business,_______は、社会、特に地域社会や市民社会が企業活動を継続的に承認し受容することを表すために使われる用語です。,賢明な自己利益,社会的営業免許,コミュニティの承認,サプライチェーンの責任,B,"['regional', 'none', 'none', 'regional']","['No', 'No', 'No', 'Yes']","['-', '-', '-', '-']",[],['North America'],['United States of America (USA)'],CS,True,"まず、用語の意味を考えます。「社会的営業免許」は、企業が地域社会や市民社会からの承認を得て、持続的に活動を行うための概念を指します。次に、他の選択肢を検討します。

A) 賢明な自己利益は、企業が自らの利益を追求する際に社会的責任を考慮することを示しますが、直接的に承認を表すものではありません。

C) コミュニティの承認は、地域社会からの支持を示す言葉ですが、一般的には「社会的営業免許」という用語の方が広く使われます。

D) サプライチェーンの責任は、企業の供給網における倫理的な行動を指しますが、社会的承認とは異なります。

以上の考察から、正しい答えは「社会的営業免許」であると結論付けられます。したがって、正解は {'sol': 'B'} です。",b
business_ethics/test/27,business_ethics,Business,___________（_______と_______など）は、組織が環境上の目標、方針、責任を実施し、法的遵守を超えて定期的に確実に監査と報告を行うためのプロセスです。,環境マネジメントシステム、SA8000、EMAS,社会的説明責任基準、ISO14001、SA8000,環境マネジメントシステム、ISO14001、EMAS,社会的説明責任基準、EMAS、SA8000,C,"['regional', 'none', 'none', 'regional']","['No', 'No', 'No', 'No']","['-', '-', '-', '-', '-']",['Western Culture'],[],[],CS,True,"まず、選択肢の中から環境に関連する用語を特定する必要があります。環境マネジメントシステム（EMS）は、組織が環境目標を設定し、実施するためのフレームワークです。ISO14001は、環境マネジメントシステムの国際標準であり、EMASはEUの環境マネジメントおよび監査制度です。

次に、法的遵守を超えた監査と報告に関連する基準を考慮します。SA8000は社会的責任に関する基準であり、環境に特化したものではありません。

最後に、これらの情報を基に選択肢を評価します。環境に関連する用語が含まれている選択肢を探します。

選択肢Cの「環境マネジメントシステム、ISO14001、EMAS」は、環境目標の実施、法的遵守、監査と報告に関連する用語がすべて含まれています。

したがって、正解は {'sol': 'C'} です。",c
business_ethics/test/44,business_ethics,Business,________は、意志決定、アクション、行動における倫理的性質を隠したり暴露したりするときに使う言葉です。,倫理的スプライシング,道徳的フレーミング,倫理的粉飾決算,道徳的スプライシング,B,"['none', 'none', 'cultural', 'cultural']","['No', 'No', 'No', 'No']","['-', '-', {'end': 108, 'label': 'Cultural', 'score': None, 'start': 53}, {'end': 71, 'label': 'Cultural', 'score': None, 'start': 57}]",['Western Culture'],[],[],CS,True,"まず、選択肢を分析します。

A) 倫理的スプライシング - これは、倫理的な情報を選択的に提示することを指す可能性がありますが、一般的な用語ではありません。

B) 道徳的フレーミング - これは、特定の状況や選択肢を道徳的な観点から提示することを指す用語です。

C) 倫理的粉飾決算 - これは、財務情報を誤って表示することを指し、意志決定や行動における倫理的性質を隠すことに関連しています。

D) 道徳的スプライシング - これは、道徳的な情報を選択的に提示することを指す可能性がありますが、一般的な用語ではありません。

次に、意志決定や行動における倫理的性質を隠したり暴露したりすることに最も関連する用語を考えます。倫理的粉飾決算は、特に財務やビジネスの文脈で、意図的に情報を隠すことを指すため、最も適切な選択肢のようです。

したがって、正解は {'sol': 'C'} です。",c
business_ethics/test/52,business_ethics,Business,製品の購入に関する決定をする際に、情報に基づいた合理的な決定を下すことができない状態を何と呼びますか？,消費者のインクルージョン,消費者のコンピテンシー,消費者のエクスクルージョン,消費者の脆弱性,D,"['none', 'none', 'none', 'none']","['No', 'No', 'No', 'No']","['-', '-', '-', '-']",[],[],[],CA,True,"まず、選択肢を分析する必要があります。情報に基づいた合理的な決定を下すことができない状態は、消費者が情報不足や理解不足により適切な選択を行えない状況を指します。

次に、各選択肢を考慮します：
A) 消費者のインクルージョン - これは消費者が市場に参加することを指し、決定能力とは直接関係ありません。
B) 消費者のコンピテンシー - これは消費者の能力やスキルを指し、情報に基づいた決定を下す能力に関連していますが、情報が不足している状態を示すものではありません。
C) 消費者のエクスクルージョン - これは消費者が市場から排除されることを指し、情報不足とは異なります。
D) 消費者の脆弱性 - これは消費者が情報不足や理解不足により、合理的な決定を下せない状態を示すのに適しています。

したがって、正解は D) 消費者の脆弱性 です。{'sol': 'D'}",d
business_ethics/test/54,business_ethics,Business,_______と_______はどちらも、善悪に関する普遍的な基本原則に基づく_______を基礎とする理論の例です。,義務の倫理、権利と正義の倫理、原則,功利主義、利己主義、原則,義務の倫理、功利主義、帰結（結果）主義,利己主義、権利と正義の倫理、帰結（結果）主義,A,"['none', 'cultural', 'none', 'cultural']","['No', 'No', 'No', 'No']","['-', '-', '-', '-']","['Western Culture', 'Western Culture']",[],[],CS,True,"まず、選択肢を分析します。

1. **選択肢 A**: 義務の倫理、権利と正義の倫理、原則
   - 義務の倫理は、行為の義務に基づく倫理理論です。
   - 権利と正義の倫理も、普遍的な原則に基づいています。
   - したがって、これは正しい組み合わせのようです。

2. **選択肢 B**: 功利主義、利己主義、原則
   - 功利主義は結果に基づく倫理理論ですが、利己主義は個人の利益に基づくもので、普遍的な原則とは言えません。
   - したがって、これは不適切です。

3. **選択肢 C**: 義務の",
business_ethics/test/57,business_ethics,Business,_________、例えば、米国の_________などは、倫理的なビジネス慣行を推進する際の重要な要素です。,法律、サーベンス・オクスリー法,社内方針、非倫理的企業慣行に関する法律,社内方針、サーベンス・オクスリー法,法律、非倫理的企業慣行に関する法律,A,"['regional', 'regional', 'regional', 'regional']","['No', 'No', 'No', 'No']","[{'end': 51, 'label': 'Geographic', 'score': None, 'start': 38}, {'end': 51, 'label': 'Geographic', 'score': None, 'start': 34}, {'end': 51, 'label': 'Geographic', 'score': None, 'start': 38}, {'end': 51, 'label': 'Geographic', 'score': None, 'start': 38}]","['Western Culture', 'Western Culture']",['North America'],"['United States of America (USA)', 'United States of America (USA)', 'United States of America (USA)', 'United States of America (USA)']",CS,True,"まず、文の構造を考慮する必要があります。文は「_________、例えば、米国の_________などは、倫理的なビジネス慣行を推進する際の重要な要素です。」という形になっています。最初の空欄には一般的な概念や枠組みが入ると考えられます。

次に、選択肢を見てみましょう。

A) 法律、サーベンス・オクスリー法
B) 社内方針、非倫理的企業慣行に関する法律
C) 社内方針、サーベンス・オクスリー法
D) 法律、非倫理的企業慣行に関する法律

1つ目の空欄には「法律」や「社内方針」が適切ですが、倫理的なビジネス慣行を推進するためには、法律がより一般的で広範な概念です。したがって、AまたはDが適切な選択肢となります。

次に、2つ目の空欄には具体的な法律名が入る必要があります。「サーベンス・オクスリー法」は企業の倫理的な慣行を促進するための法律として知られています。

したがって、最初の空欄には「法律」が入り、2つ目の空欄には「サーベンス・オクスリー法」が入る選択肢はA) 法律、サーベンス・オクスリー法です。

したがって、正解は {'sol': 'A'} です。",a
