sample_id,subject,subject_category,question,option_a,option_b,option_c,option_d,answer,required_knowledge,time_sensitive,reference,culture,region,country,cultural_sensitivity_label,is_annotated,gpt4o-mini_rawtext,gpt4o-mini
astronomy/test/58,astronomy,STEM,মার্কিন যুক্তরাষ্ট্র থেকে উত্তরে কানাডায় যাওয়ার সময় আপনি দেখবেন ধ্রুবতারা (পোলারিস)  _________ ।,উজ্জ্বল হয়ে যাচ্ছে,ম্লান হয়ে যাচ্ছে,আকাশে উঁচুতে উঠে যাচ্ছে,আকাশে নীচে নেমে যাচ্ছে,C,"['regional', 'regional', 'regional', 'regional']","['No', 'No', 'No', 'No']","[{'end': 55, 'label': 'Geographic', 'score': None, 'start': 5}, {'end': 43, 'label': 'Geographic', 'score': None, 'start': 30}, {'end': 55, 'label': 'Geographic', 'score': None, 'start': 5}, {'end': 43, 'label': 'Geographic', 'score': None, 'start': 30}]",[],"['North America', 'North America', 'North America', 'North America']","['United States of America (USA)', 'United States of America (USA)', 'United States of America (USA)', 'United States of America (USA)']",CS,True,"প্রথমে,🙂আমাকে🙂বুঝতে🙂হবে🙂ধ্রুবতারা (পোলারিস)🙂কীভাবে🙂কাজ🙂করে।🙂পোলারিস🙂উত্তর গোলার্ধের🙂একটি🙂নিশ্চিত🙂নক্ষত্র,🙂এটি🙂উত্তরের🙂দিককে🙂চিহ্নিত🙂করে। 

এরপর,🙂যখন🙂আপনি🙂মার্কিন🙂যুক্তরাষ্ট্রের🙂উত্তরাংশ থেকে🙂কানাডায়🙂যাচ্ছেন,🙂আপনার🙂অবস্থান🙂উত্তরের🙂দিকে🙂বাড়ছে।🙂এতে🙂পোলারিসের🙂অবস্থানও🙂আপনার🙂দৃষ্টিতে🙂উচ্চতর🙂হবে। 

অতএব,🙂পোলারিসের🙂অবস্থান🙂আপনার🙂দৃষ্টিতে🙂উঁচুতে🙂উঠছে।🙂সুতরাং,🙂সঠিক🙂উত্তর🙂হল🙂{'sol':🙂'c'}।",c
astronomy/test/107,astronomy,STEM,চাঁদে কোনটির ওজন সবচেয়ে বেশি হবে?,এক কেজি পালক,পৃথিবীতে পরিমাপ করা পাঁচ পাউন্ড ইট,পাঁচ কেজি পালক,এক কেজি ইট,C,"['none', 'none', 'none', 'none']","['No', 'No', 'No', 'No']","['-', '-', '-', '-']",[],[],[],CA,True,"প্রথমে,🙂আমাকে🙂বুঝতে🙂হবে🙂চাঁদে🙂ওজনের🙂গণনা🙂কিভাবে🙂করা🙂হয়।🙂ওজন🙂মাপার🙂জন্য,🙂মাসের🙂মোট🙂গুরুত্বের🙂কারণে🙂ওজনের🙂মান🙂পৃথিবীর🙂মত🙂হবে🙂না।🙂চাঁদে🙂মাধ্যাকর্ষণ🙂পৃথিবীর🙂মাধ্যাকর্ষণের🙂প্রায়🙂১/৬। 

দ্বিতীয়ত,🙂আমরা🙂প্রতিটি🙂বস্তুর🙂ওজনকে🙂চাঁদে🙂গণনা🙂করব।🙂এক কেজি🙂পালক🙂চাঁদে🙂ওজন হবে🙂১ কেজি * 1/6 = 0.167 কেজি।🙂পৃথিবীতে পরিমাপ করা পাঁচ পাউন্ড ইটের ওজন চাঁদে হবে ৫ পাউন্ড * 1/6 = 0.833 পাউন্ড। পাঁচ কেজি পালকের ওজন হবে ৫ কেজি * 1/6 = 0.833 কেজি। এক কেজি ইটের ওজন হবে ১ কেজি * 1/6 = 0.167 কেজি।

তৃতীয়ত,🙂এখন,🙂আমরা🙂গণনা🙂করা🙂ওজনগুলোর মধ্যে তুলনা করব।🙂এক কেজি পালক = 0.167 কেজি, পাঁচ পাউন্ড ইট = 0.833 পাউন্ড (প্রায় 0.378 কেজি), পাঁচ কেজি পালক = 0.833 কেজি, এক কেজি ইট = 0.167 কেজি। 

এখন,🙂সবচেয়ে🙂বেশি🙂ওজন হবে🙂পাঁচ কেজি পালক এবং পাঁচ পাউন্ড ইটের মধ্যে। কিন্তু,🙂পাঁচ কেজি পালক চাঁদে সবচেয়ে বেশি ওজন হবে। 

অতএব,🙂সঠিক🙂উত্তর🙂হল🙂{'sol':🙂'c'}।",c
business_ethics/test/10,business_ethics,Business,স্নাকেনবার্গ এবং টমলিনসন (2014)-এর মতানুসারে সংস্থাগত স্বচ্ছতার গুণমান মূল্যায়নের জন্য কোন তিনটি মানদণ্ড ব্যবহার করা যেতে পারে?,"প্রস্থ, স্পষ্টতা, নির্ভুলতা","প্রকাশ, বিস্তারিত তথ্য, নির্ভুলতা","প্রকাশ, স্পষ্টতা, নির্ভুলতা","প্রকাশ, স্পষ্টতা, দক্ষতা",C,"['none', 'none', 'none', 'none']","['No', 'No', 'No', 'No']","['-', '-', '-', '-']",[],[],[],CA,True,"প্রথমে,🙂আমাকে🙂সংস্থাগত🙂স্বচ্ছতার🙂গুণমানের🙂মূল্যায়নের🙂জন্য🙂মৌলিক🙂মানদণ্ডগুলি🙂বুঝতে🙂হবে।🙂স্নাকেনবার্গ🙂এবং🙂টমলিনসন🙂(2014)–এর মতে,🙂স্বচ্ছতার🙂গুণমানের🙂মূল্যায়নের🙂জন্য🙂কিছু🙂গুরুত্বপূর্ণ🙂মানদণ্ড🙂হলো🙂প্রকাশ,🙂স্পষ্টতা,🙂এবং🙂নির্ভুলতা। 

এরপর,🙂আমি🙂বিভিন্ন🙂বিকল্পগুলোর🙂মধ্যে🙂এই🙂মানদণ্ডগুলোর🙂মিলন🙂করব।🙂বিকল্প (a) তে🙂প্রস্থ,🙂স্পষ্টতা,🙂নির্ভুলতা;🙂(b) তে🙂প্রকাশ,🙂বিস্তারিত🙂তথ্য,🙂নির্ভুলতা;🙂(c) তে🙂প্রকাশ,🙂স্পষ্টতা,🙂নির্ভুলতা;🙂এবং🙂(d) তে🙂প্রকাশ,🙂স্পষ্টতা,🙂দক্ষতা। 

শেষে,🙂আমি🙂দেখি যে,🙂বিকল্প (c) তে🙂প্রকাশ,🙂স্পষ্টতা,🙂নির্ভুলতা🙂উল্লেখিত।🙂এটি🙂সঠিক🙂উত্তর।🙂অতএব,🙂সঠিক🙂উত্তর🙂হল🙂{'sol':🙂'c'}।",c
business_ethics/test/14,business_ethics,Business,ডোনাল্ডসন এবং প্রেস্টন (1995)-এর মতানুসারে স্টেকহোল্ডার তত্ত্বের কী কী তিনটি ভিন্ন ধরন আছে?,"মান-নির্ণায়ক, বর্ণনামূলক এবং অর্থনৈতিক","মান-নির্ণায়ক, নৈতিক এবং উপায়মূলক","রাজনৈতিক, বর্ণনামূলক এবং উপায়মূলক","মান-নির্ণায়ক, বর্ণনামূলক এবং উপায়মূলক",D,"['regional', 'cultural', 'cultural', 'none']","['Yes', 'No', 'No', 'No']","[{'end': 91, 'label': 'Geographic', 'score': None, 'start': 70}, {'end': 91, 'label': 'Cultural', 'score': None, 'start': 38}, '-', '-']","['Western Culture', 'Western Culture']",['North America'],['United States of America (USA)'],CS,True,"প্রথমে,🙂ডোনাল্ডসন🙂এবং🙂প্রেস্টন-এর🙂মতানুসারে🙂স্টেকহোল্ডার🙂তত্ত্বের🙂বিভিন্ন🙂ধরনগুলি🙂গণনা🙂করতে🙂হবে।🙂তাদের🙂মতানুসারে,🙂স্টেকহোল্ডার🙂তত্ত্বের🙂তিনটি🙂প্রধান🙂ধরন🙂হল:🙂মান-নির্ণায়ক,🙂বর্ণনামূলক🙂এবং🙂অর্থনৈতিক। 

এরপর,🙂আমি🙂বিভিন্ন🙂বিকল্পগুলি🙂পর্যালোচনা🙂করব।🙂বিকল্প (a) মান-নির্ণায়ক, বর্ণনামূলক এবং অর্থনৈতিক।🙂বিকল্প (b) মান-নির্ণায়ক, নৈতিক এবং উপায়মূলক।🙂বিকল্প (c) রাজনৈতিক, বর্ণনামূলক এবং উপায়মূলক।🙂বিকল্প (d) মান-নির্ণায়ক, বর্ণনামূলক এবং উপায়মূলক। 

এখন,🙂আমি🙂দেখতে🙂পাচ্ছি🙂যে🙂বিকল্প (a) সঠিক।🙂এটি🙂ডোনাল্ডসন🙂এবং🙂প্রেস্টন-এর🙂মতানুসারে🙂স্টেকহোল্ডার🙂তত্ত্বের🙂তিনটি🙂ধরনকে🙂প্রতিনিধিত্ব🙂করে। 

অতএব,🙂সঠিক🙂উত্তর🙂হল🙂{'sol':🙂'a'}।",a
business_ethics/test/25,business_ethics,Business,"_______ হল এমন একটি পরিভাষা যা বিশেষ করে স্থানীয় সম্প্রদায় এবং নাগরিক সমাজের মধ্যে, সমাজের দ্বারা একটি সংস্থার কাজকর্মের অনুমোদন এবং গ্রহণযোগ্যতা বর্ণনা করতে ব্যবহার করা হয়।",জ্ঞানদীপ্ত নিজ স্বার্থ,পরিচালনা করার জন্য সামাজিক লাইসেন্স,সম্প্রদায়ের অনুমোদন,সরবরাহ শৃঙ্খলের দায়িত্ব,B,"['regional', 'none', 'none', 'regional']","['No', 'No', 'No', 'Yes']","['-', '-', '-', '-']",[],['North America'],['United States of America (USA)'],CS,True,"প্রথমে,🙂আমাকে🙂প্রশ্নের🙂মূল🙂পরিভাষাটি🙂বোঝার🙂জন্য🙂বিবেচনা🙂করতে🙂হবে।🙂এটি🙂একটি🙂সংস্থার🙂কাজকর্মের🙂অনুমোদন🙂এবং🙂গৃহীত🙂হওয়ার🙂বিষয়ে🙂বর্ণনা🙂করছে। 

এরপর,🙂আমি🙂বিকল্পগুলোর🙂অর্থ🙂পর্যালোচনা🙂করব।🙂'জ্ঞানদীপ্ত নিজ স্বার্থ'🙂এবং🙂'সরবরাহ শৃঙ্খলের দায়িত্ব'🙂এগুলি🙂এমন🙂বিষয়বস্তু🙂নয়,🙂যা🙂প্রশ্নের🙂সাথে🙂মিলছে। 

অবশেষে,🙂'পরিচালনা করার জন্য সামাজিক লাইসেন্স'🙂এবং🙂'সম্প্রদায়ের অনুমোদন'🙂এই দুটি বিকল্পের মধ্যে,🙂'পরিচালনা করার জন্য সামাজিক লাইসেন্স'🙂বেশী🙂সঠিক মনে🙂হচ্ছে,🙂যেহেতু🙂এটি🙂স্থানীয়🙂সম্প্রদায়ের🙂মধ্যে🙂একটি🙂সংস্থার কাজকর্মের জন্য অনুমোদনকে🙂বর্ণনা🙂করে। 

অতএব,🙂সঠিক🙂উত্তর🙂হল🙂{'sol':🙂'b'}।",b
business_ethics/test/27,business_ethics,Business,"_________, যেমন _______ এবং _______ হল এমন প্রক্রিয়া যার মাধ্যমে প্রতিষ্ঠানগুলি পরিবেশগত লক্ষ্য, নীতি এবং দায়িত্বগুলিকে কার্যে পরিণত করে এবং নিয়মিত অডিট ও রিপোর্ট করা হয় নিশ্চিত করে, যা আইনি মান্যতার ছাপিয়ে যায়।","পরিবেশগত পরিচালন ব্যবস্থা, SA8000, EMAS","সামাজি দায়বদ্ধতার মানদণ্ড, ISO14001, SA8000","পরিবেশগত পরিচালন ব্যবস্থা, ISO14001, EMAS","সামাজিক দায়বদ্ধতার মানদণ্ড, EMAS, SA8000",C,"['regional', 'none', 'none', 'regional']","['No', 'No', 'No', 'No']","['-', '-', '-', '-', '-']",['Western Culture'],[],[],CS,True,"প্রথমে,🙂আমাকে🙂প্রশ্নের🙂মুখ্য🙂বিষয়বস্তু🙂বোঝার🙂জন্য🙂বিবেচনা🙂করতে🙂হবে।🙂এখানে🙂প্রশ্নটি🙂একটি🙂প্রক্রিয়া🙂বর্ণনা🙂করছে🙂যার মাধ্যমে🙂প্রতিষ্ঠানগুলি🙂পরিবেশগত🙂লক্ষ্য,🙂নীতি🙂এবং🙂দায়িত্বগুলিকে🙂কার্যে🙂পরিণত🙂করে। 

দ্বিতীয়ত,🙂আমাকে🙂বিভিন্ন🙂বিকল্পগুলির🙂মধ্যে🙂সঠিক🙂উত্তরটি🙂নির্বাচন🙂করতে🙂হবে।🙂এখানে,🙂""পরিবেশগত🙂পরিচালন🙂ব্যবস্থা""🙂এবং🙂""ISO14001""🙂এবং🙂""EMAS""🙂এমন🙂শব্দগুলি🙂যা🙂পরিবেশগত🙂ব্যবস্থাপনার🙂সঙ্গে🙂জড়িত। 

তৃতীয়ত,🙂আমি🙂বিকল্পগুলির🙂মধ্যে🙂সঠিক🙂মিলনটি🙂নির্ধারণ🙂করব।🙂""পরিবেশগত🙂পরিচালন🙂ব্যবস্থা""🙂এবং🙂""ISO14001""🙂এবং🙂""EMAS""🙂একসাথে🙂মিলছে,🙂যা🙂বিকল্প c) ""পরিবেশগত পরিচালন ব্যবস্থা, ISO14001, EMAS""। 

অতএব,🙂সঠিক🙂উত্তর🙂হল🙂{'sol':🙂'c'}।",c
business_ethics/test/44,business_ethics,Business,"সিদ্ধান্ত, কাজ এবং আচরণের নৈতিক প্রকৃতিকে ঢেকে দেওয়ার বা প্রকাশ করার জন্য ________ হল ভাষার ব্যবহার।",এথিকাল স্প্লাইসিং,মরাল ফ্রেমিং,এথিকাল উইন্ডো ড্রেসিং,মরাল স্প্লাইসিং,B,"['none', 'none', 'cultural', 'cultural']","['No', 'No', 'No', 'No']","['-', '-', {'end': 108, 'label': 'Cultural', 'score': None, 'start': 53}, {'end': 71, 'label': 'Cultural', 'score': None, 'start': 57}]",['Western Culture'],[],[],CS,True,"প্রথমে,🙂প্রশ্নটি🙂নির্দেশনা🙂দিচ্ছে🙂যে🙂ভাষার🙂ব্যবহার🙂কোন🙂প্রক্রিয়াকে🙂ঢেকে🙂দিতে🙂বা🙂প্রকাশ🙂করতে🙂ব্যবহৃত🙂হয়।🙂এটি🙂একটি🙂নৈতিক🙂প্রকৃতি🙂সম্পর্কিত। 

দ্বিতীয়ত,🙂বিকল্পগুলোর🙂মধ্যে🙂""মরাল ফ্রেমিং""🙂এবং🙂""এথিকাল উইন্ডো ড্রেসিং""🙂শব্দগুলো🙂নেতিবাচকভাবে🙂নেতৃত্বের🙂অর্থে🙂ব্যবহৃত🙂হয়।🙂এছাড়া,🙂""এথিকাল স্প্লাইসিং""🙂এবং🙂""মরাল স্প্লাইসিং""🙂শব্দগুলোও🙂এথিকাল🙂প্রকৃতির🙂সাথে🙂জড়িত। 

তৃতীয়ত,🙂""মরাল ফ্রেমিং""🙂এবং🙂""এথিকাল উইন্ডো ড্রেসিং""🙂বিকল্পগুলোর মধ্যে,🙂""মরাল ফ্রেমিং""🙂সঠিকভাবে🙂নেতিবাচকভাবে🙂কোনো বিষয়কে🙂প্রকাশ🙂করার জন্য🙂ভাষার🙂ব্যবহারকে🙂বর্ণনা🙂করে। 

অতএব,🙂সঠিক🙂উত্তর🙂হল🙂{'sol':🙂'b'}।",b
business_ethics/test/52,business_ethics,Business,"একটি পণ্য কেনার ব্যাপারে একটি অবহিত, যুক্তিযুক্ত সিদ্ধান্ত নিতে অক্ষম হওয়ার অবস্থাকে কী বলা হয়?",উপভোক্তা অন্তর্ভুক্তি,উপভোক্তা দক্ষতা,উপভোক্তা বর্জন,উপভোক্তা দুর্বলতা,D,"['none', 'none', 'none', 'none']","['No', 'No', 'No', 'No']","['-', '-', '-', '-']",[],[],[],CA,True,"প্রথমে,🙂আমাকে🙂বিষয়টি🙂বুঝতে🙂হবে।🙂এখানে🙂প্রশ্নটি🙂একটি🙂পণ্য🙂কেনার🙂বিষয়ে🙂অবহিত,🙂যুক্তিযুক্ত🙂সিদ্ধান্তের🙂অভাবকে🙂বর্ণনা🙂করছে। 

দ্বিতীয়ত,🙂বিকল্পগুলোর🙂মধ্যে🙂""উপভোক্তা দুর্বলতা""🙂শব্দটি🙂এমন🙂অবস্থাকে🙂বর্ণনা🙂করে🙂যেখানে🙂একজন🙂উপভোক্তা🙂সঠিকভাবে🙂বিবেচনা🙂করতে🙂অক্ষম। 

তৃতীয়ত,🙂অন্য🙂বিকল্পগুলো, যেমন🙂""উপভোক্তা অন্তর্ভুক্তি"",🙂""উপভোক্তা দক্ষতা""🙂এবং🙂""উপভোক্তা বর্জন"",🙂এগুলো🙂বিভিন্ন🙂অর্থে🙂ব্যবহৃত🙂হয়। 

অতএব,🙂সঠিক🙂উত্তর🙂হল🙂{'sol':🙂'd'}।",d
business_ethics/test/54,business_ethics,Business,_______ এবং _______ উভয়ই হল ______-ভিত্তিক তত্ত্বের উদাহরণ যা ঠিক এবং ভুলের মৌলিক সর্বজনীন মূলনীতির উপর ভিত্তি করে।,"কর্তব্যের নৈতিকতা, অধিকার এবং ন্যায়বিচারের নৈতিকতা, মূলনীতি","উপযোগিতাবাদ, অহংবোধ, মূলনীতি","কর্তব্যের নৈতিকতা, উপযোগিতাবাদ, পরিণতিবাদী","অহংবোধ, অধিকার এবং ন্যায়বিচারের নৈতিকতা, পরিণতিবাদী",A,"['none', 'cultural', 'none', 'cultural']","['No', 'No', 'No', 'No']","['-', '-', '-', '-']","['Western Culture', 'Western Culture']",[],[],CS,True,"প্রথমে,🙂আমাকে🙂বিভিন্ন🙂বিকল্পগুলোর🙂মধ্যে🙂সঠিক🙂উত্তরটি🙂নির্ধারণ🙂করতে🙂হবে।🙂এখানে🙂""ভিত্তিক""🙂তত্ত্বের🙂উদাহরণগুলোর🙂মধ্যে🙂""ঠিক""🙂এবং🙂""ভুল""🙂এর🙂মৌলিক🙂মূলনীতির🙂উপর🙂ভিত্তি🙂রাখা🙂হয়েছে। 

দ্বিতীয়ত,🙂""কর্তব্যের🙂নৈতিকতা""🙂এবং🙂""অধিকার এবং ন্যায়বিচারের নৈতিকতা""🙂এমন🙂দুটি🙂তত্ত্ব,🙂যা🙂মৌলিক🙂নৈতিক🙂মূলনীতির🙂উপর🙂ভিত্তি🙂রাখে।🙂অন্যদিকে,🙂""উপযোগিতাবাদ""🙂এবং🙂""অহংবোধ""🙂এমন🙂তত্ত্ব,🙂যা🙂ভিন্ন🙂দৃষ্টিকোণ থেকে🙂বিষয়টি🙂দেখে। 

তৃতীয়ত,🙂""পরিণতিবাদী""🙂তত্ত্বটি🙂""উপযোগিতাবাদ""এর🙂সাথে🙂জড়িত,🙂কিন্তু🙂এটি🙂""ঠিক""এবং🙂""ভুল""এর🙂মৌলিক🙂মূলনীতির🙂উপর🙂ভিত্তি🙂রাখে না। 

সুতরাং,🙂সঠিক🙂উত্তরটি🙂হবে: a) কর্তব্যের নৈতিকতা, অধিকার এবং ন্যায়বিচারের নৈতিকতা, মূলনীতি। 

অতএব,🙂সঠিক🙂উত্তর🙂হল🙂{'sol':🙂'a'}।",a
business_ethics/test/57,business_ethics,Business,_________ -এর মতো মার্কিন যুক্তরাষ্ট্রের ________ হল নৈতিক ব্যবসায়িক অনুশীলন চালিত করার একটি প্রধান কারণ।,"আইন, সারবেনস-অক্সলে আইন","অভ্যন্তরীণ কোম্পানি নীতি, অনৈতিক সংস্থাগত অনুশীলন আইন","অভ্যন্তরীণ কোম্পানি নীতি, সারবেনস-অক্সলে আইন","আইন, অনৈতিক সংস্থাগত অনুশীলন আইন",A,"['regional', 'regional', 'regional', 'regional']","['No', 'No', 'No', 'No']","[{'end': 51, 'label': 'Geographic', 'score': None, 'start': 38}, {'end': 51, 'label': 'Geographic', 'score': None, 'start': 34}, {'end': 51, 'label': 'Geographic', 'score': None, 'start': 38}, {'end': 51, 'label': 'Geographic', 'score': None, 'start': 38}]","['Western Culture', 'Western Culture']",['North America'],"['United States of America (USA)', 'United States of America (USA)', 'United States of America (USA)', 'United States of America (USA)']",CS,True,"প্রথমে,🙂আমাকে🙂বাক্যের🙂প্রেক্ষাপট🙂বুঝতে🙂হবে।🙂এখানে🙂মার্কিন🙂যুক্তরাষ্ট্রের🙂একটি🙂নৈতিক🙂ব্যবসায়িক🙂অনুশীলনের🙂বিষয়ে🙂কথা🙂হচ্ছে।🙂দ্বিতীয়ত,🙂আমাকে🙂বিকল্পগুলোর🙂মধ্যে🙂সঠিক🙂শব্দগুলো🙂নির্বাচন🙂করতে🙂হবে।🙂তৃতীয়ত,🙂সঠিক🙂বিকল্পটি🙂নির্বাচন🙂করার জন্য,🙂আমাকে🙂বাক্যের🙂অর্থের🙂সাথে🙂মিলিয়ে🙂দেখতে🙂হবে। 

বিকল্পগুলো বিশ্লেষণ করলে,🙂""সারবেনস-অক্সলে আইন"" একটি গুরুত্বপূর্ণ আইন যা মার্কিন যুক্তরাষ্ট্রে ব্যবসায়িক নৈতিকতা এবং স্বচ্ছতা নিশ্চিত করতে সাহায্য করে। তাই,🙂""অভ্যন্তরীণ কোম্পানি নীতি"" এবং ""সারবেনস-অক্সলে আইন"" একসাথে যুক্ত হলে একটি শক্তিশালী বাক্য গঠন করবে।

অতএব, সঠিক উত্তর হল🙂{'sol': 'c'}।",c
