sample_id,subject,subject_category,question,option_a,option_b,option_c,option_d,answer,required_knowledge,time_sensitive,reference,culture,region,country,cultural_sensitivity_label,is_annotated,gpt4o-mini_rawtext,gpt4o-mini
astronomy/test/58,astronomy,STEM,When traveling north from the United States into Canada you’ll see the North Star (Polaris) getting _________.,Brighter,Dimmer,Higher in the sky,Lower in the sky,C,"['regional', 'regional', 'regional', 'regional']","['No', 'No', 'No', 'No']","[{'end': 55, 'label': 'Geographic', 'score': None, 'start': 5}, {'end': 43, 'label': 'Geographic', 'score': None, 'start': 30}, {'end': 55, 'label': 'Geographic', 'score': None, 'start': 5}, {'end': 43, 'label': 'Geographic', 'score': None, 'start': 30}]",[],"['North America', 'North America', 'North America', 'North America']","['United States of America (USA)', 'United States of America (USA)', 'United States of America (USA)', 'United States of America (USA)']",CS,True,"FIRST, I NEED TO UNDERSTAND THE POSITION OF POLARIS IN THE SKY. POLARIS IS LOCATED NEAR THE NORTH CELESTIAL POLE, WHICH MEANS IT IS ALWAYS IN THE NORTHERN PART OF THE SKY.

NEXT, AS YOU TRAVEL NORTH FROM THE UNITED STATES INTO CANADA, POLARIS WILL APPEAR HIGHER IN THE SKY BECAUSE IT IS DIRECTLY ABOVE THE NORTH POLE. THE FURTHER NORTH YOU GO, THE HIGHER POLARIS WILL BE IN YOUR FIELD OF VIEW.

THEREFORE, THE CORRECT ANSWER IS {'SOL': 'C'}.",c
astronomy/test/107,astronomy,STEM,What would weigh the most on the moon?,A kilogram of feathers,Five pounds of bricks as measured on Earth,Five kilograms of feathers,A kilogram of bricks,C,"['none', 'none', 'none', 'none']","['No', 'No', 'No', 'No']","['-', '-', '-', '-']",[],[],[],CA,True,"FIRST, I NEED TO UNDERSTAND THAT WEIGHT IS DEPENDENT ON GRAVITY. ON THE MOON, GRAVITY IS ABOUT 1/6TH OF THAT ON EARTH. 

NEXT, I WILL CONVERT ALL WEIGHTS TO KILOGRAMS FOR COMPARISON. FIVE POUNDS OF BRICKS IS APPROXIMATELY 2.27 KILOGRAMS (SINCE 1 POUND IS ABOUT 0.4536 KILOGRAMS).

THEN, I WILL LIST THE WEIGHTS IN KILOGRAMS:
A) 1 KILOGRAM OF FEATHERS = 1 KILOGRAM
B) 5 POUNDS OF BRICKS ≈ 2.27 KILOGRAMS
C) 5 KILOGRAMS OF FEATHERS = 5 KILOGRAMS
D) 1 KILOGRAM OF BRICKS = 1 KILOGRAM

NOW, I CAN SEE THAT THE HEAVIEST WEIGHT IS 5 KILOGRAMS OF FEATHERS. 

THEREFORE, THE CORRECT ANSWER IS {'SOL': 'C'}.",c
business_ethics/test/10,business_ethics,Business," What, according to Schnackenberg and Tomlinson (2014), are the three criteria which can be used to assess the quality of corporate transparency?","Breadth, Clarity, Accuracy","Disclosure, Detail, Accuracy","Disclosure, Clarity, Accuracy","Disclosure, Clarity, Efficiency",C,"['none', 'none', 'none', 'none']","['No', 'No', 'No', 'No']","['-', '-', '-', '-']",[],[],[],CA,True,"FIRST, I NEED TO IDENTIFY THE THREE CRITERIA MENTIONED BY SCHNACKENBERG AND TOMLINSON (2014) FOR ASSESSING CORPORATE TRANSPARENCY. 

NEXT, I WILL ANALYZE EACH OPTION TO SEE WHICH ONE INCLUDES THE CORRECT CRITERIA. 

FINALLY, I WILL SELECT THE OPTION THAT MATCHES THE CRITERIA AS DESCRIBED IN THE SOURCE. 

AFTER REVIEWING THE OPTIONS, THE CORRECT ANSWER IS {'SOL': 'C'}.",c
business_ethics/test/14,business_ethics,Business,What are the three differing types of stakeholder theory according to Donaldson and Preston (1995)?,"Normative, Descriptive and Economic","Normative, Moral and Instrumental","Political, Descriptive and Instrumental","Normative, Descriptive and Instrumental",D,"['regional', 'cultural', 'cultural', 'none']","['Yes', 'No', 'No', 'No']","[{'end': 91, 'label': 'Geographic', 'score': None, 'start': 70}, {'end': 91, 'label': 'Cultural', 'score': None, 'start': 38}, '-', '-']","['Western Culture', 'Western Culture']",['North America'],['United States of America (USA)'],CS,True,"FIRST, I NEED TO IDENTIFY THE THREE TYPES OF STAKEHOLDER THEORY AS DESCRIBED BY DONALDSON AND PRESTON (1995). THEY CLASSIFY STAKEHOLDER THEORY INTO THREE CATEGORIES: NORMATIVE, DESCRIPTIVE, AND INSTRUMENTAL.

NEXT, I WILL REVIEW THE OPTIONS PROVIDED TO SEE WHICH ONE MATCHES THIS CLASSIFICATION. 

THE OPTIONS ARE:
A) NORMATIVE, DESCRIPTIVE AND ECONOMIC
B) NORMATIVE, MORAL AND INSTRUMENTAL
C) POLITICAL, DESCRIPTIVE AND INSTRUMENTAL
D) NORMATIVE, DESCRIPTIVE AND INSTRUMENTAL

FINALLY, I CAN SEE THAT OPTION D) NORMATIVE, DESCRIPTIVE AND INSTRUMENTAL IS THE CORRECT MATCH FOR THE THREE TYPES OF STAKEHOLDER THEORY.

THEREFORE, THE CORRECT ANSWER IS {'SOL': 'D'}.",d
business_ethics/test/25,business_ethics,Business,"_______ is the term used to describe the ongoing approval and acceptance of a company's activities by society, especially among local communities and civil societies.",Enlightened self interest,Social licence to operate,Community approval,Supply chain responsibility,B,"['regional', 'none', 'none', 'regional']","['No', 'No', 'No', 'Yes']","['-', '-', '-', '-']",[],['North America'],['United States of America (USA)'],CS,True,"FIRST, I NEED TO UNDERSTAND THE CONCEPT DESCRIBED IN THE QUESTION. THE TERM REFERS TO A COMPANY'S ACCEPTANCE AND APPROVAL BY SOCIETY, PARTICULARLY LOCAL COMMUNITIES.

NEXT, I WILL ANALYZE THE OPTIONS GIVEN. ""A) ENLIGHTENED SELF INTEREST"" REFERS TO A BUSINESS STRATEGY THAT BALANCES PROFIT WITH SOCIAL GOOD, BUT IT DOESN'T SPECIFICALLY ADDRESS SOCIETAL APPROVAL. ""C) COMMUNITY APPROVAL"" IS CLOSE BUT NOT A WIDELY RECOGNIZED TERM. ""D) SUPPLY CHAIN RESPONSIBILITY"" RELATES TO ETHICAL PRACTICES IN SUPPLY CHAINS, NOT DIRECTLY TO SOCIETAL ACCEPTANCE.

FINALLY, ""B) SOCIAL LICENCE TO OPERATE"" IS A WELL-ESTABLISHED TERM THAT DIRECTLY REFERS TO THE APPROVAL AND ACCEPTANCE OF A COMPANY'S OPERATIONS BY THE COMMUNITY AND SOCIETY AT LARGE.

THEREFORE, THE CORRECT ANSWER IS {'SOL': 'B'}.",b
business_ethics/test/27,business_ethics,Business," _________, such as _______ and _______ are processes by which organisations implement environmental goals, policies and responsibilities and ensure regular auditing and reporting, which go beyond legal compliance.","Environmental management systems, SA8000, EMAS","Social accountability standards, ISO14001, SA8000","Environmental management systems, ISO14001, EMAS","Social accountability standards, EMAS, SA8000",C,"['regional', 'none', 'none', 'regional']","['No', 'No', 'No', 'No']","['-', '-', '-', '-', '-']",['Western Culture'],[],[],CS,True,"FIRST, I NEED TO IDENTIFY THE PROCESSES THAT ORGANISATIONS USE TO IMPLEMENT ENVIRONMENTAL GOALS AND POLICIES. ENVIRONMENTAL MANAGEMENT SYSTEMS (EMS) ARE SPECIFICALLY DESIGNED FOR THIS PURPOSE.

NEXT, I NEED TO CONSIDER THE STANDARDS THAT ARE COMMONLY ASSOCIATED WITH ENVIRONMENTAL MANAGEMENT. ISO14001 IS A WELL-KNOWN STANDARD FOR ENVIRONMENTAL MANAGEMENT SYSTEMS, AND EMAS (EUROPEAN UNION'S ECO-MANAGEMENT AND AUDIT SCHEME) ALSO FOCUSES ON ENVIRONMENTAL PERFORMANCE.

THEREFORE, THE MOST APPROPRIATE CHOICE THAT INCLUDES BOTH EMS AND RELEVANT STANDARDS IS C) ENVIRONMENTAL MANAGEMENT SYSTEMS, ISO14001, EMAS.

THEREFORE, THE CORRECT ANSWER IS {'SOL': 'C'}.",c
business_ethics/test/44,business_ethics,Business,"________ is the use of language of to mask or expose the ethical nature of decisions, actions and behaviours.",Ethical splicing,Moral framing,Ethical window dressing,Moral splicing,B,"['none', 'none', 'cultural', 'cultural']","['No', 'No', 'No', 'No']","['-', '-', {'end': 108, 'label': 'Cultural', 'score': None, 'start': 53}, {'end': 71, 'label': 'Cultural', 'score': None, 'start': 57}]",['Western Culture'],[],[],CS,True,"FIRST, I NEED TO UNDERSTAND THE CONCEPT DESCRIBED IN THE QUESTION. IT REFERS TO USING LANGUAGE TO EITHER MASK OR EXPOSE THE ETHICAL DIMENSIONS OF DECISIONS AND ACTIONS.

NEXT, I WILL ANALYZE THE OPTIONS GIVEN:
A) ETHICAL SPLICE DOES NOT SEEM TO FIT THE DESCRIPTION.
B) MORAL FRAMING INVOLVES PRESENTING INFORMATION IN A WAY THAT HIGHLIGHTS THE MORAL IMPLICATIONS, WHICH COULD ALIGN WITH THE DESCRIPTION.
C) ETHICAL WINDOW DRESSING SUGGESTS A SURFACE-LEVEL APPROACH TO ETHICS, WHICH COULD ALSO FIT.
D) MORAL SPLICE IS NOT A COMMON TERM AND DOES NOT SEEM TO APPLY.

FINALLY, BASED ON THE ANALYSIS, THE BEST FIT FOR THE DESCRIPTION OF USING LANGUAGE TO MASK OR EXPOSE ETHICAL NATURE IS B) MORAL FRAMING.

THEREFORE, THE CORRECT ANSWER IS {'SOL': 'B'}.",b
business_ethics/test/52,business_ethics,Business,"The state of being unable to make an informed, reasoned decision about a product purchase is known as?",Consumer inclusion,Consumer competence,Consumer exclusion,Consumer vulnerability,D,"['none', 'none', 'none', 'none']","['No', 'No', 'No', 'No']","['-', '-', '-', '-']",[],[],[],CA,True,"FIRST, I NEED TO UNDERSTAND THE TERMS IN THE OPTIONS. ""CONSUMER INCLUSION"" REFERS TO THE INVOLVEMENT OF CONSUMERS IN DECISION-MAKING PROCESSES. ""CONSUMER COMPETENCE"" RELATES TO THE ABILITY OF CONSUMERS TO MAKE INFORMED DECISIONS. ""CONSUMER EXCLUSION"" INVOLVES THE MARGINALIZATION OF CONSUMERS FROM THE MARKET. ""CONSUMER VULNERABILITY"" REFERS TO THE STATE OF BEING AT RISK OR UNABLE TO MAKE INFORMED DECISIONS.

NEXT, I NEED TO IDENTIFY WHICH TERM BEST DESCRIBES THE INABILITY TO MAKE INFORMED DECISIONS. ""CONSUMER VULNERABILITY"" IS THE MOST APPROPRIATE CHOICE AS IT DIRECTLY RELATES TO THE LACK OF ABILITY TO MAKE INFORMED CHOICES.

FINALLY, I CAN CONCLUDE THAT THE STATE OF BEING UNABLE TO MAKE AN INFORMED, REASONED DECISION ABOUT A PRODUCT PURCHASE IS KNOWN AS ""CONSUMER VULNERABILITY.""

THEREFORE, THE CORRECT ANSWER IS {'SOL': 'D'}.",d
business_ethics/test/54,business_ethics,Business,_______ and _______ are both examples of _______ -based theories which are based on basic universal principles of right and wrong.,"Ethics of duty, Ethics of rights and justice, Principle","Utilitarianism, Egoism, Principle","Ethics of duty, Utilitarianism, Consequentialist","Egoism, Ethics of rights and justice, Consequentialist",A,"['none', 'cultural', 'none', 'cultural']","['No', 'No', 'No', 'No']","['-', '-', '-', '-']","['Western Culture', 'Western Culture']",[],[],CS,True,"FIRST, I NEED TO IDENTIFY THE TYPES OF THEORIES MENTIONED IN THE CHOICES. ETHICS OF DUTY AND ETHICS OF RIGHTS AND JUSTICE ARE DEONTOLOGICAL THEORIES, WHILE UTILITARIANISM AND EGOISM ARE CONSEQUENTIALIST THEORIES.

NEXT, I NEED TO DETERMINE WHICH OF THE CHOICES MENTION TWO DEONTOLOGICAL THEORIES AND ONE CONSEQUENTIALIST THEORY. CHOICE A MENTIONS ETHICS OF DUTY AND ETHICS OF RIGHTS AND JUSTICE, WHICH ARE BOTH DEONTOLOGICAL, AND PRINCIPLE, WHICH IS A GENERAL TERM.

THEN, I WILL ANALYZE THE OTHER CHOICES. CHOICE B MENTIONS UTILITARIANISM AND EGOISM, BOTH OF WHICH ARE CONSEQUENTIALIST, AND PRINCIPLE, WHICH DOES NOT FIT. CHOICE C MENTIONS ETHICS OF DUTY (DEONTOLOGICAL) AND UTILITARIANISM (CONSEQUENTIALIST), WHICH DOES NOT FIT. CHOICE D MENTIONS EGOISM (CONSEQUENTIALIST) AND ETHICS OF RIGHTS AND JUSTICE (DEONTOLOGICAL), WHICH DOES NOT FIT.

THEREFORE, THE ONLY CHOICE THAT FITS THE CRITERIA OF TWO DEONTOLOGICAL THEORIES AND ONE GENERAL PRINCIPLE IS CHOICE A.

THE CORRECT ANSWER IS {'SOL': 'A'}.",a
business_ethics/test/57,business_ethics,Business,_________ such as the ________ in the United States is a key factor in driving ethical business practices.,"Legislation, Sarbanes-Oxley Act","Internal company policy, Unethical corporate practices act","Internal company policy, Sarbanes-Oxley Act","Legislation, Unethical corporate practices act",A,"['regional', 'regional', 'regional', 'regional']","['No', 'No', 'No', 'No']","[{'end': 51, 'label': 'Geographic', 'score': None, 'start': 38}, {'end': 51, 'label': 'Geographic', 'score': None, 'start': 34}, {'end': 51, 'label': 'Geographic', 'score': None, 'start': 38}, {'end': 51, 'label': 'Geographic', 'score': None, 'start': 38}]","['Western Culture', 'Western Culture']",['North America'],"['United States of America (USA)', 'United States of America (USA)', 'United States of America (USA)', 'United States of America (USA)']",CS,True,"FIRST, I NEED TO IDENTIFY THE CONTEXT OF THE SENTENCE. THE SENTENCE DISCUSSES A FACTOR THAT DRIVES ETHICAL BUSINESS PRACTICES, WHICH IS LIKELY TO BE RELATED TO LAWS OR REGULATIONS.

NEXT, I SHOULD CONSIDER THE OPTIONS. THE SARBANES-OXLEY ACT IS A SIGNIFICANT PIECE OF LEGISLATION IN THE UNITED STATES THAT WAS ENACTED TO IMPROVE THE ACCURACY AND RELIABILITY OF CORPORATE DISCLOSURES, THUS PROMOTING ETHICAL BUSINESS PRACTICES.

THEN, I CAN ELIMINATE OPTIONS THAT DO NOT MAKE SENSE IN THIS CONTEXT. OPTIONS B AND D MENTION ""UNETHICAL CORPORATE PRACTICES ACT,"" WHICH DOES NOT EXIST, MAKING THEM INCORRECT.

THEREFORE, THE MOST LOGICAL CHOICE IS A) LEGISLATION, SARBANES-OXLEY ACT, AS IT DIRECTLY RELATES TO ETHICAL BUSINESS PRACTICES IN THE UNITED STATES.

THE CORRECT ANSWER IS {'SOL': 'A'}.",a
