sample_id,subject,subject_category,question,option_a,option_b,option_c,option_d,answer,required_knowledge,time_sensitive,reference,culture,region,country,cultural_sensitivity_label,is_annotated,gpt4o-mini_rawtext,gpt4o-mini
astronomy/test/58,astronomy,STEM,"Ketika bepergian ke utara dari Amerika Serikat ke Kanada, Anda akan akan melihat Bintang Utara (Polaris) menjadi _________.",Lebih terang,Lebih redup,Lebih tinggi di langit,Lebih rendah di langit,C,"['regional', 'regional', 'regional', 'regional']","['No', 'No', 'No', 'No']","[{'end': 55, 'label': 'Geographic', 'score': None, 'start': 5}, {'end': 43, 'label': 'Geographic', 'score': None, 'start': 30}, {'end': 55, 'label': 'Geographic', 'score': None, 'start': 5}, {'end': 43, 'label': 'Geographic', 'score': None, 'start': 30}]",[],"['North America', 'North America', 'North America', 'North America']","['United States of America (USA)', 'United States of America (USA)', 'United States of America (USA)', 'United States of America (USA)']",CS,True,"Pertama,  saya  perlu  memahami  posisi  Bintang  Utara  (Polaris)  di  langit.  Polaris  terletak  hampir  di  atas  Kutub  Utara,  sehingga  posisinya  di  langit  akan  berubah  tergantung  pada  lintang  pengamat.

Selanjutnya,  ketika  seseorang  bepergian  ke  utara  dari  Amerika  Serikat  ke  Kanada,  lintang  pengamat  akan  meningkat.  Ini  berarti  bahwa  Polaris  akan  muncul  lebih  tinggi  di  langit  seiring  dengan  perjalanan  ke  utara.

Terakhir,  dengan  mempertimbangkan  informasi  ini,  saya  dapat  menyimpulkan  bahwa  saat  bepergian  ke  utara,  Bintang  Utara  (Polaris)  akan  menjadi  lebih  tinggi  di  langit.

Oleh  karena  itu,  jawaban  yang  benar  adalah  {'sol':  'c'}.",c
astronomy/test/107,astronomy,STEM,"Dari opsi berikut, manakah yang akan memiliki berat paling besar di bulan?",Satu kilogram bulu,Lima pound batu bata ketika diukur di Bumi,Lima kilogram bulu,Lima kilogram batu bata,C,"['none', 'none', 'none', 'none']","['No', 'No', 'No', 'No']","['-', '-', '-', '-']",[],[],[],CA,True,"Pertama,  saya  perlu  memahami  bahwa  berat  suatu  benda  di  bulan  adalah  hasil  dari  massa  benda  dikalikan  dengan  percepatan  gravitasi  bulan.  Gravitasi  bulan  sekitar  1/6  dari  gravitasi  Bumi. 

Selanjutnya,  saya  akan  menghitung  berat  dari  setiap  opsi  di  bulan. 

a)  Satu  kilogram  bulu  di  bulan  akan  memiliki  berat  sekitar  1  kg  *  (1/6)  =  0,167  kg. 

b)  Lima  pound  batu  bata  ketika  diukur  di  Bumi  adalah  sekitar  2,27  kg.  Di  bulan,  beratnya  akan  menjadi  2,27  kg  *  (1/6)  =  0,378  kg. 

c)  Lima  kilogram  bulu  di  bulan  akan  memiliki  berat  sekitar  5  kg  *  (1/6)  =  0,833  kg. 

d)  Lima  kilogram  batu  bata  di  bulan  akan  memiliki  berat  sekitar  5  kg  *  (1/6)  =  0,833  kg. 

Setelah  menghitung  semua  opsi,  saya  menemukan  bahwa  lima  kilogram  bulu  dan  lima  kilogram  batu  bata  memiliki  berat  yang  sama  di  bulan,  yaitu  0,833  kg,  tetapi  lebih  berat  dibandingkan  satu  kilogram  bulu  dan  lima  pound  batu  bata. 

Oleh  karena  itu,  jawaban  yang  benar  adalah  {'sol':  'c'}.",c
business_ethics/test/10,business_ethics,Business,"Menurut Schnackenberg dan Tomlinson (2014), apa saja ketiga kriteria yang dapat digunakan untuk menilai kualitas transparansi perusahaan?","Luasnya dimensi, Kejelasan, Akurasi","Pengungkapan, Detail, Akurasi","Pengungkapan, Kejelasan, Akurasi","Pengungkapan, Kejelasan, Efisiensi",C,"['none', 'none', 'none', 'none']","['No', 'No', 'No', 'No']","['-', '-', '-', '-']",[],[],[],CA,True,"Pertama,  saya  perlu  merujuk  pada  kriteria  yang  diusulkan  oleh  Schnackenberg  dan  Tomlinson  (2014)  untuk  menilai  kualitas  transparansi  perusahaan.  Kriteria  ini  biasanya  mencakup  aspek-aspek  yang  berkaitan  dengan  seberapa  baik  informasi  disampaikan  kepada  pemangku  kepentingan.

Selanjutnya,  saya  akan  menganalisis  pilihan  yang  diberikan.  Pilihan  a)  menyebutkan  ""Luasnya  dimensi,  Kejelasan,  Akurasi"",  pilihan  b)  ""Pengungkapan,  Detail,  Akurasi"",  pilihan  c)  ""Pengungkapan,  Kejelasan,  Akurasi"",  dan  pilihan  d)  ""Pengungkapan,  Kejelasan,  Efisiensi"".

Ketiga,  berdasarkan  pengetahuan  saya,  kriteria  yang  tepat  untuk  menilai  kualitas  transparansi  perusahaan  adalah  ""Pengungkapan,  Kejelasan,  Akurasi"".  Ini  sesuai  dengan  pemahaman  umum  tentang  transparansi  dalam  konteks  perusahaan.

Oleh  karena  itu,  jawaban  yang  benar  adalah  {'sol':  'c'}.",c
business_ethics/test/14,business_ethics,Business,Apa saja ketiga jenis teori pemangku kepentingan menurut Donaldson dan Preston (1995)?,"Normatif, Deskriptif, dan Ekonomis","Normatif, Moral, dan Instrumental","Politis, Deskriptif, dan Instrumental","Normatif, Deskriptif, dan Instrumental",D,"['regional', 'cultural', 'cultural', 'none']","['Yes', 'No', 'No', 'No']","[{'end': 91, 'label': 'Geographic', 'score': None, 'start': 70}, {'end': 91, 'label': 'Cultural', 'score': None, 'start': 38}, '-', '-']","['Western Culture', 'Western Culture']",['North America'],['United States of America (USA)'],CS,True,"Pertama,  saya  perlu  mengingat  teori  pemangku  kepentingan  yang  dikemukakan  oleh  Donaldson  dan  Preston  pada  tahun  1995.  Mereka  mengidentifikasi  tiga  jenis  teori  pemangku  kepentingan  yang  berbeda.

Kedua,  saya  tahu  bahwa  teori  tersebut  mencakup  pendekatan  yang  berbeda  dalam  memahami  peran  pemangku  kepentingan  dalam  organisasi.  Teori  normatif  berfokus  pada  nilai-nilai  dan  etika,  teori  deskriptif  menggambarkan  bagaimana  pemangku  kepentingan  berinteraksi  dalam  praktik,  dan  teori  instrumental  menilai  bagaimana  manajemen  pemangku  kepentingan  dapat  mempengaruhi  kinerja  organisasi.

Ketiga,  setelah  mempertimbangkan  pilihan  yang  ada,  saya  menyadari  bahwa  pilihan  yang  tepat  adalah  yang  mencakup  ketiga  jenis  teori  tersebut  secara  akurat.

Oleh  karena  itu,  jawaban  yang  benar  adalah  {'sol':  'd'}.",d
business_ethics/test/25,business_ethics,Business,"_______ adalah istilah yang digunakan untuk menjelaskan disetujui dan diterimanya secara terus-menerus untuk berbagai aktivitas dari perusahaan oleh masyarakat, khususnya di kalangan masyarakat lokal dan masyarakat sipil.",Menghargai kepentingan pihak lain (Enlightened self interest),Izin sosial untuk beroperasi,Persetujuan masyarakat,Tanggung jawab rantai pasokan,B,"['regional', 'none', 'none', 'regional']","['No', 'No', 'No', 'Yes']","['-', '-', '-', '-']",[],['North America'],['United States of America (USA)'],CS,True,"Pertama,  saya  perlu  memahami  definisi  dari  istilah  yang  dicari.  Istilah  tersebut  berkaitan  dengan  penerimaan  dan  persetujuan  masyarakat  terhadap  aktivitas  perusahaan. 

Selanjutnya,  saya  akan  menganalisis  pilihan  yang  diberikan:
a)  Menghargai  kepentingan  pihak  lain  (Enlightened  self  interest)  lebih  berfokus  pada  kepentingan  perusahaan  dan  pihak  lain,  bukan  pada  penerimaan  masyarakat.
b)  Izin  sosial  untuk  beroperasi  adalah  istilah  yang  tepat  untuk  menggambarkan  persetujuan  masyarakat  terhadap  aktivitas  perusahaan.
c)  Persetujuan  masyarakat  adalah  istilah  umum  yang  tidak  spesifik  untuk  konteks  yang  diberikan.
d)  Tanggung  jawab  rantai  pasokan  lebih  berkaitan  dengan  aspek  operasional  perusahaan  dan  bukan  dengan  penerimaan  masyarakat.

Setelah  menganalisis  pilihan-pilihan  tersebut,  saya  menyimpulkan  bahwa  istilah  yang  paling  sesuai  adalah  ""izin  sosial  untuk  beroperasi"". 

Oleh  karena  itu,  jawaban  yang  benar  adalah  {'sol':  'b'}.",b
business_ethics/test/27,business_ethics,Business,"_________, seperti _______ dan _______ adalah berbagai proses di mana organisasi menerapkan tujuan, kebijakan, dan tanggung jawab lingkungan hidup serta memastikan audit dan pelaporan rutin, yang melampaui kepatuhan hukum.","Sistem manajemen lingkungan, SA8000, EMAS","Standar akuntabilitas sosial, ISO14001, SA8000","Sistem manajemen lingkungan, ISO14001, EMAS","Standar akuntabilitas sosial, EMAS, SA8000",C,"['regional', 'none', 'none', 'regional']","['No', 'No', 'No', 'No']","['-', '-', '-', '-', '-']",['Western Culture'],[],[],CS,True,"Pertama,  saya  perlu  memahami  konteks  dari  kalimat  tersebut.  Kalimat  ini  berbicara  tentang  proses  yang  diterapkan  oleh  organisasi  untuk  tujuan  lingkungan  hidup  dan  audit  serta  pelaporan  rutin. 

Selanjutnya,  saya  akan  menganalisis  pilihan  yang  ada.  Pilihan  c)  ""Sistem  manajemen  lingkungan,  ISO14001,  EMAS""  tampaknya  paling  sesuai  karena  ISO14001  adalah  standar  internasional  untuk  sistem  manajemen  lingkungan  dan  EMAS  adalah  sistem  manajemen  lingkungan  yang  diakui  di  Eropa.

Terakhir,  saya  akan  memastikan  bahwa  pilihan  ini  mencakup  semua  elemen  yang  diperlukan  dalam  kalimat  tersebut.  Dengan  demikian,  pilihan  c)  mencakup  semua  aspek  yang  relevan  dan  tepat.

Oleh  karena  itu,  jawaban  yang  benar  adalah  {'sol':  'c'}.",c
business_ethics/test/44,business_ethics,Business,"________ adalah penggunaan bahasa untuk menutupi atau mengekspos sifat etis dari berbagai keputusan, tindakan, dan perilaku.",Etika tambal sulam (ethical splicing),Jebakan moral (moral framing),Etika palsu (ethical window dressing),Moral tambal sulam (moral splicing),B,"['none', 'none', 'cultural', 'cultural']","['No', 'No', 'No', 'No']","['-', '-', {'end': 108, 'label': 'Cultural', 'score': None, 'start': 53}, {'end': 71, 'label': 'Cultural', 'score': None, 'start': 57}]",['Western Culture'],[],[],CS,True,"Pertama,  saya  perlu  memahami  definisi  dari  setiap  pilihan  yang  diberikan.  Pilihan  a)  ""Etika  tambal  sulam""  dan  d)  ""Moral  tambal  sulam""  tidak  umum  digunakan  dalam  konteks  ini.  Pilihan  b)  ""Jebakan  moral""  biasanya  merujuk  pada  cara  seseorang  membingkai  situasi  untuk  mempengaruhi  keputusan  moral,  tetapi  tidak  secara  langsung  menutupi  atau  mengekspos  sifat  etis.  Pilihan  c)  ""Etika  palsu""  lebih  tepat  karena  mengacu  pada  penggunaan  bahasa  untuk  menutupi  atau  mengekspos  sifat  etis  dari  keputusan  dan  tindakan.

Setelah  mempertimbangkan  semua  pilihan,  saya  menyimpulkan  bahwa  jawaban  yang  paling  tepat  adalah  c)  ""Etika  palsu"". 

Oleh  karena  itu,  jawaban  yang  benar  adalah  {'sol':  'c'}.",c
business_ethics/test/52,business_ethics,Business,Keadaan di mana tidak mampu mengambil keputusan berdasarkan informasi yang beralasan mengenai pembelian suatu produk disebut sebagai?,Inklusi konsumen,Kompetensi konsumen,Eksklusi konsumen,Kerentanan konsumen,D,"['none', 'none', 'none', 'none']","['No', 'No', 'No', 'No']","['-', '-', '-', '-']",[],[],[],CA,True,"Pertama,  saya  perlu  memahami  istilah-istilah  yang  ada  dalam  pilihan  jawaban.  ""Inklusi  konsumen""  biasanya  merujuk  pada  keterlibatan  konsumen  dalam  proses  pengambilan  keputusan.  ""Kompetensi  konsumen""  berkaitan  dengan  kemampuan  konsumen  untuk  membuat  keputusan  yang  baik.  ""Eksklusi  konsumen""  tidak  umum  digunakan  dalam  konteks  ini.  ""Kerentanan  konsumen""  merujuk  pada  keadaan  di  mana  konsumen  mungkin  tidak  memiliki  informasi  yang  cukup  untuk  membuat  keputusan  yang  tepat.

Selanjutnya,  saya  akan  menganalisis  pilihan  yang  paling  sesuai  dengan  deskripsi  yang  diberikan.  Dalam  konteks  ini,  keadaan  di  mana  seseorang  tidak  mampu  mengambil  keputusan  yang  beralasan  karena  kurangnya  informasi  dapat  diartikan  sebagai  kerentanan  konsumen.

Oleh  karena  itu,  jawaban  yang  benar  adalah  {'sol':  'd'}.",d
business_ethics/test/54,business_ethics,Business,_______ dan _______ keduanya merupakan contoh teori berbasis _______ yang didasarkan pada berbagai prinsip dasar universal tentang benar dan salah.,"Etika kewajiban, Etika hak asasi dan keadilan, Prinsip","Utilitarianisme, Egoisme, Prinsip","Etika Kewajiban, Utilitarianisme, Konsekuensialis","Egoisme, Etika hak asasi dan keadilan, Konsekuensialis",A,"['none', 'cultural', 'none', 'cultural']","['No', 'No', 'No', 'No']","['-', '-', '-', '-']","['Western Culture', 'Western Culture']",[],[],CS,True,"Pertama,  saya  perlu  menganalisis  pilihan  yang  diberikan  untuk  menemukan  dua  teori  yang  sesuai  dengan  konteks  yang  diberikan.  Dalam  kalimat  tersebut,  kita  mencari  dua  teori  yang  berbasis  pada  prinsip  universal  tentang  benar  dan  salah.

Langkah  kedua,  saya  akan  melihat  pilihan  a)  ""Etika  kewajiban,  Etika  hak  asasi  dan  keadilan,  Prinsip"".  Etika  kewajiban  dan  Etika  hak  asasi  dan  keadilan  adalah  teori  yang  berbasis  pada  prinsip  moral  yang  universal.

Langkah  ketiga,  saya  akan  memeriksa  pilihan  lainnya.  Pilihan  b)  ""Utilitarianisme,  Egoisme,  Prinsip""  tidak  cocok  karena  Egoisme  tidak  berbasis  pada  prinsip  universal.  Pilihan  c)  ""Etika  Kewajiban,  Utilitarianisme,  Konsekuensialis""  juga  tidak  cocok  karena  Utilitarianisme  adalah  teori  yang  berbeda.  Pilihan  d)  ""Egoisme,  Etika  hak  asasi  dan  keadilan,  Konsekuensialis""  juga  tidak  cocok  karena  Egoisme  tidak  sesuai  dengan  prinsip  universal.

Oleh  karena  itu,  pilihan  yang  paling  tepat  adalah  pilihan  a)  ""Etika  kewajiban,  Etika  hak  asasi  dan  keadilan,  Prinsip"".

Jawaban  yang  benar  adalah  {'sol':  'a'}.",a
business_ethics/test/57,business_ethics,Business,_________ seperti ________ di Amerika Serikat merupakan faktor kunci dalam mendorong praktik bisnis yang etis.,"Perundang-undangan, UU Sarbanes-Oxley","Kebijakan internal perusahaan, UU praktik perusahaan yang tidak etis","Kebijakan internal perusahaan, UU Sarbanes-Oxley","Perundang-undangan, UU praktik perusahaan yang tidak etis",A,"['regional', 'regional', 'regional', 'regional']","['No', 'No', 'No', 'No']","[{'end': 51, 'label': 'Geographic', 'score': None, 'start': 38}, {'end': 51, 'label': 'Geographic', 'score': None, 'start': 34}, {'end': 51, 'label': 'Geographic', 'score': None, 'start': 38}, {'end': 51, 'label': 'Geographic', 'score': None, 'start': 38}]","['Western Culture', 'Western Culture']",['North America'],"['United States of America (USA)', 'United States of America (USA)', 'United States of America (USA)', 'United States of America (USA)']",CS,True,"Pertama,  saya  perlu  menganalisis  pilihan  yang  ada  untuk  menemukan  pasangan  yang  paling  tepat.  Pilihan  a)  ""Perundang-undangan,  UU  Sarbanes-Oxley""  menunjukkan  bahwa  perundang-undangan  dan  UU  Sarbanes-Oxley  berperan  dalam  praktik  bisnis  yang  etis. 

Selanjutnya,  pilihan  b)  ""Kebijakan  internal  perusahaan,  UU  praktik  perusahaan  yang  tidak  etis""  tidak  cocok  karena  UU  praktik  perusahaan  yang  tidak  etis  tidak  mendorong  praktik  bisnis  yang  etis. 

Kemudian,  pilihan  c)  ""Kebijakan  internal  perusahaan,  UU  Sarbanes-Oxley""  juga  menunjukkan  hubungan  yang  baik  antara  kebijakan  internal  dan  UU  Sarbanes-Oxley  dalam  mendorong  praktik  bisnis  yang  etis. 

Terakhir,  pilihan  d)  ""Perundang-undangan,  UU  praktik  perusahaan  yang  tidak  etis""  tidak  relevan  karena  UU  praktik  perusahaan  yang  tidak  etis  tidak  mendukung  praktik  bisnis  yang  etis. 

Setelah  mempertimbangkan  semua  pilihan,  pilihan  c)  ""Kebijakan  internal  perusahaan,  UU  Sarbanes-Oxley""  adalah  yang  paling  tepat  karena  keduanya  berkontribusi  pada  praktik  bisnis  yang  etis. 

Oleh  karena  itu,  jawaban  yang  benar  adalah  {'sol':  'c'}.",c
