sample_id,subject,subject_category,question,option_a,option_b,option_c,option_d,answer,required_knowledge,time_sensitive,reference,culture,region,country,cultural_sensitivity_label,is_annotated,gpt4o-mini_rawtext,gpt4o-mini
astronomy/test/58,astronomy,STEM,When traveling north from the United States into Canada you’ll see the North Star (Polaris) getting _________.,Brighter,Dimmer,Higher in the sky,Lower in the sky,C,"['regional', 'regional', 'regional', 'regional']","['No', 'No', 'No', 'No']","[{'end': 55, 'label': 'Geographic', 'score': None, 'start': 5}, {'end': 43, 'label': 'Geographic', 'score': None, 'start': 30}, {'end': 55, 'label': 'Geographic', 'score': None, 'start': 5}, {'end': 43, 'label': 'Geographic', 'score': None, 'start': 30}]",[],"['North America', 'North America', 'North America', 'North America']","['United States of America (USA)', 'United States of America (USA)', 'United States of America (USA)', 'United States of America (USA)']",CS,True,"First,  I  need  to  understand  the  position  of  the  North  Star  (Polaris)  in  relation  to  the  observer's  latitude.  As  one  travels  northward,  Polaris  appears  higher  in  the  sky  because  it  is  located  nearly  directly  above  the  North  Pole.

Next,  I  consider  the  options  provided.  Since  traveling  north  increases  the  observer's  latitude,  Polaris  will  indeed  appear  to  rise  higher  in  the  sky  as  one  moves  closer  to  the  North  Pole.

Finally,  I  conclude  that  the  correct  answer  is  that  the  North  Star  (Polaris)  gets  higher  in  the  sky  when  traveling  north  into  Canada.

Therefore,  the  correct  answer  is  {'sol':  'c'}.",c
astronomy/test/107,astronomy,STEM,What would weigh the most on the moon?,A kilogram of feathers,Five pounds of bricks as measured on Earth,Five kilograms of feathers,A kilogram of bricks,C,"['none', 'none', 'none', 'none']","['No', 'No', 'No', 'No']","['-', '-', '-', '-']",[],[],[],CA,True,"First,  I  need  to  understand  how  weight  is  affected  by  gravity.  The  weight  of  an  object  is  determined  by  its  mass  and  the  gravitational  force  acting  on  it.  On  the  Moon,  gravity  is  about  1/6th  that  of  Earth.

Next,  I  will  convert  the  weights  of  the  options  to  a  common  unit  (kilograms)  to  compare  them.  
-  A  kilogram  of  feathers  weighs  1  kg.  
-  Five  pounds  of  bricks  is  approximately  2.27  kg  (since  1  pound  is  about  0.453  kg).  
-  Five  kilograms  of  feathers  weighs  5  kg.  
-  A  kilogram  of  bricks  weighs  1  kg.  

Now,  I  can  compare  the  weights:  
-  1  kg  (feathers)  
-  2.27  kg  (bricks)  
-  5  kg  (feathers)  
-  1  kg  (bricks)  

The  heaviest  option  is  five  kilograms  of  feathers,  which  weighs  5  kg  on  the  Moon  as  well.

Therefore,  the  correct  answer  is  {'sol':  'c'}.",c
business_ethics/test/10,business_ethics,Business," What, according to Schnackenberg and Tomlinson (2014), are the three criteria which can be used to assess the quality of corporate transparency?","Breadth, Clarity, Accuracy","Disclosure, Detail, Accuracy","Disclosure, Clarity, Accuracy","Disclosure, Clarity, Efficiency",C,"['none', 'none', 'none', 'none']","['No', 'No', 'No', 'No']","['-', '-', '-', '-']",[],[],[],CA,True,"First,  I  need  to  identify  the  three  criteria  mentioned  by  Schnackenberg  and  Tomlinson  (2014)  for  assessing  corporate  transparency.  The  options  provided  include  various  combinations  of  terms  related  to  transparency.

Next,  I  will  analyze  each  option  to  see  which  one  aligns  with  the  known  criteria  from  the  study.  The  terms  ""Disclosure,""  ""Clarity,""  and  ""Accuracy""  are  commonly  associated  with  transparency  assessments.

Finally,  I  will  confirm  that  the  correct  combination  of  these  terms  is  present  in  one  of  the  options.  Upon  review,  the  option  that  includes  ""Disclosure,""  ""Clarity,""  and  ""Accuracy""  is  option  c.

Therefore,  the  correct  answer  is  {'sol':  'c'}.",c
business_ethics/test/14,business_ethics,Business,What are the three differing types of stakeholder theory according to Donaldson and Preston (1995)?,"Normative, Descriptive and Economic","Normative, Moral and Instrumental","Political, Descriptive and Instrumental","Normative, Descriptive and Instrumental",D,"['regional', 'cultural', 'cultural', 'none']","['Yes', 'No', 'No', 'No']","[{'end': 91, 'label': 'Geographic', 'score': None, 'start': 70}, {'end': 91, 'label': 'Cultural', 'score': None, 'start': 38}, '-', '-']","['Western Culture', 'Western Culture']",['North America'],['United States of America (USA)'],CS,True,"First,  I  need  to  identify  the  three  differing  types  of  stakeholder  theory  as  proposed  by  Donaldson  and  Preston  in  their  1995  paper.  They  categorize  stakeholder  theory  into  three  main  types:  normative,  descriptive,  and  instrumental.

Next,  I  will  review  the  provided  options  to  see  which  one  matches  the  identified  types.  The  options  are:  
a)  Normative,  Descriptive  and  Economic  
b)  Normative,  Moral  and  Instrumental  
c)  Political,  Descriptive  and  Instrumental  
d)  Normative,  Descriptive  and  Instrumental  

Finally,  I  can  see  that  option  d)  matches  the  identified  types  of  stakeholder  theory  as  normative,  descriptive,  and  instrumental.

Therefore,  the  correct  answer  is  {'sol':  'd'}.",d
business_ethics/test/25,business_ethics,Business,"_______ is the term used to describe the ongoing approval and acceptance of a company's activities by society, especially among local communities and civil societies.",Enlightened self interest,Social licence to operate,Community approval,Supply chain responsibility,B,"['regional', 'none', 'none', 'regional']","['No', 'No', 'No', 'Yes']","['-', '-', '-', '-']",[],['North America'],['United States of America (USA)'],CS,True,"First,  I  need  to  analyze  the  options  provided.  The  term  that  refers  to  the  ongoing  approval  and  acceptance  of  a  company's  activities  by  society  is  often  associated  with  the  concept  of  a  ""social  licence."" 

Next,  I  can  eliminate  options  that  do  not  fit  this  definition.  ""Enlightened  self-interest""  refers  to  a  philosophy  where  companies  act  in  ways  that  are  beneficial  to  society  while  also  serving  their  own  interests,  but  it  does  not  specifically  denote  ongoing  approval.  ""Community  approval""  is  a  more  general  term  and  does  not  capture  the  broader  concept.  ""Supply  chain  responsibility""  relates  to  ethical  practices  in  sourcing  and  production,  which  is  not  directly  about  societal  acceptance.

Finally,  the  term  ""social  licence  to  operate""  specifically  captures  the  idea  of  a  company  needing  to  gain  and  maintain  the  approval  of  the  communities  in  which  it  operates.  Therefore,  the  correct  answer  is  {'sol':  'b'}.",b
business_ethics/test/27,business_ethics,Business," _________, such as _______ and _______ are processes by which organisations implement environmental goals, policies and responsibilities and ensure regular auditing and reporting, which go beyond legal compliance.","Environmental management systems, SA8000, EMAS","Social accountability standards, ISO14001, SA8000","Environmental management systems, ISO14001, EMAS","Social accountability standards, EMAS, SA8000",C,"['regional', 'none', 'none', 'regional']","['No', 'No', 'No', 'No']","['-', '-', '-', '-', '-']",['Western Culture'],[],[],CS,True,"First,  I  need  to  identify  the  correct  terms  that  relate  to  environmental  goals  and  management  systems.  ""Environmental  management  systems""  and  ""ISO14001""  are  well-known  frameworks  for  managing  environmental  responsibilities.

Next,  I  should  consider  the  third  term.  ""EMAS""  (Eco-Management  and  Audit  Scheme)  is  also  a  recognized  process  for  organizations  to  evaluate  their  environmental  performance,  which  aligns  with  the  context  of  the  question.

Finally,  I  can  confirm  that  the  combination  of  ""Environmental  management  systems,""  ""ISO14001,""  and  ""EMAS""  fits  the  description  of  processes  that  organizations  use  to  implement  environmental  goals  and  ensure  compliance  beyond  legal  requirements.

Therefore,  the  correct  answer  is  {'sol':  'c'}.",c
business_ethics/test/44,business_ethics,Business,"________ is the use of language of to mask or expose the ethical nature of decisions, actions and behaviours.",Ethical splicing,Moral framing,Ethical window dressing,Moral splicing,B,"['none', 'none', 'cultural', 'cultural']","['No', 'No', 'No', 'No']","['-', '-', {'end': 108, 'label': 'Cultural', 'score': None, 'start': 53}, {'end': 71, 'label': 'Cultural', 'score': None, 'start': 57}]",['Western Culture'],[],[],CS,True,"First,  I  need  to  analyze  the  options  provided.  The  question  is  asking  for  a  term  that  relates  to  the  use  of  language  to  either  mask  or  expose  the  ethical  nature  of  decisions,  actions,  and  behaviors.

Next,  I  will  evaluate  each  option:
-  a)  Ethical  splicing:  This  term  does  not  seem  to  directly  relate  to  the  use  of  language  in  the  context  described.
-  b)  Moral  framing:  This  term  refers  to  the  way  information  is  presented  to  influence  perceptions  of  morality,  which  aligns  with  the  idea  of  using  language  to  shape  ethical  views.
-  c)  Ethical  window  dressing:  This  term  suggests  a  superficial  presentation  of  ethics,  which  could  imply  masking  rather  than  exposing.
-  d)  Moral  splicing:  This  term  is  not  commonly  used  and  does  not  clearly  relate  to  the  context.

Finally,  based  on  the  analysis,  the  best  fit  for  the  description  is  b)  Moral  framing,  as  it  involves  the  use  of  language  to  influence  the  perception  of  ethical  decisions.

Therefore,  the  correct  answer  is  {'sol':  'b'}.",b
business_ethics/test/52,business_ethics,Business,"The state of being unable to make an informed, reasoned decision about a product purchase is known as?",Consumer inclusion,Consumer competence,Consumer exclusion,Consumer vulnerability,D,"['none', 'none', 'none', 'none']","['No', 'No', 'No', 'No']","['-', '-', '-', '-']",[],[],[],CA,True,"First,  I  need  to  understand  the  definitions  of  the  terms  provided  in  the  choices.  ""Consumer  inclusion""  generally  refers  to  the  idea  of  ensuring  all  consumers  have  access  to  products  and  services.  ""Consumer  competence""  implies  the  ability  of  consumers  to  make  informed  decisions.  ""Consumer  exclusion""  suggests  that  certain  consumers  are  left  out  of  the  market.  Finally,  ""consumer  vulnerability""  refers  to  the  state  where  consumers  are  at  risk  of  making  poor  decisions  due  to  lack  of  information  or  understanding.

Next,  I  can  see  that  the  question  specifically  addresses  the  inability  to  make  an  informed,  reasoned  decision,  which  aligns  closely  with  the  concept  of  ""consumer  vulnerability.""  This  term  captures  the  essence  of  being  unable  to  make  informed  choices  due  to  various  factors  such  as  lack  of  information,  understanding,  or  support.

Therefore,  the  correct  answer  is  {'sol':  'd'}.",d
business_ethics/test/54,business_ethics,Business,_______ and _______ are both examples of _______ -based theories which are based on basic universal principles of right and wrong.,"Ethics of duty, Ethics of rights and justice, Principle","Utilitarianism, Egoism, Principle","Ethics of duty, Utilitarianism, Consequentialist","Egoism, Ethics of rights and justice, Consequentialist",A,"['none', 'cultural', 'none', 'cultural']","['No', 'No', 'No', 'No']","['-', '-', '-', '-']","['Western Culture', 'Western Culture']",[],[],CS,True,"First,  I  need  to  identify  the  correct  terms  that  fit  the  blanks  in  the  statement.  The  statement  mentions  ""universal principles of right and wrong,"" which suggests  a  focus  on  ethical  theories  that  emphasize  duties  and  rights.

Next,  I  can  analyze  the  choices.  Choice  (a)  includes  ""Ethics of duty"" and ""Ethics of rights and justice,"" which are both deontological theories focusing on moral principles. Choice (b) includes ""Utilitarianism"" and ""Egoism,"" which are consequentialist theories, but do not fit the description of being based on universal principles of right and wrong. Choice (c) includes ""Ethics of duty"" and ""Utilitarianism,"" but again, Utilitarianism is not based on universal principles in the same way. Choice (d) includes ""Egoism"" and ""Ethics of rights and justice,"" but Egoism is also not aligned with universal principles.

Finally,  the  best  fit  for  the  statement  is  choice  (a),  as  both  ""Ethics of duty"" and ""Ethics of rights and justice"" are indeed based on universal principles of right and wrong.

Therefore, the correct answer is {'sol': 'a'}.",a
business_ethics/test/57,business_ethics,Business,_________ such as the ________ in the United States is a key factor in driving ethical business practices.,"Legislation, Sarbanes-Oxley Act","Internal company policy, Unethical corporate practices act","Internal company policy, Sarbanes-Oxley Act","Legislation, Unethical corporate practices act",A,"['regional', 'regional', 'regional', 'regional']","['No', 'No', 'No', 'No']","[{'end': 51, 'label': 'Geographic', 'score': None, 'start': 38}, {'end': 51, 'label': 'Geographic', 'score': None, 'start': 34}, {'end': 51, 'label': 'Geographic', 'score': None, 'start': 38}, {'end': 51, 'label': 'Geographic', 'score': None, 'start': 38}]","['Western Culture', 'Western Culture']",['North America'],"['United States of America (USA)', 'United States of America (USA)', 'United States of America (USA)', 'United States of America (USA)']",CS,True,"First,  I  need  to  analyze  the  options  provided.  The  question  mentions  a  key  factor  in  driving  ethical  business  practices,  which  suggests  that  the  first  blank  should  refer  to  a  formal  set  of  rules  or  laws,  while  the  second  blank  should  refer  to  a  specific  example  of  such  legislation.

Next,  I  will  evaluate  the  choices.  Option  a)  ""Legislation,  Sarbanes-Oxley  Act""  fits  well,  as  the  Sarbanes-Oxley  Act  is  a  piece  of  legislation  aimed  at  improving  corporate  governance  and  accountability.  Option  b)  ""Internal  company  policy,  Unethical  corporate  practices  act""  does  not  make  sense,  as  there  is  no  widely  recognized  ""Unethical  corporate  practices  act.""  Option  c)  ""Internal  company  policy,  Sarbanes-Oxley  Act""  is  contradictory,  as  the  first  blank  should  refer  to  legislation,  not  internal  policy.  Finally,  option  d)  ""Legislation,  Unethical  corporate  practices  act""  is  also  incorrect  for  the  same  reason  as  option  b).

Finally,  the  best  choice  is  option  a)  ""Legislation,  Sarbanes-Oxley  Act,""  as  it  accurately  reflects  the  relationship  between  legislation  and  ethical  business  practices.

Therefore,  the  correct  answer  is  {'sol':  'a'}.",a
