sample_id,subject,subject_category,question,option_a,option_b,option_c,option_d,answer,required_knowledge,time_sensitive,reference,culture,region,country,cultural_sensitivity_label,is_annotated,gpt4o-mini_rawtext,gpt4o-mini
astronomy/test/58,astronomy,STEM,从美国向北进入加拿大时，您会看到北星（北极星）越来越_________。,亮,暗,在天空中更高,在天空中更低,C,"['regional', 'regional', 'regional', 'regional']","['No', 'No', 'No', 'No']","[{'end': 55, 'label': 'Geographic', 'score': None, 'start': 5}, {'end': 43, 'label': 'Geographic', 'score': None, 'start': 30}, {'end': 55, 'label': 'Geographic', 'score': None, 'start': 5}, {'end': 43, 'label': 'Geographic', 'score': None, 'start': 30}]",[],"['North America', 'North America', 'North America', 'North America']","['United States of America (USA)', 'United States of America (USA)', 'United States of America (USA)', 'United States of America (USA)']",CS,True,"首先，我需要理解北极星的位置和它在天空中的变化。北极星位于北天极，随着你向北移动，它在天空中的位置会发生变化。

接下来，考虑到从美国向北进入加拿大，纬度会增加，因此北极星在天空中的高度会相应增加。

最后，基于以上分析，北极星在天空中的位置会变得更高。因此，正确答案是{'sol': 'C'}。",c
astronomy/test/107,astronomy,STEM,在月球上，最重的是什么？,一千克羽毛,在地球上测量重五磅的砖,五千克羽毛,一千克砖,C,"['none', 'none', 'none', 'none']","['No', 'No', 'No', 'No']","['-', '-', '-', '-']",[],[],[],CA,True,"首先，我需要理解在月球上物体的重量是如何计算的。月球的引力约为地球的六分之一，因此物体在月球上的重量会比在地球上轻。

接下来，我将计算每个选项在月球上的重量：
A) 一千克羽毛在月球上的重量为1kg * (1/6) = 0.167kg。
B) 在地球上测量重五磅的砖，五磅约为2.27kg，在月球上的重量为2.27kg * (1/6) ≈ 0.378kg。
C) 五千克羽毛在月球上的重量为5kg * (1/6) ≈ 0.833kg。
D) 一千克砖在月球上的重量为1kg * (1/6) = 0.167kg。

最后，我比较这些重量，发现在月球上最重的是选项B，即在地球上测量重五磅的砖。

因此，正确答案是{'sol': 'B'}。",b
business_ethics/test/10,business_ethics,Business,根据 Schnackenberg 和 Tomlinson（2014 年）的观点，可以用来评估企业透明度质量的三个标准是什么？,广度、清晰度、准确性,披露、详情、准确性,披露、清晰度、准确性,披露、清晰度、效率,C,"['none', 'none', 'none', 'none']","['No', 'No', 'No', 'No']","['-', '-', '-', '-']",[],[],[],CA,True,"首先，我需要回顾 Schnackenberg 和 Tomlinson（2014 年）关于企业透明度质量的标准。根据他们的研究，透明度的质量通常涉及信息的可获取性和理解性。

接下来，我将分析选项：
A) 广度、清晰度、准确性 - 这个选项提到的“广度”可能与透明度的评估不太相关。
B) 披露、详情、准确性 - “详情”虽然重要，但不一定是评估透明度的标准。
C) 披露、清晰度、准确性 - 这个选项涵盖了信息的提供、易于理解和准确性，符合透明度的标准。
D) 披露、清晰度、效率 - “效率”在透明度的评估中并不是一个常见的标准。

最后，经过分析，最符合 Schnackenberg 和 Tomlinson（2014 年）观点的选项是 C) 披露、清晰度、准确性。

因此，正确答案是{'sol': 'C'}。",c
business_ethics/test/14,business_ethics,Business,Donaldson 和 Preston（1995 年）认为的利益相关者理论的三种不同类型是什么？,规范性、描述性和经济,规范性、道德和工具性,政治、描述性和工具性,规范性、描述性和工具性,D,"['regional', 'cultural', 'cultural', 'none']","['Yes', 'No', 'No', 'No']","[{'end': 91, 'label': 'Geographic', 'score': None, 'start': 70}, {'end': 91, 'label': 'Cultural', 'score': None, 'start': 38}, '-', '-']","['Western Culture', 'Western Culture']",['North America'],['United States of America (USA)'],CS,True,"首先，我需要回顾利益相关者理论的基本概念。Donaldson 和 Preston（1995 年）提出了利益相关者理论的三种不同类型。

接下来，我将分析选项：
A) 规范性、描述性和经济 - 经济并不是他们提到的类型。
B) 规范性、道德和工具性 - 道德不是他们提到的类型。
C) 政治、描述性和工具性 - 政治不是他们提到的类型。
D) 规范性、描述性和工具性 - 这三种类型是他们所提到的。

最后，经过分析，正确答案是 D) 规范性、描述性和工具性。

因此，正确答案是{'sol': 'D'}。",d
business_ethics/test/25,business_ethics,Business,_______一词是指社会（特别是当地社区和民间团体）对公司活动的持续认可和接受。,理性的利己主义,社会许可经营,社区许可,供应链责任,B,"['regional', 'none', 'none', 'regional']","['No', 'No', 'No', 'Yes']","['-', '-', '-', '-']",[],['North America'],['United States of America (USA)'],CS,True,"首先，我需要理解每个选项的含义。  
A) 理性的利己主义：通常指个人或组织在追求自身利益时的理性行为。  
B) 社会许可经营：指公司在其运营中获得社会的认可和接受，尤其是来自当地社区的支持。  
C) 社区许可：可能与社会许可经营相似，但更侧重于社区层面的认可。  
D) 供应链责任：涉及公司在其供应链中对社会和环境的责任。  

接下来，我需要确定哪个选项最符合“社会对公司活动的持续认可和接受”的定义。  
B) 社会许可经营直接提到社会对公司活动的认可，符合题意。  
C) 社区许可虽然相关，但更侧重于社区，而不是广泛的社会认可。  

最后，我得出结论，最符合题意的选项是B) 社会许可经营。  

因此，正确答案是{'sol': 'B'}。",b
business_ethics/test/27,business_ethics,Business,_________（例如_______和_______）是组织实现环境目标、实施环境政策和履行环境责任，并确保定期审计和报告的流程，这些流程超出了法律合规的范围。,环境管理体系，SA8000，EMAS,社会责任标准，ISO14001，EMAS,环境管理体系，ISO14001，EMAS,社会责任标准，EMAS，SA8000,C,"['regional', 'none', 'none', 'regional']","['No', 'No', 'No', 'No']","['-', '-', '-', '-', '-']",['Western Culture'],[],[],CS,True,"首先，我需要理解题目中提到的内容，寻找与环境管理相关的标准和体系。题目提到的流程是为了实现环境目标和履行环境责任。

接下来，我需要分析选项中的内容：
- 选项A提到的SA8000是社会责任标准，与环境管理不直接相关。
- 选项B中的ISO14001是环境管理体系的国际标准，EMAS也是环境管理相关的体系。
- 选项C中的ISO14001和EMAS都是与环境管理直接相关的标准。
- 选项D中的SA8000同样是社会责任标准，不符合环境管理的主题。

最后，我需要选择一个包含环境管理体系和相关标准的选项。选项C包含ISO14001和EMAS，都是环境管理的标准。

因此，正确答案是{'sol': 'C'}。",c
business_ethics/test/44,business_ethics,Business,________是使用语言来掩盖或揭露决策、行动和行为的伦理本性。,伦理拼接,道德框架,伦理粉饰,道德拼接,B,"['none', 'none', 'cultural', 'cultural']","['No', 'No', 'No', 'No']","['-', '-', {'end': 108, 'label': 'Cultural', 'score': None, 'start': 53}, {'end': 71, 'label': 'Cultural', 'score': None, 'start': 57}]",['Western Culture'],[],[],CS,True,"首先，我需要理解每个选项的含义，以确定哪个选项最符合题目的描述。  
1. 伦理拼接（A）可能指的是将不同的伦理观点结合在一起，但不一定与掩盖或揭露有关。  
2. 道德框架（B）通常是指用于评估道德决策的结构，但不直接涉及掩盖或揭露。  
3. 伦理粉饰（C）通常指的是用语言或其他方式美化或掩盖不道德的行为，这与题目中的描述相符。  
4. 道德拼接（D）可能指的是将不同的道德观念结合，但同样不直接涉及掩盖或揭露。  

经过分析，最符合题目描述的选项是伦理粉饰（C）。因此，正确答案是{'sol': 'C'}。",c
business_ethics/test/52,business_ethics,Business,无法对产品购买做出明智、合理决策的状态被称为什么？,消费者包容,消费能力,消费者排斥,消费者脆弱性,D,"['none', 'none', 'none', 'none']","['No', 'No', 'No', 'No']","['-', '-', '-', '-']",[],[],[],CA,True,"首先，我需要理解每个选项的含义。  
A) 消费者包容：通常指消费者能够接受和适应不同的产品和服务。  
B) 消费能力：指消费者的经济能力去购买产品。  
C) 消费者排斥：指消费者对某些产品或服务的拒绝或不接受。  
D) 消费者脆弱性：指消费者在做出购买决策时缺乏信息、能力或信心，导致无法做出明智的决策。  

接下来，我需要确定哪个选项最符合“无法对产品购买做出明智、合理决策的状态”。  
根据定义，消费者脆弱性正是指这种缺乏能力或信息的状态。  

最后，我确认我的选择是正确的。  
因此，正确答案是{'sol': 'D'}。",d
business_ethics/test/54,business_ethics,Business,_______和_______都是以_______为基础的理论示例，它们基于是非的基本普遍原则。,责任伦理，权力与正义伦理，原则,功利主义，利己主义，原则,责任伦理，功利主义，结果主义,利己主义，权力与正义伦理，结果主义,A,"['none', 'cultural', 'none', 'cultural']","['No', 'No', 'No', 'No']","['-', '-', '-', '-']","['Western Culture', 'Western Culture']",[],[],CS,True,"首先，我需要分析每个选项中提到的伦理理论及其基础。  
1. 责任伦理强调个体的责任和义务，通常基于道德原则。  
2. 功利主义关注结果和最大化幸福，基于结果的原则。  
3. 利己主义则强调个人利益，通常不以普遍原则为基础。  
4. 权力与正义伦理则涉及权力的分配和社会正义，可能与原则相关。  

接下来，我需要确定哪些理论是以“是非的基本普遍原则”为基础的。  
- 责任伦理和权力与正义伦理都可以被视为基于普遍原则的伦理理论。  
- 功利主义和利己主义则更侧重于结果或个人利益，而不是普遍原则。  

最后，我将根据这些分析来选择正确的选项。  
- 选项A提到责任伦理和权力与正义伦理，符合题意。  
- 选项B和D不符合，因为它们涉及利己主义。  
- 选项C提到责任伦理和功利主义，但功利主义不完全基于普遍原则。  

因此，正确答案是{'sol': 'A'}。",a
business_ethics/test/57,business_ethics,Business,_________（例如美国的________）是推动道德商业行为的关键因素。,立法，《萨班斯-奥克斯利法案》,公司内部政策，《不道德企业行为法》,公司内部政策，《萨班斯-奥克斯利法案》,立法，《不道德企业行为法》,A,"['regional', 'regional', 'regional', 'regional']","['No', 'No', 'No', 'No']","[{'end': 51, 'label': 'Geographic', 'score': None, 'start': 38}, {'end': 51, 'label': 'Geographic', 'score': None, 'start': 34}, {'end': 51, 'label': 'Geographic', 'score': None, 'start': 38}, {'end': 51, 'label': 'Geographic', 'score': None, 'start': 38}]","['Western Culture', 'Western Culture']",['North America'],"['United States of America (USA)', 'United States of America (USA)', 'United States of America (USA)', 'United States of America (USA)']",CS,True,"首先，我需要分析每个选项中提到的法律和政策。选项A提到的《萨班斯-奥克斯利法案》是美国的一项立法，旨在提高公司财务报告的透明度和准确性，促进道德商业行为。选项B提到的《不道德企业行为法》并不是一个广为人知的法律，可能是虚构的。选项C同样提到《萨班斯-奥克斯利法案》，但与公司内部政策结合。选项D提到的《不道德企业行为法》同样不太明确。

接下来，我需要确定哪个选项最符合“推动道德商业行为的关键因素”。《萨班斯-奥克斯利法案》作为一项立法，确实是推动道德商业行为的重要因素。

最后，我将选择最合适的选项。选项A提到的立法和《萨班斯-奥克斯利法案》是最符合题意的。

因此，正确答案是{'sol': 'A'}。",a
