sample_id,subject,subject_category,question,option_a,option_b,option_c,option_d,answer,required_knowledge,time_sensitive,reference,culture,region,country,cultural_sensitivity_label,is_annotated,gpt4o-mini_rawtext,gpt4o-mini
astronomy/test/58,astronomy,STEM,"Wenn Sie von den Vereinigten Staaten nach Norden in Richtung Kanada reisen, sehen Sie, wie der Polarstern (Polaris) _______ aussieht:",heller,dunkler,höher am Himmel,tiefer am Himmel,C,"['regional', 'regional', 'regional', 'regional']","['No', 'No', 'No', 'No']","[{'end': 55, 'label': 'Geographic', 'score': None, 'start': 5}, {'end': 43, 'label': 'Geographic', 'score': None, 'start': 30}, {'end': 55, 'label': 'Geographic', 'score': None, 'start': 5}, {'end': 43, 'label': 'Geographic', 'score': None, 'start': 30}]",[],"['North America', 'North America', 'North America', 'North America']","['United States of America (USA)', 'United States of America (USA)', 'United States of America (USA)', 'United States of America (USA)']",CS,True,"Zuerst muss ich verstehen, wo der Polarstern (Polaris) am Himmel steht. Polaris befindet sich fast direkt über dem geografischen Nordpol, was bedeutet, dass seine Höhe über dem Horizont mit der geografischen Breite zunimmt.

Als Nächstes betrachte ich die Reise von den Vereinigten Staaten nach Kanada. Kanada liegt weiter nördlich als die meisten Teile der Vereinigten Staaten, was bedeutet, dass ich mich in Richtung des geografischen Nordpols bewege.

Schließlich, da ich mich weiter nördlich bewege, wird der Polarstern höher am Himmel erscheinen, da er sich näher an der vertikalen Linie über dem geografischen Nordpol befindet.

Daher ist die richtige Antwort {'sol': 'c'}.",c
astronomy/test/107,astronomy,STEM,Was würde auf dem Mond am meisten wiegen?,Ein Kilogramm Federn,"Fünf Pfund Ziegelsteine, gemessen auf der Erde",Fünf Kilogramm Federn,Ein Kilogramm Ziegelsteine,C,"['none', 'none', 'none', 'none']","['No', 'No', 'No', 'No']","['-', '-', '-', '-']",[],[],[],CA,True,"Um die Frage zu beantworten, müssen wir verstehen, wie Gewicht auf dem Mond im Vergleich zur Erde funktioniert. 

1. Zuerst müssen wir wissen, dass das Gewicht eines Objekts von der Schwerkraft abhängt. Auf dem Mond beträgt die Schwerkraft etwa 1/6 der Schwerkraft der Erde. Das bedeutet, dass ein Objekt auf dem Mond weniger wiegt als auf der Erde.

2. Jetzt schauen wir uns die Optionen an:
   - a) Ein Kilogramm Federn: Auf dem Mond wiegt es etwa 1/6 kg.
   - b) Fünf Pfund Ziegelsteine, gemessen auf der Erde: 5 Pfund entsprechen etwa 2,27 kg, was auf dem Mond etwa 2,27/6 kg wiegt.
   - c) Fünf Kilogramm Federn: Auf dem Mond wiegt es etwa 5/6 kg.
   - d) Ein Kilogramm Ziegelsteine: Auf dem Mond wiegt es etwa 1/6 kg.

3. Nun berechnen wir die Gewichte auf dem Mond:
   - a) 1 kg Federn → 1/6 kg
   - b) 5 Pfund Ziegelsteine → 2,27 kg → 2,27/6 kg ≈ 0,378 kg
   - c) 5 kg Federn → 5/6 kg ≈ 0,833 kg
   - d) 1 kg Ziegelsteine → 1/6 kg

Das schwerste Objekt auf dem Mond ist also die Option c) Fünf Kilogramm Federn, da es mit 5/6 kg das größte Gewicht hat.

Daher ist die richtige Antwort {'sol': 'c'}.",c
business_ethics/test/10,business_ethics,Business,"Welches sind laut Schnackenberg und Tomlinson (2014) die drei Kriterien, die zur Bewertung der Qualität der Unternehmenstransparenz herangezogen werden können?","Breite, Klarheit, Genauigkeit","Offenlegung, Details, Genauigkeit","Offenlegung, Klarheit, Genauigkeit","Offenlegung, Klarheit, Effizienz",C,"['none', 'none', 'none', 'none']","['No', 'No', 'No', 'No']","['-', '-', '-', '-']",[],[],[],CA,True,"Um die richtige Antwort zu finden, werde ich die Kriterien zur Bewertung der Qualität der Unternehmenstransparenz, die von Schnackenberg und Tomlinson (2014) genannt werden, Schritt für Schritt analysieren.

1. Zuerst muss ich die Begriffe und Konzepte, die in den Antwortmöglichkeiten enthalten sind, betrachten. Die Begriffe sind Offenlegung, Klarheit, Genauigkeit, Breite, Details und Effizienz.

2. Dann werde ich die relevanten Kriterien, die Schnackenberg und Tomlinson in ihrer Arbeit erwähnt haben, in Erinnerung rufen. Diese Kriterien sind entscheidend für die Bewertung der Transparenz eines Unternehmens.

3. Schließlich werde ich die Antwortmöglichkeiten mit den bekannten Kriterien abgleichen, um die korrekte Antwort zu identifizieren.

Nach dieser Analyse komme ich zu dem Schluss, dass die Kriterien, die zur Bewertung der Qualität der Unternehmenstransparenz herangezogen werden, Offenlegung, Klarheit und Genauigkeit sind.

Daher ist die richtige Antwort {'sol': 'c'}.",c
business_ethics/test/14,business_ethics,Business,Welche drei verschiedenen Arten von Stakeholder-Theorien gibt es nach Donaldson und Preston (1995)?,"Normativ, deskriptiv und wirtschaftlich","Normativ, moralisch und instrumentell","Politisch, beschreibend und instrumentell","Normativ, deskriptiv und instrumentell",D,"['regional', 'cultural', 'cultural', 'none']","['Yes', 'No', 'No', 'No']","[{'end': 91, 'label': 'Geographic', 'score': None, 'start': 70}, {'end': 91, 'label': 'Cultural', 'score': None, 'start': 38}, '-', '-']","['Western Culture', 'Western Culture']",['North America'],['United States of America (USA)'],CS,True,"Um die richtige Antwort zu finden, analysiere ich die verschiedenen Arten von Stakeholder-Theorien nach Donaldson und Preston (1995).

1. **Normative Theorie**: Diese Theorie befasst sich mit den moralischen und ethischen Grundlagen der Stakeholder-Interaktionen. Sie untersucht, welche Ansprüche Stakeholder haben und welche Verpflichtungen Unternehmen gegenüber diesen Stakeholdern haben sollten.

2. **Deskriptive Theorie**: Diese Theorie beschreibt, wie Unternehmen tatsächlich mit Stakeholdern interagieren. Sie analysiert die realen Verhaltensweisen und Praktiken von Unternehmen in Bezug auf ihre Stakeholder.

3. **Instrumentelle Theorie**: Diese Theorie untersucht, wie die Berücksichtigung von Stakeholder-Interessen die Leistung und den Erfolg eines Unternehmens beeinflussen kann. Sie betrachtet die praktischen Vorteile, die sich aus der Einbeziehung von Stakeholdern ergeben.

Nach dieser Analyse sind die drei Arten von Stakeholder-Theorien nach Donaldson und Preston (1995) also normativ, deskriptiv und instrumentell.

Daher ist die richtige Antwort {'sol': 'd'}.",d
business_ethics/test/25,business_ethics,Business,"_______ ist der Begriff, der die fortlaufende Zustimmung und Akzeptanz der Aktivitäten eines Unternehmens durch die Gesellschaft beschreibt, insbesondere durch lokale Gemeinschaften und Zivilgesellschaften.",Aufgeklärtes Selbstinteresse,Soziale Lizenz zum Handeln,Genehmigung der Gemeinschaft,Lieferketten-Verantwortung,B,"['regional', 'none', 'none', 'regional']","['No', 'No', 'No', 'Yes']","['-', '-', '-', '-']",[],['North America'],['United States of America (USA)'],CS,True,"Zuerst analysiere ich die gegebenen Optionen. 

a) Aufgeklärtes Selbstinteresse bezieht sich auf das Konzept, dass Unternehmen im besten Interesse ihrer eigenen langfristigen Ziele handeln, was nicht direkt die Zustimmung der Gesellschaft beschreibt.

b) Soziale Lizenz zum Handeln ist ein Begriff, der die informelle Zustimmung und Akzeptanz beschreibt, die Unternehmen von der Gesellschaft, insbesondere von lokalen Gemeinschaften, erhalten müssen, um ihre Aktivitäten durchzuführen.

c) Genehmigung der Gemeinschaft klingt ähnlich, bezieht sich jedoch eher auf formelle Genehmigungen und nicht auf die fortlaufende Zustimmung.

d) Lieferketten-Verantwortung bezieht sich auf die Verantwortung von Unternehmen für die sozialen und ökologischen Auswirkungen ihrer Lieferketten, was nicht direkt die Zustimmung der Gesellschaft beschreibt.

Nach dieser Analyse ist die beste Antwort b) Soziale Lizenz zum Handeln, da dieser Begriff die fortlaufende Zustimmung und Akzeptanz der Aktivitäten eines Unternehmens durch die Gesellschaft beschreibt. 

Daher ist die richtige Antwort {'sol': 'b'}.",b
business_ethics/test/27,business_ethics,Business,"_________, wie z. B. _______ und _______ sind Prozesse, mit denen Organisationen Umweltziele, -politik und -verantwortung umsetzen und eine regelmäßige Prüfung und Berichterstattung sicherstellen, die über die Einhaltung gesetzlicher Vorschriften hinausgehen.","Umweltmanagementsysteme, SA8000, EMAS","Normen zur sozialen Verantwortung, ISO14001, SA8000","Umweltmanagementsysteme, ISO14001, EMAS","Normen zur sozialen Verantwortung, EMAS, SA8000",C,"['regional', 'none', 'none', 'regional']","['No', 'No', 'No', 'No']","['-', '-', '-', '-', '-']",['Western Culture'],[],[],CS,True,"Um die richtige Antwort zu finden, analysiere ich die Begriffe und Konzepte, die in der Frage erwähnt werden.

1. **Umweltmanagementsysteme**: Diese Systeme helfen Organisationen, ihre Umweltziele zu definieren und zu erreichen. ISO 14001 ist ein bekanntes Beispiel für einen Standard, der Umweltmanagementsysteme beschreibt.

2. **EMAS**: Das Eco-Management and Audit Scheme (EMAS) ist ein freiwilliges Instrument der Europäischen Union, das Organisationen dabei unterstützt, ihre Umweltleistung zu verbessern und transparent zu berichten.

3. **SA8000**: Dies ist ein Standard für soziale Verantwortung, der sich auf Arbeitsbedingungen und Menschenrechte konzentriert, nicht direkt auf Umweltziele.

Jetzt vergleiche ich die Optionen:

- **Option a**: Umweltmanagementsysteme, SA8000, EMAS – SA8000 passt nicht zu Umweltzielen.
- **Option b**: Normen zur sozialen Verantwortung, ISO14001, SA8000 – ISO14001 passt, aber die anderen beiden sind nicht direkt auf Umweltziele fokussiert.
- **Option c**: Umweltmanagementsysteme, ISO14001, EMAS – alle drei sind direkt auf Umweltmanagement und -verantwortung ausgerichtet.
- **Option d**: Normen zur sozialen Verantwortung, EMAS, SA8000 – SA8000 passt nicht zu Umweltzielen.

Die beste Wahl, die alle relevanten Aspekte abdeckt, ist also Option c.

Daher ist die richtige Antwort {'sol': 'c'}.",c
business_ethics/test/44,business_ethics,Business,"________ ist die Verwendung von Sprache, um die ethische Natur von Entscheidungen, Handlungen und Verhaltensweisen zu verschleiern oder zu entlarven.",Ethisches Spleißen,Moralisches Framing,Ethische Augenwischerei,Moralisches Spleißen,B,"['none', 'none', 'cultural', 'cultural']","['No', 'No', 'No', 'No']","['-', '-', {'end': 108, 'label': 'Cultural', 'score': None, 'start': 53}, {'end': 71, 'label': 'Cultural', 'score': None, 'start': 57}]",['Western Culture'],[],[],CS,True,"Um die richtige Antwort zu finden, analysiere ich die Begriffe in den Auswahlmöglichkeiten:

1. **Ethisches Spleißen**: Dieser Begriff scheint nicht direkt mit der Verschleierung oder Entlarvung von ethischen Aspekten in Verbindung zu stehen.
  
2. **Moralisches Framing**: Dies bezieht sich auf die Art und Weise, wie Informationen präsentiert werden, um moralische Überzeugungen zu beeinflussen, könnte aber nicht direkt die Verschleierung oder Entlarvung beschreiben.

3. **Ethische Augenwischerei**: Dieser Begriff deutet darauf hin, dass es sich um eine Art von Täuschung handelt, die ethische Aspekte betrifft, was gut zur Beschreibung der Verschleierung oder Entlarvung passt.

4. **Moralisches Spleißen**: Ähnlich wie beim ethischen Spleißen scheint dieser Begriff nicht direkt relevant zu sein.

Nach dieser Analyse scheint ""Ethische Augenwischerei"" am besten zu passen, da es die Idee der Verschleierung oder Entlarvung von ethischen Aspekten am besten beschreibt.

Daher ist die richtige Antwort {'sol': 'c'}.",c
business_ethics/test/52,business_ethics,Business,"Der Zustand, in dem man nicht in der Lage ist, eine informierte, begründete Entscheidung über den Kauf eines Produkts zu treffen, ist bekannt als?",Einbeziehung der Verbraucher,Verbraucherkompetenz,Ausschluss der Verbraucher,Anfälligkeit der Verbraucher,D,"['none', 'none', 'none', 'none']","['No', 'No', 'No', 'No']","['-', '-', '-', '-']",[],[],[],CA,True,"Zuerst muss ich die Begriffe in den Auswahlmöglichkeiten analysieren. 

a) Einbeziehung der Verbraucher: Dies bezieht sich auf die aktive Teilnahme der Verbraucher an Entscheidungen, was nicht dem Zustand entspricht, in dem man nicht in der Lage ist, eine informierte Entscheidung zu treffen.

b) Verbraucherkompetenz: Dies beschreibt das Wissen und die Fähigkeiten, die Verbraucher benötigen, um informierte Entscheidungen zu treffen. Es steht im Gegensatz zu dem Zustand, in dem man nicht in der Lage ist, eine informierte Entscheidung zu treffen.

c) Ausschluss der Verbraucher: Dies könnte sich auf eine Situation beziehen, in der Verbraucher von Entscheidungen ausgeschlossen sind, aber es beschreibt nicht direkt die Unfähigkeit, informierte Entscheidungen zu treffen.

d) Anfälligkeit der Verbraucher: Dies beschreibt einen Zustand, in dem Verbraucher aufgrund von mangelndem Wissen, Informationen oder anderen Faktoren anfällig für Fehlentscheidungen sind.

Nach dieser Analyse ist die beste Antwort d) Anfälligkeit der Verbraucher, da sie den Zustand beschreibt, in dem man nicht in der Lage ist, eine informierte, begründete Entscheidung zu treffen. Daher ist die richtige Antwort {'sol': 'd'}.",d
business_ethics/test/54,business_ethics,Business,"_______ und _______ sind beides Beispiele für _______ -basierte Theorien, die auf grundlegenden universellen Prinzipien von Recht und Unrecht beruhen.","Ethik der Pflicht, Ethik der Rechte und Gerechtigkeit, Prinzip","Utilitarismus, Egoismus, Prinzip","Pflichtethik, Utilitarismus, Konsequentialismus","Egoismus, Ethik der Rechte und Gerechtigkeit, Konsequentialismus",A,"['none', 'cultural', 'none', 'cultural']","['No', 'No', 'No', 'No']","['-', '-', '-', '-']","['Western Culture', 'Western Culture']",[],[],CS,True,"Um die richtige Antwort zu finden, analysiere ich die gegebenen Optionen Schritt für Schritt.

1. Zuerst identifiziere ich die Begriffe in den Optionen. Die Begriffe ""Ethik der Pflicht"" und ""Ethik der Rechte und Gerechtigkeit"" beziehen sich auf deontologische Theorien, die auf Prinzipien von Recht und Unrecht basieren. Der Utilitarismus hingegen ist eine konsequentialistische Theorie, die sich auf die Ergebnisse von Handlungen konzentriert.

2. Ich schaue mir die Optionen an:
   - a) Ethik der Pflicht, Ethik der Rechte und Gerechtigkeit, Prinzip: Diese Option passt, da beide genannten Ethiken auf universellen Prinzipien basieren.
   - b) Utilitarismus, Egoismus, Prinzip: Diese Option passt nicht, da der Utilitarismus und Egoismus unterschiedliche Ansätze sind.
   - c) Pflichtethik, Utilitarismus, Konsequentialismus: Diese Option passt nicht, da Pflichtethik und Utilitarismus unterschiedliche Ansätze sind.
   - d) Egoismus, Ethik der Rechte und Gerechtigkeit, Konsequentialismus: Diese Option passt nicht, da Egoismus nicht auf universellen Prinzipien von Recht und Unrecht basiert.

3. Nach dieser Analyse ist die einzige Option, die beide Ethiken korrekt beschreibt und auf universellen Prinzipien basiert, die Option a).

Daher ist die richtige Antwort {'sol': 'a'}.",a
business_ethics/test/57,business_ethics,Business,_________ wie die ________ in den Vereinigten Staaten ist ein Hauptfaktor für die Förderung ethischer Geschäftspraktiken.,"Gesetzgebung, Sarbanes-Oxley Act","Interne Unternehmensrichtlinien, Gesetz gegen unethische Geschäftspraktiken","Interne Unternehmensrichtlinien, Sarbanes-Oxley Act","Gesetzgebung, Gesetz gegen unlautere Geschäftspraktiken",A,"['regional', 'regional', 'regional', 'regional']","['No', 'No', 'No', 'No']","[{'end': 51, 'label': 'Geographic', 'score': None, 'start': 38}, {'end': 51, 'label': 'Geographic', 'score': None, 'start': 34}, {'end': 51, 'label': 'Geographic', 'score': None, 'start': 38}, {'end': 51, 'label': 'Geographic', 'score': None, 'start': 38}]","['Western Culture', 'Western Culture']",['North America'],"['United States of America (USA)', 'United States of America (USA)', 'United States of America (USA)', 'United States of America (USA)']",CS,True,"Um die richtige Antwort zu finden, analysiere ich die gegebenen Optionen Schritt für Schritt.

1. Zuerst betrachte ich den ersten Teil des Satzes: ""_________ wie die ________ in den Vereinigten Staaten ist ein Hauptfaktor für die Förderung ethischer Geschäftspraktiken."" Hier wird ein Vergleich angedeutet, der auf eine Art von Regelung oder Richtlinie hinweist, die in den USA existiert.

2. Nun schaue ich mir die Optionen an:
   - a) Gesetzgebung, Sarbanes-Oxley Act: Der Sarbanes-Oxley Act ist ein bedeutendes Gesetz in den USA, das ethische Geschäftspraktiken fördert.
   - b) Interne Unternehmensrichtlinien, Gesetz gegen unethische Geschäftspraktiken: Diese Option spricht von internen Richtlinien, die jedoch nicht direkt mit einem spezifischen Gesetz in den USA verglichen werden.
   - c) Interne Unternehmensrichtlinien, Sarbanes-Oxley Act: Diese Option vergleicht interne Richtlinien mit einem spezifischen Gesetz, was sinnvoll ist.
   - d) Gesetzgebung, Gesetz gegen unlautere Geschäftspraktiken: Diese Option spricht von Gesetzgebung, aber der Begriff ""Gesetz gegen unlautere Geschäftspraktiken"" ist nicht so spezifisch wie der Sarbanes-Oxley Act.

3. Der Sarbanes-Oxley Act ist ein spezifisches Beispiel für Gesetzgebung, die ethische Geschäftspraktiken fördert, und es macht Sinn, ihn mit einer allgemeinen Gesetzgebung zu vergleichen. Daher ist die beste Wahl die Option a), da sie sowohl eine spezifische Gesetzgebung als auch einen allgemeinen Vergleich bietet.

Daher ist die richtige Antwort {'sol': 'a'}.",a
