sample_id,subject,subject_category,question,option_a,option_b,option_c,option_d,answer,required_knowledge,time_sensitive,reference,culture,region,country,cultural_sensitivity_label,is_annotated,gpt4o-mini_rawtext,gpt4o-mini
astronomy/test/58,astronomy,STEM,When traveling north from the United States into Canada you’ll see the North Star (Polaris) getting _________.,Brighter,Dimmer,Higher in the sky,Lower in the sky,C,"['regional', 'regional', 'regional', 'regional']","['No', 'No', 'No', 'No']","[{'end': 55, 'label': 'Geographic', 'score': None, 'start': 5}, {'end': 43, 'label': 'Geographic', 'score': None, 'start': 30}, {'end': 55, 'label': 'Geographic', 'score': None, 'start': 5}, {'end': 43, 'label': 'Geographic', 'score': None, 'start': 30}]",[],"['North America', 'North America', 'North America', 'North America']","['United States of America (USA)', 'United States of America (USA)', 'United States of America (USA)', 'United States of America (USA)']",CS,True,"First,🙂I🙂need🙂to🙂consider🙂the🙂position🙂of🙂the🙂North🙂Star🙂(Polaris).🙂Polaris🙂is🙂located🙂almost🙂directly🙂above🙂the🙂North🙂Pole,🙂which🙂means🙂its🙂altitude🙂increases🙂as🙂you🙂move🙂northward.  
Next,🙂as🙂you🙂travel🙂",
astronomy/test/107,astronomy,STEM,What would weigh the most on the moon?,A kilogram of feathers,Five pounds of bricks as measured on Earth,Five kilograms of feathers,A kilogram of bricks,C,"['none', 'none', 'none', 'none']","['No', 'No', 'No', 'No']","['-', '-', '-', '-']",[],[],[],CA,True,"First,🙂I🙂need🙂to🙂understand🙂how🙂weight🙂is🙂affected🙂by🙂gravity.🙂On🙂the🙂moon,🙂the🙂gravity🙂is🙂about🙂1/6th🙂that🙂of🙂Earth's,🙂so🙂the🙂weight🙂of🙂objects🙂will🙂be🙂less,🙂but🙂their🙂mass🙂remains🙂the🙂same.

Next,🙂I🙂will🙂convert🙂the🙂weights🙂to🙂the🙂same🙂unit.🙂A🙂kilogram🙂of🙂feathers🙂weighs🙂1🙂kilogram,🙂five🙂pounds🙂of🙂bricks🙂is🙂approximately🙂2.27🙂kilograms,🙂five🙂kilograms🙂of🙂feathers🙂weighs🙂5🙂kilograms,🙂and🙂a🙂kilogram🙂of🙂bricks🙂weighs🙂1🙂kilogram.

Now,🙂I🙂compare🙂the🙂weights🙂on🙂the🙂moon:
- A🙂kilogram🙂of🙂feathers:🙂1🙂kg
- Five🙂pounds🙂of🙂bricks:🙂approximately🙂2.27🙂kg
- Five🙂kilograms🙂of🙂feathers:🙂5🙂kg
- A🙂kilogram🙂of🙂bricks:🙂1🙂kg

The🙂heaviest🙂weight🙂is🙂five🙂kilograms🙂of🙂feathers,🙂which🙂is🙂5🙂kilograms🙂regardless🙂of🙂the🙂moon’s🙂gravity.

Therefore,🙂the🙂correct🙂answer🙂is🙂{'sol':🙂'c'}.",c
business_ethics/test/10,business_ethics,Business," What, according to Schnackenberg and Tomlinson (2014), are the three criteria which can be used to assess the quality of corporate transparency?","Breadth, Clarity, Accuracy","Disclosure, Detail, Accuracy","Disclosure, Clarity, Accuracy","Disclosure, Clarity, Efficiency",C,"['none', 'none', 'none', 'none']","['No', 'No', 'No', 'No']","['-', '-', '-', '-']",[],[],[],CA,True,"First,🙂I🙂need🙂to🙂recall🙂the🙂criteria🙂mentioned🙂by🙂Schnackenberg🙂and🙂Tomlinson🙂(2014)🙂for🙂assessing🙂corporate🙂transparency.🙂The🙂criteria🙂are🙂",
business_ethics/test/14,business_ethics,Business,What are the three differing types of stakeholder theory according to Donaldson and Preston (1995)?,"Normative, Descriptive and Economic","Normative, Moral and Instrumental","Political, Descriptive and Instrumental","Normative, Descriptive and Instrumental",D,"['regional', 'cultural', 'cultural', 'none']","['Yes', 'No', 'No', 'No']","[{'end': 91, 'label': 'Geographic', 'score': None, 'start': 70}, {'end': 91, 'label': 'Cultural', 'score': None, 'start': 38}, '-', '-']","['Western Culture', 'Western Culture']",['North America'],['United States of America (USA)'],CS,True,"First,🙂I🙂need🙂to🙂recall🙂the🙂three🙂types🙂of🙂stakeholder🙂theory🙂as🙂identified🙂by🙂Donaldson🙂and🙂Preston.🙂They🙂classify🙂stakeholder🙂theory🙂into🙂three🙂distinct🙂categories. 

Next,🙂the🙂first🙂type🙂is🙂Normative,🙂which🙂focuses🙂on🙂the🙂ethical🙂obligations🙂of🙂the🙂firm🙂to🙂its🙂stakeholders.🙂The🙂second🙂type🙂is🙂Descriptive,🙂which🙂describes🙂how🙂stakeholders🙂actually🙂interact🙂with🙂the🙂firm.🙂The🙂third🙂type🙂is🙂Instrumental,🙂which🙂examines🙂the🙂relationship🙂between🙂stakeholder🙂management🙂and🙂the🙂achievement🙂of🙂organizational🙂goals.

Finally,🙂based🙂on🙂this🙂understanding,🙂the🙂correct🙂answer🙂is🙂{'sol':🙂'd'}.",d
business_ethics/test/25,business_ethics,Business,"_______ is the term used to describe the ongoing approval and acceptance of a company's activities by society, especially among local communities and civil societies.",Enlightened self interest,Social licence to operate,Community approval,Supply chain responsibility,B,"['regional', 'none', 'none', 'regional']","['No', 'No', 'No', 'Yes']","['-', '-', '-', '-']",[],['North America'],['United States of America (USA)'],CS,True,"First,🙂I🙂need🙂to🙂understand🙂the🙂concept🙂being🙂described.🙂The🙂term🙂refers🙂to🙂the🙂approval🙂and🙂acceptance🙂of🙂a🙂company's🙂activities🙂by🙂society,🙂which🙂is🙂often🙂associated🙂with🙂local🙂communities🙂and🙂civil🙂societies.

Next,🙂I🙂will🙂evaluate🙂the🙂options.🙂""Enlightened🙂self🙂interest""🙂refers🙂to🙂a🙂business's🙂recognition🙂that🙂its🙂long-term🙂success🙂depends🙂on🙂the🙂well-being🙂of🙂the🙂community.🙂""Community🙂approval""🙂is🙂a🙂general🙂term,🙂but🙂it🙂doesn't🙂specifically🙂capture🙂the🙂ongoing🙂nature🙂of🙂the🙂relationship.🙂""Supply🙂chain🙂responsibility""🙂relates🙂to🙂ethical🙂practices🙂in🙂the🙂supply🙂chain,🙂not🙂directly🙂to🙂community🙂acceptance.

Finally,🙂the🙂term🙂that🙂best🙂fits🙂the🙂description🙂is🙂""Social🙂licence🙂to🙂operate,""🙂which🙂specifically🙂refers🙂to🙂the🙂ongoing🙂approval🙂and🙂acceptance🙂by🙂society. 

Therefore,🙂the🙂correct🙂answer🙂is🙂{'sol':🙂'b'}.",b
business_ethics/test/27,business_ethics,Business," _________, such as _______ and _______ are processes by which organisations implement environmental goals, policies and responsibilities and ensure regular auditing and reporting, which go beyond legal compliance.","Environmental management systems, SA8000, EMAS","Social accountability standards, ISO14001, SA8000","Environmental management systems, ISO14001, EMAS","Social accountability standards, EMAS, SA8000",C,"['regional', 'none', 'none', 'regional']","['No', 'No', 'No', 'No']","['-', '-', '-', '-', '-']",['Western Culture'],[],[],CS,True,"First,🙂I🙂need🙂to🙂identify🙂the🙂correct🙂terms🙂related🙂to🙂environmental🙂goals🙂and🙂policies.🙂Environmental🙂management🙂systems🙂are🙂specifically🙂designed🙂to🙂help🙂organizations🙂manage🙂their🙂environmental🙂responsibilities. 

Next,🙂ISO14001🙂is🙂a🙂standard🙂that🙂specifies🙂the🙂requirements🙂for🙂an🙂effective🙂environmental🙂management🙂system,🙂and🙂EMAS🙂(Eco-Management🙂and🙂Audit🙂Scheme)🙂is🙂a🙂voluntary🙂EU🙂initiative🙂that🙂aims🙂to🙂improve🙂companies'🙂environmental🙂performance.

Finally,🙂I🙂can🙂see🙂that🙂the🙂correct🙂combination🙂of🙂terms🙂that🙂fits🙂the🙂description🙂is🙂Environmental🙂management🙂systems,🙂ISO14001,🙂and🙂EMAS. 

Therefore,🙂the🙂correct🙂answer🙂is🙂{'sol':🙂'c'}.",c
business_ethics/test/44,business_ethics,Business,"________ is the use of language of to mask or expose the ethical nature of decisions, actions and behaviours.",Ethical splicing,Moral framing,Ethical window dressing,Moral splicing,B,"['none', 'none', 'cultural', 'cultural']","['No', 'No', 'No', 'No']","['-', '-', {'end': 108, 'label': 'Cultural', 'score': None, 'start': 53}, {'end': 71, 'label': 'Cultural', 'score': None, 'start': 57}]",['Western Culture'],[],[],CS,True,"First,🙂I🙂need🙂to🙂understand🙂the🙂concept🙂described🙂in🙂the🙂question.🙂It🙂talks🙂about🙂using🙂language🙂to🙂either🙂mask🙂or🙂expose🙂the🙂ethical🙂nature🙂of🙂decisions,🙂actions,🙂and🙂behaviours.

Next,🙂I🙂will🙂analyze🙂the🙂options.🙂""Ethical🙂splicing""🙂and🙂""Moral🙂splicing""🙂do🙂not🙂seem🙂to🙂fit🙂the🙂description🙂as🙂they🙂do🙂not🙂specifically🙂mention🙂the🙂use🙂of🙂language.🙂""Ethical🙂window🙂dressing""🙂implies🙂a🙂superficial🙂presentation,🙂but🙂doesn't🙂focus🙂on🙂the🙂language🙂aspect.

Finally,🙂the🙂term🙂""Moral🙂framing""🙂suggests🙂the🙂use🙂of🙂language🙂to🙂shape🙂how🙂ethical🙂issues🙂are🙂perceived,🙂which🙂aligns🙂with🙂the🙂idea🙂of🙂masking🙂or🙂exposing🙂ethical🙂nature. 

Therefore,🙂the🙂correct🙂answer🙂is🙂{'sol':🙂'b'}.",b
business_ethics/test/52,business_ethics,Business,"The state of being unable to make an informed, reasoned decision about a product purchase is known as?",Consumer inclusion,Consumer competence,Consumer exclusion,Consumer vulnerability,D,"['none', 'none', 'none', 'none']","['No', 'No', 'No', 'No']","['-', '-', '-', '-']",[],[],[],CA,True,"First,🙂I🙂need",
business_ethics/test/54,business_ethics,Business,_______ and _______ are both examples of _______ -based theories which are based on basic universal principles of right and wrong.,"Ethics of duty, Ethics of rights and justice, Principle","Utilitarianism, Egoism, Principle","Ethics of duty, Utilitarianism, Consequentialist","Egoism, Ethics of rights and justice, Consequentialist",A,"['none', 'cultural', 'none', 'cultural']","['No', 'No', 'No', 'No']","['-', '-', '-', '-']","['Western Culture', 'Western Culture']",[],[],CS,True,"First,🙂I🙂need🙂to🙂identify🙂the🙂theories🙂mentioned🙂in🙂the🙂options.🙂The🙂terms🙂""Ethics🙂of🙂duty,""🙂""Ethics🙂of🙂rights🙂and🙂justice,""🙂and🙂""Utilitarianism""🙂are🙂all🙂ethical🙂theories. 
Next,🙂I🙂recognize🙂that🙂""Ethics🙂of🙂duty""🙂and🙂""Ethics🙂of🙂rights🙂and🙂justice""🙂are🙂deontological🙂theories,🙂which🙂focus🙂on🙂universal🙂principles🙂of🙂right🙂and🙂wrong. 
Finally,🙂I🙂compare🙂the🙂options🙂to🙂find🙂the🙂correct🙂pairing.🙂The🙂first🙂option🙂matches🙂the🙂criteria🙂as🙂it🙂includes🙂both🙂""Ethics🙂of🙂duty""🙂and🙂""Ethics🙂of🙂rights🙂and🙂justice""🙂as🙂examples🙂of🙂principle-based🙂theories. 
Therefore,🙂the🙂correct🙂answer🙂is🙂{'sol':🙂'a'}.",a
business_ethics/test/57,business_ethics,Business,_________ such as the ________ in the United States is a key factor in driving ethical business practices.,"Legislation, Sarbanes-Oxley Act","Internal company policy, Unethical corporate practices act","Internal company policy, Sarbanes-Oxley Act","Legislation, Unethical corporate practices act",A,"['regional', 'regional', 'regional', 'regional']","['No', 'No', 'No', 'No']","[{'end': 51, 'label': 'Geographic', 'score': None, 'start': 38}, {'end': 51, 'label': 'Geographic', 'score': None, 'start': 34}, {'end': 51, 'label': 'Geographic', 'score': None, 'start': 38}, {'end': 51, 'label': 'Geographic', 'score': None, 'start': 38}]","['Western Culture', 'Western Culture']",['North America'],"['United States of America (USA)', 'United States of America (USA)', 'United States of America (USA)', 'United States of America (USA)']",CS,True,"First,🙂I🙂need🙂to🙂identify🙂the🙂context🙂of🙂the🙂sentence.🙂It🙂talks🙂about🙂a🙂key🙂factor🙂in🙂driving🙂ethical🙂business🙂practices,🙂which🙂is🙂often🙂related🙂to🙂laws🙂or🙂legislation.

Next,🙂I🙂consider🙂the🙂options.🙂The🙂Sarbanes-Oxley🙂Act🙂is🙂a🙂legislation🙂in🙂the🙂United🙂States🙂that🙂was🙂specifically🙂designed🙂to🙂enhance🙂corporate🙂governance🙂and🙂accountability,🙂making🙂it🙂a🙂strong🙂candidate🙂for🙂the🙂first🙂blank.

Finally,🙂I🙂evaluate🙂the🙂options: 
- Option a) Legislation, Sarbanes-Oxley Act makes sense as it connects legislation with a specific act that promotes ethical practices.
- Option c) Internal company policy, Sarbanes-Oxley Act is less likely because the first part should refer to legislation.
- Options b) and d) do not fit well with the context.

Therefore,🙂the🙂correct🙂answer🙂is🙂{'sol':🙂'a'}.",a
