sample_id,subject,subject_category,question,option_a,option_b,option_c,option_d,answer,required_knowledge,time_sensitive,reference,culture,region,country,cultural_sensitivity_label,is_annotated,gpt4o-mini_rawtext,gpt4o-mini
astronomy/test/58,astronomy,STEM,عند السفر شمالًا من الولايات المتحدة إلى كندا، سترى نجم الشمال (بولاريس) _________.,أكثر سطوعًا,باهت,أعلى في السماء,أكثر انخفاضًا في السماء,C,"['regional', 'regional', 'regional', 'regional']","['No', 'No', 'No', 'No']","[{'end': 55, 'label': 'Geographic', 'score': None, 'start': 5}, {'end': 43, 'label': 'Geographic', 'score': None, 'start': 30}, {'end': 55, 'label': 'Geographic', 'score': None, 'start': 5}, {'end': 43, 'label': 'Geographic', 'score': None, 'start': 30}]",[],"['North America', 'North America', 'North America', 'North America']","['United States of America (USA)', 'United States of America (USA)', 'United States of America (USA)', 'United States of America (USA)']",CS,True,"أولاً، يجب أن نفهم موقع نجم الشمال (بولاريس) بالنسبة لموقعنا. نجم الشمال يقع تقريبًا فوق القطب الشمالي، مما يعني أنه كلما تحركنا شمالًا، سيظهر النجم أعلى في السماء.

ثانيًا، عند السفر من الولايات المتحدة إلى كندا، فإننا نتحرك نحو الشمال، مما يعني أن زاوية رؤية نجم الشمال ستزداد، وبالتالي سيبدو أعلى في السماء.

ثالثًا، بناءً على هذه المعلومات، فإن الخيار الصحيح هو أن نجم الشمال سيكون أعلى في السماء عند السفر شمالًا.

لذا، الإجابة الصحيحة هي {'sol': 'C'}.",c
astronomy/test/107,astronomy,STEM,ما الذي سيكون وزنه أكبر على القمر؟,كيلوغرام من الريش,خمسة أرطال من الطوب كما يقاس على الأرض,خمسة كيلوغرامات من الريش,كيلوغرام من الطوب,C,"['none', 'none', 'none', 'none']","['No', 'No', 'No', 'No']","['-', '-', '-', '-']",[],[],[],CA,True,"أولاً، يجب أن نفهم أن الوزن هو القوة الناتجة عن تأثير الجاذبية على الكتلة. على القمر، الجاذبية أقل من الجاذبية على الأرض، مما يعني أن الأوزان ستكون أقل.

ثانيًا، لنحسب الأوزان المعطاة في الخيارات. 
- كيلوغرام من الريش يزن 1 كيلوغرام على الأرض، وبالتالي سيزن أقل على القمر.
- خمسة أرطال من الطوب تعادل حوالي 2.27 كيلوغرام (لأن 1 رطل = 0.453592 كيلوغرام)، وبالتالي سيزن أقل على القمر.
- خمسة كيلوغرامات من الريش تزن 5 كيلوغرامات على الأرض، وبالتالي ستزن أقل على القمر.
- كيلوغرام من الطوب يزن 1 كيلوغرام على الأرض، وبالتالي سيزن أقل على القمر.

ثالثًا، عند مقارنة الأوزان، نجد أن الخيار C (خمسة كيلوغرامات من الريش) هو الأكثر وزنًا على الأرض، وبالتالي سيكون له الوزن الأكبر على القمر أيضًا، على الرغم من أنه سيكون أقل من 5 كيلوغرامات.

لذا، الإجابة الصحيحة هي {'sol': 'C'}.",c
business_ethics/test/10,business_ethics,Business, ما هي المعايير الثلاثة التي يمكن استخدامها لتقييم جودة شفافية الشركات، وفقًا لشناكينبرج وتوملينسون (2014)؟,اتساع، وضوح، دقة,الإفصاح والتفاصيل والدقة,الإفصاح، الوضوح، الدقة,الإفصاح والوضوح والكفاءة,C,"['none', 'none', 'none', 'none']","['No', 'No', 'No', 'No']","['-', '-', '-', '-']",[],[],[],CA,True,"أولاً، سأبحث عن المعايير الثلاثة التي تم ذكرها من قبل شناكينبرج وتوملينسون في عام 2014 لتقييم جودة شفافية الشركات. 

ثانيًا، من المعروف أن المعايير المتعلقة بالشفافية تشمل عادةً عناصر مثل الإفصاح، الوضوح، والدقة. 

ثالثًا، بعد مراجعة الخيارات المتاحة، يبدو أن الخيار الذي يتضمن هذه العناصر هو الخيار C) الإفصاح، الوضوح، الدقة.

لذا، فإن الإجابة الصحيحة هي {'sol': 'C'}.",c
business_ethics/test/14,business_ethics,Business,ما الأنواع الثلاثة المُختلفة لنظرية أصحاب المصلحة المعنيين وفقًا لدونالدسون وبريستون (1995)؟,المعياري، الوصفي، الاقتصادي,المعياري، الأخلاقي، الفعال,السياسي، الوصفي، الفعال,المعياري، الوصفي، الفعال,D,"['regional', 'cultural', 'cultural', 'none']","['Yes', 'No', 'No', 'No']","[{'end': 91, 'label': 'Geographic', 'score': None, 'start': 70}, {'end': 91, 'label': 'Cultural', 'score': None, 'start': 38}, '-', '-']","['Western Culture', 'Western Culture']",['North America'],['United States of America (USA)'],CS,True,"أولاً، سأقوم بمراجعة الأنواع الثلاثة لنظرية أصحاب المصلحة المعنيين وفقًا لدونالدسون وبريستون (1995). 

1. النوع الأول هو ""المعياري""، والذي يتعلق بكيفية وجوب تصرف الشركات تجاه أصحاب المصلحة.
2. النوع الثاني هو ""الوصفي""، الذي يصف كيف تتصرف الشركات بالفعل تجاه أصحاب المصلحة.
3. النوع الثالث هو ""الفعال""، الذي يركز على كيفية تأثير إدارة أصحاب المصلحة على الأداء العام للشركة.

الآن، بعد مراجعة الخيارات المتاحة، أرى أن الخيار الذي يتضمن الأنواع الثلاثة هو:

A) المعياري، الوصفي، الاقتصادي
B) المعياري، الأخلاقي، الفعال
C) السياسي، الوصفي، الفعال
D) المعياري، الوصفي، الفعال

الخيار الصحيح هو D) المعياري، الوصفي، الفعال.

لذا، الإجابة الصحيحة هي {'sol': 'D'}.",d
business_ethics/test/25,business_ethics,Business,_______ هو المصطلح المُستخدم لوصف الموافقة والقبول المستمرين لأنشطة الشركة من قِبَل المجتمع، خاصةً بين المجتمعات المحلية والمجتمعات المدنية.,المصلحة الشخصية المستنيرة,الترخيص الاجتماعي للعمل,موافقة المجتمع,مسؤولية سلسلة التوريد,B,"['regional', 'none', 'none', 'regional']","['No', 'No', 'No', 'Yes']","['-', '-', '-', '-']",[],['North America'],['United States of America (USA)'],CS,True,"أولاً، يجب أن نفهم المصطلحات المعطاة في الخيارات. الخيار A ""المصلحة الشخصية المستنيرة"" يشير إلى الفهم الواعي للمصالح الفردية. الخيار C ""موافقة المجتمع"" هو مصطلح عام ولا يحدد نوع الموافقة. الخيار D ""مسؤولية سلسلة التوريد"" يتعلق بإدارة سلسلة التوريد وليس بالموافقة المجتمعية.

ثانياً، الخيار B ""الترخيص الاجتماعي للعمل"" هو مصطلح يُستخدم بشكل خاص لوصف الموافقة المستمرة من المجتمع على أنشطة الشركة، مما يجعله الأكثر دقة في هذا السياق.

لذا، الإجابة الصحيحة هي {'sol': 'B'}.",b
business_ethics/test/27,business_ethics,Business,_________، مثل _______ و_______ هي عمليات تستخدمها المؤسسات لتنفيذ الأهداف والسياسات والمسؤوليات البيئية وضمان التدقيق والإبلاغ المنتظمين، وهو ما يتجاوز الامتثال القانوني.,أنظمة الإدارة البيئية، SA8000، خطة الإدارة البيئية والتدقيق,معايير المساءلة الاجتماعية، ISO14001، SA8000,أنظمة الإدارة البيئية، ISO14001، خطة الإدارة البيئية والتدقيق,معايير المساءلة الاجتماعية، خطة الإدارة البيئية والتدقيق، SA8000,C,"['regional', 'none', 'none', 'regional']","['No', 'No', 'No', 'No']","['-', '-', '-', '-', '-']",['Western Culture'],[],[],CS,True,"أولاً، يجب أن نفهم ما هي العمليات التي تستخدمها المؤسسات لتحقيق الأهداف البيئية. من المعروف أن أنظمة الإدارة البيئية (مثل ISO14001) هي جزء أساسي من هذا.

ثانيًا، نحتاج إلى تحديد الخيارات المتاحة. الخيار (C) يشير إلى أنظمة الإدارة البيئية وISO14001، وهو معروف بأنه معيار معتمد في هذا المجال.

ثالثًا، يجب أن نبحث عن الخيار الذي يتضمن أيضًا ""خطة الإدارة البيئية والتدقيق""، حيث أن هذه العناصر ضرورية لضمان التدقيق والإبلاغ المنتظمين.

لذا، الخيار (C) هو الأنسب لأنه يتضمن أنظمة الإدارة البيئية وISO14001 وخطة الإدارة البيئية والتدقيق.

وبالتالي فإن الإجابة الصحيحة هي {'sol': 'C'}.",c
business_ethics/test/44,business_ethics,Business,________ هو استخدام لغة لإخفاء الطبيعة الأخلاقية للقرارات والإجراءات والسلوكيات أو لكشفها.,الربط الأخلاقي,التأطير الأخلاقي,تحريف الحقائق الأخلاقية,الربط الأخلاقي,B,"['none', 'none', 'cultural', 'cultural']","['No', 'No', 'No', 'No']","['-', '-', {'end': 108, 'label': 'Cultural', 'score': None, 'start': 53}, {'end': 71, 'label': 'Cultural', 'score': None, 'start': 57}]",['Western Culture'],[],[],CS,True,"أولاً، يجب أن نفهم المصطلحات المعطاة في الخيارات. الربط الأخلاقي يشير إلى كيفية ربط القيم الأخلاقية بالقرارات، بينما التأطير الأخلاقي يتعلق بكيفية تقديم المعلومات بطريقة تؤثر على الفهم الأخلاقي. تحريف الحقائق الأخلاقية يعني تغيير الحقائق لتناسب وجهة نظر معينة.

ثانياً، السؤال يتحدث عن استخدام لغة لإخفاء أو كشف الطبيعة الأخلاقية. التأطير الأخلاقي هو الأكثر ملاءمة هنا لأنه يتعلق بكيفية تقديم المعلومات بطريقة تؤثر على كيفية فهم الناس للأخلاق.

ثالثاً، بالنظر إلى الخيارات، فإن الخيار B) التأطير الأخلاقي هو الأنسب لأنه يتضمن استخدام اللغة لتأطير القرارات والسلوكيات بطريقة تؤثر على إدراكها الأخلاقي.

لذا، فإن الإجابة الصحيحة هي {'sol': 'B'}.",b
business_ethics/test/52,business_ethics,Business,تُعرف حالة عدم القدرة على اتخاذ قرار مستنير ومعلل بشأن شراء المنتج باسم؟,إدماج المستهلك,كفاءة المستهلك,استبعاد المستهلك,ضعف المستهلك,D,"['none', 'none', 'none', 'none']","['No', 'No', 'No', 'No']","['-', '-', '-', '-']",[],[],[],CA,True,"أولاً، يجب أن نفهم المصطلحات المعطاة في الخيارات. 

1. إدماج المستهلك يشير إلى عملية دمج المستهلك في السوق أو في اتخاذ القرارات.
2. كفاءة المستهلك تعني أن المستهلك قادر على اتخاذ قرارات مستنيرة وفعالة.
3. استبعاد المستهلك يعني عدم قدرة المستهلك على الوصول إلى السوق أو المنتجات.
4. ضعف المستهلك يشير إلى حالة عدم القدرة على اتخاذ قرار مستنير ومعلل.

بناءً على ذلك، فإن الحالة التي تشير إلى عدم القدرة على اتخاذ قرار مستنير ومعلل بشأن شراء المنتج هي ""ضعف المستهلك"".

لذا، الإجابة الصحيحة هي {'sol': 'D'}.",d
business_ethics/test/54,business_ethics,Business,_______ و_______ مثالان على النظريات القائمة على _______ والتي تستند إلى المبادئ العالمية الأساسية القائمة على الصواب والخطأ.,أخلاقيات الواجب، أخلاقيات الحقوق والعدالة، المبدأ,النفعية، الأنانية، المبدأ,أخلاقيات الواجب، النفعية، التبعية,الأنانية، أخلاقيات الحقوق والعدالة، التبعية,A,"['none', 'cultural', 'none', 'cultural']","['No', 'No', 'No', 'No']","['-', '-', '-', '-']","['Western Culture', 'Western Culture']",[],[],CS,True,"أولاً، يجب أن نحدد النظريات المذكورة في الخيارات. أخلاقيات الواجب وأخلاقيات الحقوق والعدالة هما نظريتان تركزان على المبادئ العالمية الأساسية. 

ثانيًا، النفعية تركز على النتائج وتقييم الأفعال بناءً على العواقب، بينما الأنانية تركز على المصلحة الشخصية. 

ثالثًا، التبعية ليست نظرية قائمة على المبادئ العالمية، بل هي مفهوم يتعلق بالاعتماد على الآخرين.

لذا، الخيار الذي يتضمن أخلاقيات الواجب وأخلاقيات الحقوق والعدالة كمثالين على النظريات القائمة على المبادئ العالمية الأساسية هو الخيار A.

وبالتالي فإن الإجابة الصحيحة هي {'sol': 'A'}.",a
business_ethics/test/57,business_ethics,Business,_________ مثل _________ في الولايات المتحدة عامل رئيسي لتوجيه الممارسات التجارية الأخلاقية.,التشريع، قانون ساربانيس-أوكسلي,السياسة الداخلية للشركة، قانون الممارسات غير الأخلاقية للشركات,السياسة الداخلية للشركة، قانون ساربانيس-أوكسلي,التشريع، قانون الممارسات غير الأخلاقية للشركات,A,"['regional', 'regional', 'regional', 'regional']","['No', 'No', 'No', 'No']","[{'end': 51, 'label': 'Geographic', 'score': None, 'start': 38}, {'end': 51, 'label': 'Geographic', 'score': None, 'start': 34}, {'end': 51, 'label': 'Geographic', 'score': None, 'start': 38}, {'end': 51, 'label': 'Geographic', 'score': None, 'start': 38}]","['Western Culture', 'Western Culture']",['North America'],"['United States of America (USA)', 'United States of America (USA)', 'United States of America (USA)', 'United States of America (USA)']",CS,True,"أولاً، يجب أن نفهم العلاقة بين الخيارات المقدمة. الخيار A يتحدث عن التشريع وقانون ساربانيس-أوكسلي، وهو قانون يهدف إلى تعزيز الشفافية والممارسات الأخلاقية في الشركات. الخيار B يتحدث عن السياسة الداخلية للشركة وقانون الممارسات غير الأخلاقية، وهو ليس له علاقة مباشرة بالممارسات الأخلاقية. الخيار C يتحدث عن السياسة الداخلية للشركة وقانون ساربانيس-أوكسلي، وهو خيار منطقي لأنه يربط بين السياسات الداخلية والتشريعات. الخيار D يتحدث عن التشريع وقانون الممارسات غير الأخلاقية، وهو أيضًا ليس له علاقة مباشرة بالممارسات الأخلاقية.

ثانياً، من بين الخيارات، الخيار C هو الأكثر دقة لأنه يربط بين السياسة الداخلية للشركة والتشريعات التي تعزز الممارسات الأخلاقية.

ثالثاً، بناءً على التحليل السابق، فإن الخيار الصحيح هو الخيار C.

وبالتالي فإن الإجابة الصحيحة هي {'sol': 'C'}.",c
