sample_id,subject,subject_category,question,option_a,option_b,option_c,option_d,answer,required_knowledge,time_sensitive,reference,culture,region,country,cultural_sensitivity_label,is_annotated,gpt4o-mini_rawtext,gpt4o-mini
astronomy/test/58,astronomy,STEM,从美国向北进入加拿大时，您会看到北星（北极星）越来越_________。,亮,暗,在天空中更高,在天空中更低,C,"['regional', 'regional', 'regional', 'regional']","['No', 'No', 'No', 'No']","[{'end': 55, 'label': 'Geographic', 'score': None, 'start': 5}, {'end': 43, 'label': 'Geographic', 'score': None, 'start': 30}, {'end': 55, 'label': 'Geographic', 'score': None, 'start': 5}, {'end': 43, 'label': 'Geographic', 'score': None, 'start': 30}]",[],"['North America', 'North America', 'North America', 'North America']","['United States of America (USA)', 'United States of America (USA)', 'United States of America (USA)', 'United States of America (USA)']",CS,True,"首先，我需要理解北极星的位置和它在北半球的可见性。北极星位于北极附近，几乎直接位于地球的北极上方。

接下来，考虑从美国向北进入加拿大的情况。随着纬度的增加，北极星在天空中的位置会发生变化。

最后，随着向北移动，北极星会在天空中变得更高，因为我们离赤道越来越远，接近北极。因此，正确的答案是北极星在天空中会更高。

因此，正确答案是{'sol': 'c'}。",c
astronomy/test/107,astronomy,STEM,在月球上，最重的是什么？,一千克羽毛,在地球上测量重五磅的砖,五千克羽毛,一千克砖,C,"['none', 'none', 'none', 'none']","['No', 'No', 'No', 'No']","['-', '-', '-', '-']",[],[],[],CA,True,"首先，我需要理解在月球上物体的重量是如何计算的。月球的重力约为地球的六分之一，因此在月球上，物体的重量会比在地球上轻得多。

接下来，我需要计算每个选项在月球上的重量：
- 一千克羽毛在月球上的重量为 1 kg * (1/6) = 0.167 kg。
- 在地球上测量重五磅的砖，五磅约为 2.27 kg，因此在月球上的重量为 2.27 kg * (1/6) ≈ 0.378 kg。
- 五千克羽毛在月球上的重量为 5 kg * (1/6) ≈ 0.833 kg。
- 一千克砖在月球上的重量为 1 kg * (1/6) = 0.167 kg。

最后，我比较这些重量，发现五千克羽毛在月球上的重量最大，约为 0.833 kg。

因此，正确答案是{'sol': 'c'}。",c
business_ethics/test/10,business_ethics,Business,根据 Schnackenberg 和 Tomlinson（2014 年）的观点，可以用来评估企业透明度质量的三个标准是什么？,广度、清晰度、准确性,披露、详情、准确性,披露、清晰度、准确性,披露、清晰度、效率,C,"['none', 'none', 'none', 'none']","['No', 'No', 'No', 'No']","['-', '-', '-', '-']",[],[],[],CA,True,"首先，我需要回顾 Schnackenberg 和 Tomlinson（2014 年）关于企业透明度质量的标准。根据他们的研究，透明度的质量通常涉及信息的可获取性和理解性。

接下来，我将分析选项：
a) 广度、清晰度、准确性 - 这个选项提到的“广度”可能与透明度的评估不太相关。
b) 披露、详情、准确性 - “详情”虽然重要，但不一定是评估透明度的标准。
c) 披露、清晰度、准确性 - 这个选项包含了信息的披露、易于理解和准确性，符合透明度的评估标准。
d) 披露、清晰度、效率 - “效率”在透明度评估中并不是一个常见的标准。

最后，经过分析，最符合 Schnackenberg 和 Tomlinson（2014 年）观点的标准是选项 c) 披露、清晰度、准确性。

因此，正确答案是{'sol': 'c'}。",c
business_ethics/test/14,business_ethics,Business,Donaldson 和 Preston（1995 年）认为的利益相关者理论的三种不同类型是什么？,规范性、描述性和经济,规范性、道德和工具性,政治、描述性和工具性,规范性、描述性和工具性,D,"['regional', 'cultural', 'cultural', 'none']","['Yes', 'No', 'No', 'No']","[{'end': 91, 'label': 'Geographic', 'score': None, 'start': 70}, {'end': 91, 'label': 'Cultural', 'score': None, 'start': 38}, '-', '-']","['Western Culture', 'Western Culture']",['North America'],['United States of America (USA)'],CS,True,"首先，我需要回顾利益相关者理论的基本概念。Donaldson 和 Preston（1995 年）提出了利益相关者理论的三种不同类型，分别是规范性、描述性和工具性。

接下来，我将分析选项：
a) 规范性、描述性和经济 - 经济并不是他们提出的类型。
b) 规范性、道德和工具性 - 道德不是他们提出的类型。
c) 政治、描述性和工具性 - 政治不是他们提出的类型。
d) 规范性、描述性和工具性 - 这是正确的组合。

最后，确认选项 d) 是正确的，因此答案是 {'sol': 'd'}。",d
business_ethics/test/25,business_ethics,Business,_______一词是指社会（特别是当地社区和民间团体）对公司活动的持续认可和接受。,理性的利己主义,社会许可经营,社区许可,供应链责任,B,"['regional', 'none', 'none', 'regional']","['No', 'No', 'No', 'Yes']","['-', '-', '-', '-']",[],['North America'],['United States of America (USA)'],CS,True,"首先，我需要理解每个选项的含义，以确定哪个选项最符合“社会对公司活动的持续认可和接受”的定义。

1. 理性的利己主义：这个概念通常指的是个体或组织在追求自身利益时，考虑到他人的利益，但并不直接与社会认可相关。
2. 社会许可经营：这个术语通常指的是公司在其运营中获得社区和社会的认可和支持，符合题目中的描述。
3. 社区许可：这个术语可能与社会许可经营相似，但通常更侧重于特定社区的认可，而不是更广泛的社会层面。
4. 供应链责任：这个概念涉及公司在其供应链中对社会和环境的责任，虽然与社会认可有关，但不直接指代持续的认可和接受。

经过分析，最符合题目描述的选项是“社会许可经营”，因为它直接涉及到社会对公司活动的认可和接受。

因此，正确答案是{'sol': 'b'}。",b
business_ethics/test/27,business_ethics,Business,_________（例如_______和_______）是组织实现环境目标、实施环境政策和履行环境责任，并确保定期审计和报告的流程，这些流程超出了法律合规的范围。,环境管理体系，SA8000，EMAS,社会责任标准，ISO14001，EMAS,环境管理体系，ISO14001，EMAS,社会责任标准，EMAS，SA8000,C,"['regional', 'none', 'none', 'regional']","['No', 'No', 'No', 'No']","['-', '-', '-', '-', '-']",['Western Culture'],[],[],CS,True,"首先，我需要理解题目中提到的内容，寻找与环境管理相关的标准和体系。题目提到的流程是为了实现环境目标、实施环境政策和履行环境责任。

接下来，我需要分析选项中的内容：
- 选项 a) 提到的 SA8000 是社会责任标准，而 EMAS 是环境管理体系的一种。
- 选项 b) 提到的 ISO14001 是环境管理体系的国际标准，EMAS 也是环境管理体系。
- 选项 c) 同样提到 ISO14001 和 EMAS，且明确提到环境管理体系。
- 选项 d) 提到的 SA8000 是社会责任标准，EMAS 是环境管理体系。

最后，我需要选择一个选项，其中包含环境管理体系和相关的环境标准。选项 c) 提到的环境管理体系、ISO14001 和 EMAS 都与环境管理相关，因此是最合适的选择。

因此，正确答案是{'sol': 'c'}。",c
business_ethics/test/44,business_ethics,Business,________是使用语言来掩盖或揭露决策、行动和行为的伦理本性。,伦理拼接,道德框架,伦理粉饰,道德拼接,B,"['none', 'none', 'cultural', 'cultural']","['No', 'No', 'No', 'No']","['-', '-', {'end': 108, 'label': 'Cultural', 'score': None, 'start': 53}, {'end': 71, 'label': 'Cultural', 'score': None, 'start': 57}]",['Western Culture'],[],[],CS,True,"首先，我需要理解每个选项的含义。  
a) 伦理拼接：可能指将不同的伦理观念拼接在一起，但不太符合题意。  
b) 道德框架：通常指用于评估道德问题的结构，但不直接与掩盖或揭露相关。  
c) 伦理粉饰：这个词通常用来描述用语言或其他方式掩盖不道德行为的情况，符合题意。  
d) 道德拼接：类似于伦理拼接，可能指将不同的道德观念结合，但不符合题意。  

经过分析，最符合题意的选项是 c) 伦理粉饰。  
因此，正确答案是{'sol': 'c'}。",c
business_ethics/test/52,business_ethics,Business,无法对产品购买做出明智、合理决策的状态被称为什么？,消费者包容,消费能力,消费者排斥,消费者脆弱性,D,"['none', 'none', 'none', 'none']","['No', 'No', 'No', 'No']","['-', '-', '-', '-']",[],[],[],CA,True,"首先，我需要理解每个选项的含义。  
a) 消费者包容：通常指消费者能够接受和理解多种选择。  
b) 消费能力：指消费者的经济能力去购买产品。  
c) 消费者排斥：指消费者因某种原因拒绝某些产品或服务。  
d) 消费者脆弱性：指消费者在信息不对称或缺乏知识的情况下，无法做出明智的购买决策。  

接下来，我需要确定哪个选项最符合“无法对产品购买做出明智、合理决策的状态”。  
在这个情况下，消费者脆弱性最能描述这种状态，因为它强调了消费者在缺乏信息或能力时的脆弱性。  

最后，我确认这个选项是最合适的。  
因此，正确答案是{'sol': 'd'}。",d
business_ethics/test/54,business_ethics,Business,_______和_______都是以_______为基础的理论示例，它们基于是非的基本普遍原则。,责任伦理，权力与正义伦理，原则,功利主义，利己主义，原则,责任伦理，功利主义，结果主义,利己主义，权力与正义伦理，结果主义,A,"['none', 'cultural', 'none', 'cultural']","['No', 'No', 'No', 'No']","['-', '-', '-', '-']","['Western Culture', 'Western Culture']",[],[],CS,True,"首先，我需要分析每个选项中提到的伦理理论及其基础。责任伦理强调个体的责任和义务，功利主义关注结果的最大化，利己主义则强调个人利益，权力与正义伦理则关注权力的分配和正义的实现。

接下来，我需要确定哪些理论是以“是非的基本普遍原则”为基础的。责任伦理和权力与正义伦理都涉及到道德责任和正义的原则，而功利主义和利己主义则更侧重于结果和个人利益。

最后，我将比较选项，寻找符合题意的组合。选项 a) 提到责任伦理和权力与正义伦理，符合是非原则的基础；选项 b) 和 d) 主要集中在结果和个人利益上，不符合题意；选项 c) 结合了责任伦理和功利主义，但功利主义并不完全基于是非原则。

因此，正确答案是{'sol': 'a'}。",a
business_ethics/test/57,business_ethics,Business,_________（例如美国的________）是推动道德商业行为的关键因素。,立法，《萨班斯-奥克斯利法案》,公司内部政策，《不道德企业行为法》,公司内部政策，《萨班斯-奥克斯利法案》,立法，《不道德企业行为法》,A,"['regional', 'regional', 'regional', 'regional']","['No', 'No', 'No', 'No']","[{'end': 51, 'label': 'Geographic', 'score': None, 'start': 38}, {'end': 51, 'label': 'Geographic', 'score': None, 'start': 34}, {'end': 51, 'label': 'Geographic', 'score': None, 'start': 38}, {'end': 51, 'label': 'Geographic', 'score': None, 'start': 38}]","['Western Culture', 'Western Culture']",['North America'],"['United States of America (USA)', 'United States of America (USA)', 'United States of America (USA)', 'United States of America (USA)']",CS,True,"首先，我需要理解题目中提到的“推动道德商业行为的关键因素”是什么。根据选项，可能涉及到立法或公司内部政策。

接下来，我需要分析每个选项：
a) 立法，《萨班斯-奥克斯利法案》：这是美国的一项立法，旨在提高公司财务报告的透明度和准确性，确实与道德商业行为相关。
b) 公司内部政策，《不道德企业行为法》：这个选项似乎不太合理，因为“不道德企业行为法”并不是一个广为人知的法律。
c) 公司内部政策，《萨班斯-奥克斯利法案》：这项法案是立法，而不是公司内部政策，因此这个选项不正确。
d) 立法，《不道德企业行为法》：同样，这个选项提到的法律并不常见。

通过分析，我认为选项a)是最合适的，因为《萨班斯-奥克斯利法案》确实是推动道德商业行为的重要立法。

因此，正确答案是{'sol': 'a'}。",a
