sample_id,subject,subject_category,question,option_a,option_b,option_c,option_d,answer,required_knowledge,time_sensitive,reference,culture,region,country,cultural_sensitivity_label,is_annotated,gpt4o-mini_rawtext,gpt4o-mini
astronomy/test/58,astronomy,STEM,"Al viajar hacia el norte desde los Estados Unidos a Canadá, verás que la Estrella Polar (Polaris) se ve _________.",más brillante,más tenue,más alta en el firmamento,más abaja en el firmamento,C,"['regional', 'regional', 'regional', 'regional']","['No', 'No', 'No', 'No']","[{'end': 55, 'label': 'Geographic', 'score': None, 'start': 5}, {'end': 43, 'label': 'Geographic', 'score': None, 'start': 30}, {'end': 55, 'label': 'Geographic', 'score': None, 'start': 5}, {'end': 43, 'label': 'Geographic', 'score': None, 'start': 30}]",[],"['North America', 'North America', 'North America', 'North America']","['United States of America (USA)', 'United States of America (USA)', 'United States of America (USA)', 'United States of America (USA)']",CS,True,"Primero,  necesito  considerar  la  posición  de  la  Estrella  Polar  (Polaris)  en  el  cielo.  Polaris  se  encuentra  casi  directamente  sobre  el  Polo  Norte,  lo  que  significa  que  su  altura  en  el  firmamento  aumenta  a  medida  que  te  mueves  hacia  el  norte.

Luego,  al  viajar  desde  los  Estados  Unidos  hacia  Canadá,  estarás  acercándote  al  Polo  Norte,  lo  que  hará  que  la  Estrella  Polar  aparezca  más  alta  en  el  firmamento  en  comparación  con  su  posición  en  los  Estados  Unidos.

Por  lo  tanto,  la  respuesta  correcta  es  {'sol':  'c'}.",c
astronomy/test/107,astronomy,STEM,¿Qué pesaría más en la luna?,Un kilogramo de plumas,Cinco libras de ladrillos medidos en la Tierra,Cinco kilogramos de plumas,Un kilogramo de ladrillos,C,"['none', 'none', 'none', 'none']","['No', 'No', 'No', 'No']","['-', '-', '-', '-']",[],[],[],CA,True,"Primero,  necesito  entender  que  el  peso  de  un  objeto  depende  de  la  gravedad  del  lugar  donde  se  encuentra.  En  la  Luna,  la  gravedad  es  aproximadamente  1/6  de  la  gravedad  de  la  Tierra.  Por  lo  tanto,  el  peso  de  los  objetos  en  la  Luna  será  menor  que  en  la  Tierra.

Ahora,  analicemos  cada  opción:

a)  Un  kilogramo  de  plumas  pesará  1  kg  en  la  Tierra,  que  se  convertirá  en  aproximadamente  0.17  kg  en  la  Luna.

b)  Cinco  libras  de  ladrillos  equivalen  a  aproximadamente  2.27  kg  en  la  Tierra,  que  se  convertirá  en  aproximadamente  0.38  kg  en  la  Luna.

c)  Cinco  kilogramos  de  plumas  pesarán  5  kg  en  la  Tierra,  que  se  convertirá  en  aproximadamente  0.83  kg  en  la  Luna.

d)  Un  kilogramo  de  ladrillos  pesará  1  kg  en  la  Tierra,  que  se  convertirá  en  aproximadamente  0.17  kg  en  la  Luna.

Comparando  los  pesos  en  la  Luna:

-  Un  kilogramo  de  plumas:  0.17  kg
-  Cinco  libras  de  ladrillos:  0.38  kg
-  Cinco  kilogramos  de  plumas:  0.83  kg
-  Un  kilogramo  de  ladrillos:  0.17  kg

La  opción  que  pesaría  más  en  la  Luna  es  ""Cinco  kilogramos  de  plumas""  con  0.83  kg.

Por  tanto,  la  respuesta  correcta  es  {'sol':  'c'}.",c
business_ethics/test/10,business_ethics,Business," ¿Cuáles son, según Schnackenberg y Tomlinson (2014), los tres criterios que pueden utilizarse para evaluar la calidad de la transparencia corporativa?","Amplitud, claridad, precisión","Divulgación, detalle, precisión","Divulgación, claridad, precisión","Divulgación, claridad, eficiencia",C,"['none', 'none', 'none', 'none']","['No', 'No', 'No', 'No']","['-', '-', '-', '-']",[],[],[],CA,True,"Primero,  necesito  recordar  los  criterios  que  Schnackenberg  y  Tomlinson  (2014)  proponen  para  evaluar  la  calidad  de  la  transparencia  corporativa.  Según  su  investigación,  los  criterios  son  fundamentales  para  medir  cómo  las  empresas  comunican  información  a  sus  partes  interesadas.

Luego,  reviso  las  opciones  proporcionadas  para  identificar  cuál  de  ellas  coincide  con  los  criterios  mencionados.  Las  opciones  son:  
a)  Amplitud,  claridad,  precisión  
b)  Divulgación,  detalle,  precisión  
c)  Divulgación,  claridad,  precisión  
d)  Divulgación,  claridad,  eficiencia  

Finalmente,  comparo  los  criterios  de  Schnackenberg  y  Tomlinson  con  las  opciones  y  encuentro  que  la  opción  c)  ""Divulgación,  claridad,  precisión""  es  la  que  mejor  se  alinea  con  su  propuesta.

Por  tanto,  la  respuesta  correcta  es  {'sol':  'c'}.",c
business_ethics/test/14,business_ethics,Business,¿Cuáles son los tres tipos diferentes de teoría de las partes interesadas según Donaldson y Preston (1995)?,"Normativa, descriptiva y económica","Normativa, moral y fundamental","Política, descriptiva y fundamental","Normativa, descriptiva y fundamental",D,"['regional', 'cultural', 'cultural', 'none']","['Yes', 'No', 'No', 'No']","[{'end': 91, 'label': 'Geographic', 'score': None, 'start': 70}, {'end': 91, 'label': 'Cultural', 'score': None, 'start': 38}, '-', '-']","['Western Culture', 'Western Culture']",['North America'],['United States of America (USA)'],CS,True,"Primero,  necesito  recordar  los  conceptos  de  la  teoría  de  las  partes  interesadas  según  Donaldson  y  Preston  (1995).  Ellos  identifican  tres  tipos  de  teorías  que  abordan  cómo  se  deben  considerar  las  partes  interesadas  en  la  gestión  empresarial.

Luego,  reviso  las  opciones  proporcionadas  para  identificar  cuál  de  ellas  menciona  correctamente  los  tres  tipos  de  teoría  que  ellos  proponen.  Las  teorías  son  la  normativa,  la  descriptiva  y  la  instrumental.

Finalmente,  comparo  las  opciones  con  la  información  que  tengo.  La  opción  que  menciona  ""normativa,  descriptiva  y  fundamental""  parece  ser  la  más  cercana,  pero  ""fundamental""  no  es  uno  de  los  términos  correctos  según  la  teoría  de  Donaldson  y  Preston.

Por  lo  tanto,  la  respuesta  correcta  es  {'sol':  'a'}.",a
business_ethics/test/25,business_ethics,Business,"_______ es el término utilizado para describir la aprobación y aceptación continua de las actividades de una empresa por parte de la sociedad, especialmente entre las comunidades locales y las sociedades civiles.",Interés propio ilustrado,Licencia social para operar,Aprobación comunitaria,Responsabilidad de la cadena de suministro,B,"['regional', 'none', 'none', 'regional']","['No', 'No', 'No', 'Yes']","['-', '-', '-', '-']",[],['North America'],['United States of America (USA)'],CS,True,"Primero,  necesito  identificar  el  término  que  se  refiere  a  la  aceptación  de  las  actividades  de  una  empresa  por  parte  de  la  sociedad.  La  opción  que  menciona  específicamente  la  aceptación  continua  de  las  actividades  de  una  empresa  es  ""licencia  social  para  operar"".

Luego,  reviso  las  otras  opciones.  ""Interés  propio  ilustrado""  se  refiere  a  un  concepto  en  economía  y  filosofía  política,  ""aprobación  comunitaria""  es  un  término  más  general  y  ""responsabilidad  de  la  cadena  de  suministro""  se  refiere  a  la  gestión  ética  y  sostenible  de  la  cadena  de  suministro.

Finalmente,  la  opción  que  mejor  se  ajusta  a  la  descripción  dada  es  ""licencia  social  para  operar"".

Por  tanto,  la  respuesta  correcta  es  {'sol':  'b'}.",b
business_ethics/test/27,business_ethics,Business,"Los/las _________, como _______ y _______ son procesos mediante los cuales las organizaciones implementan objetivos, políticas y responsabilidades ambientales y garantizan auditorías e informes periódicos, que van más allá del cumplimiento legal.","Sistemas de gestión ambiental, SA8000, EMAS","Normas de responsabilidad social, ISO14001, SA8000","Sistemas de gestión ambiental, ISO14001, EMAS","Normas de responsabilidad social, EMAS, SA8000",C,"['regional', 'none', 'none', 'regional']","['No', 'No', 'No', 'No']","['-', '-', '-', '-', '-']",['Western Culture'],[],[],CS,True,"Primero,  necesito  identificar  los  términos  que  encajan  en  el  contexto  de  la  frase.  La  frase  habla  sobre  procesos  que  las  organizaciones  utilizan  para  implementar  objetivos  y  políticas  ambientales,  lo  que  sugiere  que  se  refiere  a  sistemas  de  gestión  ambiental.

Luego,  reviso  las  opciones  para  ver  cuál  incluye  términos  relacionados  con  la  gestión  ambiental.  La  opción  c)  menciona  ""Sistemas  de  gestión  ambiental"",  ""ISO14001""  y  ""EMAS"",  que  son  todos  términos  relevantes  en  este  contexto.

Finalmente,  confirmo  que  la  opción  c)  es  la  que  mejor  completa  la  frase  de  manera  coherente  y  precisa.  Por  lo  tanto,  la  respuesta  correcta  es  {'sol':  'c'}.",c
business_ethics/test/44,business_ethics,Business,"________ es el uso del lenguaje para enmascarar o exponer la naturaleza ética de las decisiones, acciones y comportamientos.",Empalme ético,Encuadre moral,Engaño ético,Empalme moral,B,"['none', 'none', 'cultural', 'cultural']","['No', 'No', 'No', 'No']","['-', '-', {'end': 108, 'label': 'Cultural', 'score': None, 'start': 53}, {'end': 71, 'label': 'Cultural', 'score': None, 'start': 57}]",['Western Culture'],[],[],CS,True,"Primero,  analicemos  las  opciones  disponibles  para  determinar  cuál  se  ajusta  mejor  a  la  definición  proporcionada. 

La  definición  menciona  el  uso  del  lenguaje  para  enmascarar  o  exponer  la  naturaleza  ética  de  decisiones  y  comportamientos. 

1.  ""Empalme  ético""  no  parece  encajar  con  la  idea  de  enmascarar  o  exponer  la  ética,  ya  que  se  refiere  más  a  la  conexión  entre  diferentes  aspectos  éticos.
2.  ""Encuadre  moral""  podría  referirse  a  cómo  se  presenta  una  situación  moral,  pero  no  necesariamente  implica  enmascarar  la  ética.
3.  ""Engaño  ético""  sugiere  el  uso  del  lenguaje  para  ocultar  o  distorsionar  la  verdad  ética,  lo  que  se  alinea  con  la  definición  de  enmascarar  la  naturaleza  ética.
4.  ""Empalme  moral""  es  similar  a  ""empalme  ético""  y  no  se  relaciona  directamente  con  la  idea  de  engañar  o  exponer  la  ética.

Con  base  en  este  análisis,  la  opción  que  mejor  se  ajusta  a  la  definición  es  ""engaño  ético"". 

Por  lo  tanto,  la  respuesta  correcta  es  {'sol':  'c'}.",c
business_ethics/test/52,business_ethics,Business,¿Como se conoce el estado de incapacidad para tomar una decisión informada y razonada sobre la compra de un producto?,Inclusión del consumidor,Capacidad del consumidor,Exclusión del consumidor,Vulnerabilidad del consumidor,D,"['none', 'none', 'none', 'none']","['No', 'No', 'No', 'No']","['-', '-', '-', '-']",[],[],[],CA,True,"Primero,  necesito  entender  el  concepto  de  incapacidad  para  tomar  decisiones  informadas  y  razonadas  sobre  la  compra  de  un  producto.  Esto  se  refiere  a  situaciones  en  las  que  un  consumidor  no  puede  evaluar  adecuadamente  las  opciones  disponibles  debido  a  factores  como  falta  de  información,  confusión  o  presión.

Luego,  reviso  las  opciones  proporcionadas.  La  opción  ""a)  Inclusión  del  consumidor""  no  se  relaciona  directamente  con  la  incapacidad  de  tomar  decisiones.  La  opción  ""b)  Capacidad  del  consumidor""  sugiere  que  el  consumidor  tiene  la  habilidad  para  decidir,  lo  cual  es  lo  opuesto  a  lo  que  se  busca.  La  opción  ""c)  Exclusión  del  consumidor""  tampoco  se  relaciona  con  la  incapacidad  de  decidir.  Finalmente,  la  opción  ""d)  Vulnerabilidad  del  consumidor""  se  refiere  a  la  susceptibilidad  de  un  consumidor  a  ser  influenciado  o  manipulado,  lo  que  encaja  con  la  incapacidad  para  tomar  decisiones  informadas.

Por  tanto,  la  respuesta  correcta  es  {'sol':  'd'}.",d
business_ethics/test/54,business_ethics,Business,La _______ y _______ son ejemplos de teorías basadas en _______ que se basan en principios universales básicos del bien y del mal.,"Ética del deber, ética de los derechos y la justicia, principios","Utilitarismo, egoísmo, principio","Ética del deber, utilitarismo, consecuencialista","Egoísmo, ética de los derechos y la justicia, consecuencialista",A,"['none', 'cultural', 'none', 'cultural']","['No', 'No', 'No', 'No']","['-', '-', '-', '-']","['Western Culture', 'Western Culture']",[],[],CS,True,"Primero,  analicemos  las  opciones  dadas  en  relación  con  las  teorías  éticas  mencionadas.  La  ética  del  deber  y  la  ética  de  los  derechos  y  la  justicia  son  teorías  que  se  centran  en  principios  universales  del  bien  y  del  mal,  lo  que  sugiere  que  la  opción  a)  es  una  posibilidad  válida.

Luego,  revisemos  la  opción  b).  El  utilitarismo  y  el  egoísmo  no  se  consideran  teorías  basadas  en  principios  universales  del  bien  y  del  mal,  por  lo  que  esta  opción  no  es  correcta.

A continuación,  la  opción  c)  menciona  la  ética  del  deber  y  el  utilitarismo,  pero  el  utilitarismo  es  una  teoría  consecuencialista,  lo  que  no  encaja  con  la  idea  de  principios  universales  del  bien  y  del  mal.

Finalmente,  la  opción  d)  menciona  el  egoísmo  y  la  ética  de  los  derechos  y  la  justicia,  pero  el  egoísmo  no  se  basa  en  principios  universales  del  bien  y  del  mal,  por  lo  que  esta  opción  también  es  incorrecta.

Por  lo  tanto,  la  respuesta  correcta  es  la  opción  a)  que  menciona  la  ética  del  deber,  la  ética  de  los  derechos  y  la  justicia,  y  los  principios.  La  respuesta  es  {'sol':  'a'}.",a
business_ethics/test/57,business_ethics,Business,La _________ como la ________ en los Estados Unidos es un factor clave para impulsar prácticas comerciales éticas.,"Legislación, Ley Sarbanes-Oxley","Política interna de la empresa, ley de prácticas corporativas poco éticas","Política interna de la empresa, Ley Sarbanes-Oxley","Legislación, ley de prácticas corporativas poco éticas",A,"['regional', 'regional', 'regional', 'regional']","['No', 'No', 'No', 'No']","[{'end': 51, 'label': 'Geographic', 'score': None, 'start': 38}, {'end': 51, 'label': 'Geographic', 'score': None, 'start': 34}, {'end': 51, 'label': 'Geographic', 'score': None, 'start': 38}, {'end': 51, 'label': 'Geographic', 'score': None, 'start': 38}]","['Western Culture', 'Western Culture']",['North America'],"['United States of America (USA)', 'United States of America (USA)', 'United States of America (USA)', 'United States of America (USA)']",CS,True,"Primero,  necesito  analizar  las  opciones  dadas  para  identificar  cuál  de  ellas  tiene  sentido  en  el  contexto  de  prácticas  comerciales  éticas  en  los  Estados  Unidos.  
La  Ley  Sarbanes-Oxley  es  una  legislación  importante  que  se  implementó  para  mejorar  la  transparencia  y  la  ética  en  las  prácticas  corporativas,  por  lo  que  es  relevante  en  este  contexto.  
Ahora,  reviso  las  opciones:  
a)  ""Legislación,  Ley  Sarbanes-Oxley""  parece  correcta  porque  ambas  son  relevantes  para  la  ética  comercial.  
b)  ""Política  interna  de  la  empresa,  ley  de  prácticas  corporativas  poco  éticas""  no  tiene  sentido  porque  no  se  menciona  una  ley  específica.  
c)  ""Política  interna  de  la  empresa,  Ley  Sarbanes-Oxley""  también  es  válida,  pero  la  primera  parte  es  menos  relevante  que  la  legislación  en  general.  
d)  ""Legislación,  ley  de  prácticas  corporativas  poco  éticas""  no  es  correcta  porque  no  se  menciona  una  ley  específica  que  impulse  prácticas  éticas.  

Por  lo  tanto,  la  opción  más  adecuada  es  la  a)  ""Legislación,  Ley  Sarbanes-Oxley"".  
La  respuesta  correcta  es  {'sol':  'a'}.",a
